ID,Tiếng Việt,Tiếng BaNa
0020,Trong đó: Phối giống bằng tinh bò Red Angus: 54.050 con; Phối giống bằng tinh bò BBB: 56.450 con.,Lôêm ‘noh: PhoÊâi adreâÊch ñôêng tinh lômo Red Angus: pôñaêm jiêt puoân ôbôêu khoâng hrieâng pôñaêm jiêt toê; phoâÊi adreâÊch ñôêng tinh lômo BBB: pôñaêm jiêt drôêu ôbôêu puoân hrieâng pôñaêm jiêt toê
0021,(Có Phụ lục 1: Kế hoạch phối giống bò thịt chất lượng cao giai đoạn 2015 - 2020 kèm theo).,(ÔÊi phuê luêk minh: Glong pônhroh phoâÊi adreâÊch lômo aseêch tôdrong thu ‘yoêk ñeh jônang sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôteêp adriêng)
0022,Địa điểm triển khai:,Dônoê pônhroh:
0023,"Vùng phối giống tập trung: 17 xã, gồm: Phước Hưng, Phước Quang, Phước Hòa, Phước Hiệp (huyện Tuy Phước); xã Nhơn Khánh, Nhơn Mỹ, Nhơn Hậu, Nhơn An, Nhơn Lộc, Nhơn Phúc, phường Bình Định, Nhơn Hưng (thị xã An Nhơn); xã Tây An, Tây Vinh, Tây Bình, Bình Hòa, Bình Thành (huyện Tây Sơn).","Apung phoâÊi adreâÊch pônhoâm: Minh jiêt tôpôêh xa thoi leê: Phöôêk Höng, Phöôêk Quang, Phöôêk Hoa, Phöôêk Hieâp (hueân Tuy Phöôêk); xa Nhôn Khanh, Nhôn My, Nhôn Hôu, Nhôn An, Nhôn Loâk, Nhôn Phuêk, phöông ‘Binh Ñinh, Nhôn Höng (thi xa An Nhôn); xa Taây An, Taây Vinh, Taây ‘Binh, ‘Binh Hoa, ‘Binh Thanh (hueân Taây Sôn)"
0024,"Vùng phối giống bổ sung: Gồm các xã: Cát Trinh, Cát Hanh, Cát Tài (huyện Phù Cát); xã Mỹ Châu, Mỹ Lộc, Mỹ Lợi (huyện Phù Mỹ); xã Hoài Xuân, Hoài Tân, Hoài Hương (huyện Hoài Nhơn); xã Ân Thạnh, Ân Đức, Ân Phong (huyện Hoài Ân); An Hòa (huyện An Lão); xã Canh Vinh (huyện Vân Canh); phường Bùi Thị Xuân (Tp. Quy Nhơn).","Apung phoâÊi adreâÊch tôguêm: thoi leê rim xa: Cat Trinh, Cat Hanh, Cat Tai (hueân Phu Cat); xa My Chaâu, My Loâk, My Lôi (hueân Phu My); xa Hoai Xuaân, Hoai Taân, Hoai Höông (hueân Hoai Nhôn); xa AÂn Thanh, AÂn Ñök, AÂn Phong (hueân Hoai AÂn); An Hoa (hueân An Lao); xa Canh Vinh (hueân Vaân Canh); phöông ‘Bui Thi Xuaân (TP. Quy Nhôn)."
0025,Lai tạo bò Zebu và bò Drought master:,Lai tao lômo Zebu oeêng lômo Drought master:
0026,"Sử dụng tinh đông lạnh bò Zebu lai cải tạo đàn bò địa phương (bò nội), lai cấp tiến bò lai Zebu, để nâng cao tỷ lệ máu lai, tạo đàn cái lai làm nền cho lai tạo bò thịt chất lượng cao.","Chaê yuoâ tinh ñoâng lanh lômo Zebu lai kai tao tôpul lômo cham pôlei (lômo noâi), lai kôêp tieâÊn lômo lai Zebu söê poâk xuoân ty leâ pham lai, tao tôpul akanh lai pôm neân aên lai tao lômo aseêch tôdrong thu ‘yoêk ñei deâh"
0027,"Sử dụng tinh đông lạnh bò Drought Master phối giống nhân tạo với bò cái nền lai có máu Zebu > 75%, để sản xuất bò lai F1 Drought master nuôi thịt và chọn con cái tốt làm giống (Sử dụng tinh đông lạnh sản xuất trong nước).",Chaê yuoâ tinh ñoâng lanh lômo Drôught master phoâÊi adreâÊch nhaân tao adriêng lômo akanh neân lai ôêi pham Zebu groâng loi tôpôêh jiêt pôñaêm phaân traêm söê choh jang lômo F1 Drôught master rong aseêch oeêng yok kon miê hôgeêi pôm adreâÊch (chaê yuoâ tinh ñoâng lanh choh jang lôêm teh ñak)
0028,Tổng số bò cái phối giống có chửa bằng tinh bò Zebu và bò Drought master giai đoạn từ 2015 - 2020 là 192.500 con.,Pôting ksoâÊ lômo miê phoâÊi adreâÊch ôêi cheêp klak ñôêng tinh lômo Zebu oeêng lômo Drought master jônang ñôêng ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt la minh hrieâng tôxiênh jiêt ‘baêl ôbôêu pôñaêm hrieâng toê
0029,"Địa điểm triển khai: 11 huyện, thị xã, thành phố trong tỉnh.","Dônoê pônhroh: Minh jiêt minh hueân, thi xa, thanh phoâÊ lôêm tinh"
0030,(Cỏ Phụ lục 2: Kế hoạch phối giống bò Zebu và bò Drought master giai đoạn từ 2015 - 2020 kèm theo).,(ÔÊi phuê luêk ‘baêl: Glong pônhroh phoâÊi adreâÊch lômo Zebu oeêng lômo Drôught master jônang ñôêng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt pôteêp adriêng)
0031,"Đầu tư, nâng cấp hệ thống thụ tinh nhân tạo bò:","Tôguêm, poâk xuoân heâ thoâÊng thu tinh nhaân tao lômo:"
0032,"Đầu tư trang bị bình chứa ni tơ bảo quản tinh (Dung tích 30 - 35 lít, xuất xứ Châu Âu).","Tôguêm trang ‘bi kloêk söê nitô jö vei tinh yuêng tiêch peâng jiêt truh peâng jiêt pôñaêm lit, xuaât xöê Chaâu AÂu)"
0033,Số lượng bình trang bị: 29 cái (năm 2005: 4 cái; từ năm 2016 - 2020 mỗi năm trang bị 5 cái).,KsoâÊ löông kloêk trang ‘biê: ‘Baêl jiêt tôxiênh toê (sônaêm ‘baêl ôbôêu khoâng hrieâng le pôñaêm: puoân toê; ñôêng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt minh sônaêm trang ‘biê pôñaêm toê)
0034,"Đầu tư trang bị bình công tác (Dung tích 3 - 3,7 lít, xuất xứ Châu Âu).","Tôguêm trang ‘biê kloêk koâng tak (yung tiêch peâng truh peâng pheêi tôpôêh lit, xuaât xöê Chaâu AÂu)"
0035,"Số lượng bình trang bị: 56 cái (năm 2015: 6 cái, từ năm 2016 - 2020 mỗi năm trang bị 10 cái).","KsoâÊ löông kloêk trang ‘biê: Pôñaêm jiêt drôêu toê (sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm: drôêu toê, ñôêng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt minh sônaêm trang ‘biê minh jiêt toê)"
0036,"Đào tạo, tập huấn:","Ñao tao, tôêp huaâÊn"
0037,"Đào tạo mới dẫn tinh viên thụ tinh nhân tạo bò cho các địa phương: Tổng số 40 người (Tổ chức 02 lớp, mỗi lớp 20 người, thời gian đào tạo: 30 ngày/lớp).","Ñao tao anao yaân tinh vieân thu tinh nhaân tao lômo aên rim cham pôlei: Pôting ksoâÊ puoân jiêt bôngai (Pôloêk ‘baêl lôêp, minh lôêp ‘baêl jiêt bôngai, jônang pôtôêp: peâng jiêt ‘naêr minh lôêp)"
0038,Thời gian thực hiện: Năm 2015 và 2017 (mỗi năm tổ chức 01 lớp),Jônang pôm: Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm oeêng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh (minh sônaêm pôloêk minh lôêp)
0039,"Xây dựng mô hình chăn nuôi bò thịt chất lượng cao gắn với trồng cỏ và chế biến, bảo quản phụ phẩm nông nghiệp làm thức ăn cho bò","Tôjung pôm moâ hinh kiêa rong lômo aseêch tôdrong thu ‘yoêk ñei deâh pôteêp adriêng pôtaêm nheêt oeêng cheÊâ ‘bieâÊn, jö vei phuê phaâm noâng nghieâp pôm ñoâ sa aên lômo"
0040,"Tổng số mô hình trình diễn: 70 mô hình với 560 con bò thịt, 28 ha cỏ trồng và 70 hố ủ thức ăn thô xanh.","Pôting ksoâÊ moâ hinh trinh yieân: Tôpôêh jiêt moâ hinh adriêng pôñaêm hrieâng drôêu jiêt toê lômo aseêch, ‘baêl jiêt tôhngam hecta nhaêt pôtaêm oeêng tôpôêh jiêt troâm u ñoâ sa thoâ kseê"
0041,"Quy mô của 01 mô hình (01 hộ): Nuôi từ 5 - 10 con bò (từ 6 đến 18 tháng tuổi), trồng 4.000 m2 (0,4 ha) cỏ, và 01 hố ủ thức ăn thô xanh.","Kuy moâ ñôêng minh moâ hinh (minh uênh hnam): Rong ñôêng pôñaêm truh minh jiêt toê lômo (ñôêng drôêu truh minh jiêt tôhngam kheêi), pôtaêm puoân ôbôêu met vuoâng (khoâng pheêi puoân hecta) nhaêt oeêng minh troâm u ñoâ sa thoâ kseê"
0042,"Thời gian triển khai: 3 năm, từ 2016 - 2018.","Jônang pônhroh: Peâng sônaêm, ñôêng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu truh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam"
0043,Địa điểm triển khai: Tại các xã triển khai lai tạo giống bò thịt chất lượng cao.,Dônoê pônhroh: Lôêm rim xa pônhroh lai tao adreâÊch lômo aseêch tôdrong thu ‘yoêk deâh
0044,Xây dựng thương hiệu bò thịt và thịt bò chất lượng cao Bình Định,Tôjung pôm thöông hieâu lômo aseêch oeêng aseêch lômo tôdrong thu ‘yoêk deâh ‘Binh Ñinh
0045,Xây dựng thương hiệu bò thịt và thịt bò chất lượng cao trên 2 giống bò: Red Angus và BBB.,Tôjung pôm thöông hieâu lômo aseêch oeêng aseêch lômo tôdrong thu ‘yoêk deâh lôêm ‘baêl adreâÊch lômo: Red Angus oeêng BBB
0046,Phạm vi:,Pham vi:
0047,"Bước 1: Xây dựng thương hiệu bò thịt và thịt bò chất lượng cao tại vùng chăn nuôi bò thịt chất lượng cao tập trung của 17 xã, phường thuộc các huyện Tuy Phước, Tây Sơn và thị xã An Nhơn.","Trong minh: Tôjung pôm thöông hieâu lômo aseêch oeêng aseêch lômo tôdrong thu ‘yoêk deâh lôêm apung kiêa rong lômo aseêch tôdrong thu ‘yoêk deâh pônhoâm ñôêng minh jiêt tôpôêh xa, phöông oei lôêm kôbraê rim hueân Tuy Phöôêk, Taây Sôn oeêng thi xa An Nhôn"
0048,Bước 2: Xây dựng thương hiệu bò thịt và thịt bò chất lượng cao trên phạm vi toàn tỉnh Bình Định.,Trong ‘baêl: Tôjung pôm thöông hieâu lômo aseêch oeêng aseêch lômo tôdrong thu ‘yoêk ñei deâh lôêm pham vi lôêm tinh ‘Binh Ñinh
0049,Xây dựng chợ bò,Tôjung pôm chô lômo
0050,Quy mô: 02 chợ bò có diện tích 5.000 - 10.000 m2/chợ,Kuy moâ: Baêl chô lômo ôêi chñeh teh pôñaêm ôbôêu truh minh jiêt ôbôêu met vuoâng minh chô
0051,"Thời gian và địa điểm xây dựng chợ bò: Năm 2017 xây dựng 01 chợ bò tại xã Nhơn Lộc, thị xã An Nhơn. Khảo sát địa điểm và xây dựng chợ bò thứ 2 vào năm 2018.","Jônang oeêng dônoê pôm chô lômo: Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh pôm minh chô lômo dônoê xa Nhôn Loâk, thi xa An Nhôn, ngoê hnheêi dônoê oeêng pôm chô lômo maê ‘baêl tômöt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam"
0052,Các giải pháp chủ yếu,Rim tôdrong pôgloh
0053,Giải pháp về quy hoạch:,Tôdrong lôêm kuy hoach
0054,Triển khai thực hiện theo Quy hoạch phát triển chăn nuôi Bình Định đến năm 2020.,Pônhoh pôm ‘boi Kuy hoach pôjing kiêa rong ‘Binh Ñinh truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
0055,Giải pháp về khoa học và công nghệ,Tôdrong lôêm khoa hoêk oeêng koâng ngheâ
0056,Giống và công tác giống:,AdreâÊch oeêng tôdrong adreâÊch
0057,"Sử dụng tinh các giống bò thịt chất lượng cao: Red Angus, BBB phối giống nhân tạo trên nền bò cái lai từ F2 Zebu trở lên tạo bê lai hướng thịt chất lượng cao để nuôi thịt.","Chaê yuoâ tinh rim adreâÊch lômo aseêch tôdrong thu ‘yoêk ñei deâh: Red Angus, BBB phoâÊi adreâÊch nhaân tao lôêm neân lômo miê lai ñôêng F2 Zebu kjung tao ‘beâ lai höôêng aseêch tôdrong thu ‘yoêk ñei deâh söê rong aseêch"
0058,"Đây là giải pháp lai kinh tế bò thịt nhằm nâng cao năng suất và chất lượng đàn bò thịt, nâng cao hiệu quả trong chăn nuôi bò thịt tại Bình Định.","Anu anu la tôdrong lai kinh teâÊ lômo aseêch söê poâk xuoân thu ‘yoêk oeêng tôdrong thu ‘yoêk deâh tôpul lômo aseêch, poâk xuoân thu ‘yoêk lôêm kiêa rong lômo aseêch lôêm ‘Binh Ñinh"
0059,Tiếp tục thực hiện việc cải tạo nâng cao tầm vóc giống bò địa phương bằng việc sử dụng tinh bò Zebu phối giống nhân tạo cho đàn bò cái nội; đồng thời thực hiện lai cấp tiến bò Zebu để tạo đàn bò lai Zebu có tỷ lệ máu lai từ 75% trở lên.,Ling lang pôm tôdrong cai tao poâk xuoân ôkôêu adreâÊch lômo cham pôlei ñôêng tôdrong chaê yuoâ tinh lômo Zebu phoâÊi adreâÊch nhaân tao aên tôpul lômo miê noâi; thoi ‘noh pôm lai kôêp tieâÊn lômo Zebu söê pôm tôpul lômo lai Zebu ôêi ty leâ pham lai ñôêng tôpôêh jiêt pôñaêm phaân traêm kjung
0060,Đây cũng là giải pháp tạo đàn bò cái nền cho việc lai tạo bò thịt chất lượng cao.,Anu kung la tôdrong pôm tôpul lômo miê neân aên tôdrong lai tao lômo aseêch tôdrong thu ‘yoêk deâh
0061,Sử dụng tinh bò Droughtmaster phối giống nhân tạo cho bò cái nền lai Zebu (>75% máu Zebu) tại địa phương tạo bò lai F2 Droughtmaster dùng nuôi thịt và chọn bò cái tốt để làm giống sinh sản.,Chaê yuoâ tinh lômo Drôught master phoâÊi adreâÊch nhaân tao aên lômo miê neân lai Zebu (groâng loi tôpôêh jiêt phaân traêm pham Zebu) lôêm cham pôlei pôm lômo lai F2 Drôught master chaê yuoâ rong aseêch oeêng ‘yoêk lômo miê hôgeêi söê pôm adreâch ñeh
0062,Giải pháp thức ăn và nuôi dưỡng:,Tôdrong ñoâ sa oeêng kiêa rong:
0063,"Chủ động tạo ra nguồn thức ăn thô xanh cho đàn bò đủ về số lượng và chất lượng bằng việc phát triển trồng các giống cỏ mới năng suất, chất lượng cao;","Chu ñoâng pôm leêch nguoân ñoâ sa thoâ kseê aên tôpul lômo duh lôêm ksoâÊ löông oeêng tôdrong thu ‘yoêk ñei ñôêng tôdrong pôjing pôtaêm rim adreâÊch nhaêt anao thu ‘yoêk, tôdrong thu ‘yoêk deâh"
0064,"Đồng thời tận thu nguồn phụ phẩm nông nghiệp như: Rơm rạ, thân cây ngô sau khi thu hoạch bắp, ngọn lá mía, thân lá mì, dây đậu phụng.. .dự trữ làm thức ăn cho bò.","Thoi ‘noh taân thu nguoân phuê phaâm noâng nghieâp in: Hmoêng ‘ba, okôêu ‘long hôbo ñôêng roêng thu ‘yoêk hôbo, tôm hla kôtao, ôkôêu hla kumi, tôlei ñôêu phung… yöê trö pôm ñoâ sa aên lômo"
0065,"Áp dụng công nghệ chế biến, bảo quản thức ăn thô xanh (cỏ, cây ngô thu hoạch non và phụ phẩm nông nghiệp) để nâng cao giá trị dinh dưỡng, khả năng tiêu hóa và hấp thu;","Tôjung pôm koâng ngheâ cheâÊ ‘bieâÊn, jö vei ñoâ sa thoâ kseê (nhaêt, ‘long hôbo thu ‘yoêk lôêp oeêng phuê phaâm noâng nghieâp) söê poâk xuoân giaê tri yinh yöông, tôdrong tieâu hoêa oeêng hôêp thu"
0066,"Đồng thời bảo quản, dự trữ đảm bảo đủ thức ăn thô xanh cho bò trong mùa khô hạn, mưa lũ.","Thoi ‘noh jö vei, anguoân tômaên tôl duh ñoâ sa thoâ kseê aên lômo lôêm jan ami toê phang, ami but."
0067,"Bổ sung đạm phi protein cho bò dưới dạng chế biến tảng liếm, ủ rơm với urê ...","Tôguêm ñam phi protein aên lômo adriêng tôdrong cheâÊ ‘bieâÊn tang hliêah, u hmoêng ‘ba adriêng ureâ…"
0068,"Hướng dẫn, chuyển giao cho nông dân quy trình kỹ thuật chăn nuôi thâm canh bò thịt chất lượng cao; kỹ thuật vỗ béo bò thịt trước khi xuất chuồng bằng thức ăn sẵn có tại địa phương.","Pôtho khan, pôtruh aên naê ma kô kach kiêa rong thaâm kanh lômo aseêch tôdrong thu ‘yoêk deâh; kô kach  tap beâk lômo aseêch adrol jônang leêch adrung ñôêng ñoâ sa saên ôêi lôêm cham pôlei"
0069,Giải pháp vệ sinh phòng bệnh và thú y:,Tôdrong veâ sinh phong jiê oeêng thuê y
0070,Tiêm phòng vaccin LMLM và Tụ huyết trùng cho đàn bò 2 lần/năm. Tẩy sán lá gan 6 tháng/lần.,Tieâm phong vaccine gloh ‘bôl gloh kônieâÊh oeêng Tu hueât trung aên tôpul lômo ‘baêl maêng minh sônaêm. Taây san hla gan drôêu kheêi minh maêng.
0071,Tăng cường công tác kiểm dịch bò nhập tỉnh để phòng ngừa dịch bệnh lây lan từ bên ngoài vào tỉnh.,Kjung tôdrong kieâm jiêt lômo nhôêp tinh söê phong dôêt jiêt jiê apoh ñôêng ôgah tômöt tinh
0072,"Xây dựng vùng an toàn dịch bệnh tại các vùng giống bò lai, vùng chăn nuôi bò thịt chất lượng cao.","Tôjung pôm apung  an toan jiêt jiê lôêm rim apung adeâÊch lômo lai, apung  kiêa rong lômo aseêch  tôdrong thu ‘yoêk ñei deâh"
0073,Chuồng trại:,Adrung adron:
0074,"Xây dựng chuồng trại đảm bảo ấm áp về mùa đông, thoáng mát về mùa hè, tránh được gió lùa và đảm bảo diện tích.","Tôjung pôm  adrung adron tômaên tôl tônoê lôêm jan tônghieât, thoang mat lôm jan he, hli ñei kyaêl tômöt oeêng tômaên tôl chñeh teh"
0075,Giải pháp về môi trường:,Tôdrong lôêm moâi tröông
0076,"Xây dựng hệ thống thu gom phân, xử lý nước thải, xây dựng hầm Biogas. Nguồn phân hữu cơ, chất thải sau xử lý được bón cho cây trồng để nâng năng suất và độ phì nhiêu của đất.","Tôjung pôm heâ thoâÊng thu gom iêch, xö lyê ñak dô, pôm chôhluêng Biogas. Nguoân phaân höu kô, ñoâ dô ñôêng roêng xö lyê ñei ‘boên aên ‘long pôtaêm söê poâk xuoân thu ‘yoêk oeêng tôdrong alöng lieâm ñôêng the"
0077,Giải pháp xây dựng thương hiệu bò thịt và thịt bò chất lượng cao Bình Định,Tôdrong tôjung pôm thöông hieâu lômo aseêch oeêng aseêch lômo tôdrong thu ‘yoêk deâh ‘Binh Ñinh
0078,Thực hiện các công việc để đạt được các các sản phẩm mục tiêu đầu ra của hoạt động xây dựng thương hiệu bò thịt và thịt bò chất lượng cao Bình Định: Giấy chứng nhận bảo hộ nhãn hiệu tập thể sản phẩm bò thịt và thịt bò chất lượng cao Bình Định trong toàn quốc;,Pôm rim tôdrong söê ñat ñei rim san phaâm muêk tieâu trong leêch ñôêng tôdrong tôjung pôm thöông hieâu lômo aseêch oeêng aseêch lômo tôdrong thu ‘yoêk ñei deâh ‘Binh Ñinh: Hla chöêng nhaân ‘bao hoâ nhan hieâu tôêp theâ san phaâm lômo aseêch oeêng aseêch lômo tôdrong thu ‘yoêk ñei deâh ‘Binh Ñinh lôêm teh ñak
