ID,Tiếng Việt,Tiếng BaNa
28,"Thời gian trợ giá sử dụng giống lúa lai là 3 năm, từ vụ Đông Xuân 2015 - 2016 đến hết vụ Hè Thu năm 2018.","Jônang trô giaê chaê yuoâ adreâch ‘ba lai la peâng sônaêm, ñôêng vu Ñoâng xuaân ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu truh ñiê vu He Thu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam"
29,Các chính sách còn lại: Từ năm 2016 - 2020 (bắt đầu từ vụ Đông Xuân 2015 - 2016 đến vụ Thu Đông 2020).,Rim tôdrong araê: Ñôêng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ( ñôêng vuê Ñoângh Xuaân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm – ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu truh vuê thu Ñoâng sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt)
30,Chương II: Nội dung chính sách,Chöông ‘baêl: Tôdrong chiênh sach
31,Điều 4. Hỗ trợ giá giống cây trồng cạn sản xuất trên đất chuyên trồng lúa,Ñieâu puoân. Tôguêm giaê adreâch ‘long pôtaêm kôñeh ‘naêr lôêm teh chueân pôtaêm ‘ba
32,"Cây trồng cạn chuyển đổi được hỗ trợ: Ngô, vừng, lạc, rau màu, đậu đỗ các loại.","‘Long pôtaêm kôñeh ‘naêr tôplih ñei tôguêm: Hôbo, vöng, ñaâu phung, hla nheêm, ñaâu ñoâ rim loai"
33,Điều kiện hỗ trợ:,Tôdrong tôguêm:
34,"Chuyển đổi từ đất chuyên trồng lúa chuyển sang trồng cây trồng cạn trong các vụ Đông Xuân, vụ Hè Thu, vụ Thu Đông theo kế hoạch sản xuất hàng năm của các huyện, thị xã, thành phố (các địa phương).","Chueân ñoâi ñôêng teh pôtaêm ‘ba tôkan pôtaêm ‘long kôñeh ‘naêr lôêm rim vu Ñoâng xuaân, vu He Thu, vu Thu Ñoâng ‘boi glong pônhroh choh jang rim sônaêm ñôêng rim hueân, thi xa, thanh phoâÊ (rim cham pôlei)"
35,Hỗ trợ tối đa 3 vụ thực hiện chuyển đổi sản xuất cây trồng cạn trên cùng một diện tích trong suốt thời gian thực hiện chính sách (từ năm 2016 - 2020).,Tôguêm pôgloh peâng vuê pôm chueân ñoâi choh jang ‘long pôtaêm kôñeh ‘naêr lôêm adriêng minh chñeh teh lôêm ñiê jônang pôm chiênh sach (ñôêng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt)
36,Cơ chế và định mức hỗ trợ:,Kô cheâÊ oeêng tôdrong tôguêm:
37,Ngân sách tỉnh:,Ngaân sach tinh:
38,Đối với đồng bào dân tộc thiểu số: hỗ trợ 100% giá giống cây trồng cạn.,Adriêng naê ma kon koâng: Tôguêm minh hrieâng phaân traêm giaê adreâch ‘long pôtaêm kôñeh ‘naêr
39,Đối với các hộ còn lại: hỗ trợ 50% giá giống cây trồng cạn.,Adriêng rim uênh hnam araê: pôñaêm jiêt phaân traêm giaê adreâch ‘long pôtaêm kôñeh ‘naêr
40,"Ngân sách các huyện, thị xã, thành phố: Ngoài mức hỗ trợ của tỉnh, các địa phương tùy vào ngân sách hỗ trợ thêm cho nông dân tối thiểu 10% giá giống cây trồng cạn cho các diện tích chuyển đổi sản xuất cây trồng cạn trên đất lúa.","Ngaân sach rim hueân, thi xa, thanh phoâÊ: Minh kôpah möêk tôguêm ñôêng tinh, rim cham pôlei tuy tômöt jeân tôguêm pieâu aên naê ma ‘biêa pôgloh minh jiêt phaân traêm giaê adreâch ‘long pôtaêm kôñeh ‘naêr aên rim chñeh teh chueân ñoâi choh jang ‘long pôtaêm kôñeh ‘naêr lôêm teh ‘ba"
41,Kinh phí còn lại (tối đa 40%) do người nông dân đóng góp.,Jeân araê (pôgloh puoân jiêt phaân traêm) yua naê ma pôgoêp
42,Định mức hỗ trợ: Giống ngô lai: 15 - 20 kg/ha (tùy theo giống ngô); ,Tôdrong tôguêm: Adreâch hôbo lai: Minh jiêt pôñaêm truh ‘baêl jiêt kilogam minh hecta (tuy theo adreâch hôbo)
43,Giống lạc: 200 kg/ha; ,Adreâch ñaâu phung: ‘Baêl hrieâng kilogam minh hecta
44,Giống vừng: 6 kg/ha;,Adreâch vöng: Drôêu kilogam minh hecta
45,"Giống đậu đỗ (đậu xanh, đậu đen...): 20 kg/ha;","Adreâch ñaâu ñoâ (ñaâu xanh, ñaâu ñen…): ‘Baêl jiêt kilogam minh hecta"
46,"Giống rau màu các loại: 4.000.000 đồng/ha (rau màu bao gồm các loại rau ăn lá, rau ăn trái, cây dược liệu, cây gia vị ngắn ngày...).","Adreâch hla nheêm rim loai: puoân trieâu ñoâng minh hecta (hla nheêm thoi le rim loai hla nheêm sa hla, ‘long sa pleêi, ‘long bôgang, ‘long gia viê kôñeh ‘naêr…)"
47,Giá giống các cây trồng cạn nêu trên được tính theo giá thời điểm.,Giaê adreâch rim ‘long pôtaêm kôñeh ‘naêr khan ‘noh ñei tiênh ‘boi giaê thôi ñieâm
48,Điều 5. Trợ giá sử dụng giống lúa lai,Ñieâu pôñaêm: Trô giaê chaê yuoâ adreâch ‘ba lai
49,Định mức lượng giống lúa lai cho 1 ha gieo trồng: 40 - 45 kg/ha.,Ñinh möêk löông adreâch ‘ba lai aên minh hecta pôtaêm: Puoân jiêt truh puoân jiêt pôñaêm kilogam minh hecta
50,Loại giống trợ giá: Các giống lúa lai có trong cơ cấu giống của tỉnh.,Loai adreâch tôguêm: Rim adreâch ‘ba lai ôêi lôêm kô kôêu ñôêng tinh
51,"Mức trợ giá, đối tượng hỗ trợ: Ngân sách tỉnh hỗ trợ 100% giá giống lúa lai cho hộ đồng bào dân tộc thiểu số tại các địa phương trong tỉnh.","Möêk tôguêm, ñoâÊi töông tôguêm: Ngaân sach tinh tôguêm minh hrieâng phaân traêm giaê adreâch ‘ba lai aên uênh hnam naê ma kon koâng lôêm rim cham pôlei lôêm tinh"
52,Điều kiện hỗ trợ: UBND các địa phương xây dựng kế hoạch sản xuất lúa lai trên diện tích đảm bảo nguồn nước tưới theo kế hoạch sản xuất hàng năm của địa phương;,Tôdrong tôguêm: UBND rim cham pôlei pôm glong pônhroh choh jang ‘ba lai lôêm chñeh teh tômaên tôl nguoân ñak chruh ‘boi glong pônhroh choh jang rim sônaêm ñôêng cham pôlei
53,"Sử dụng kinh phí của địa phương để hỗ trợ thêm về phân bón, tập huấn kỹ thuât, cán bộ theo dõi mô hình nhằm đảm bảo nâng cao năng suất và hiệu quả trong việc sử dụng giống lúa lai. ","Chaê yuoâ jeân ñôêng cham pôlei söê tôguêm pieâu lôêm phôêng ‘boên, pôtho khan kô kach pôm, kang ‘boâ ngoê hnheêi moâ hinh söê tômaên tôl poâk xuoân naêng suaât oeêng thu ‘yoêk lôêm tôdrong chaê yuoâ adreâch ‘ba lai"
54,Sở Nông nghiệp và PTNT có trách nhiệm kiểm tra kế hoạch diện tích sản xuất lúa lai theo đăng ký của các địa phương đảm bảo sản xuất hiệu quả.,Sô Noâng nghieâp oeêng pôjing cham pôlei ôêi tôdrong ngoê hnheêi glong pônhroh chñeh teh choh jang ‘ba lai ‘boi ñaêng kyê ñôêng rim cham pôlei tômaên tôl choh jang thu ‘yoêk
55,Điều 6. Hỗ trợ công tác khảo nghiệm chọn tạo và phục tráng giống cây trồng,Ñieâu drôêu. Tôguêm tôdrong khao nghieâm ‘yoêk tao oeêng phuêk trang adreâch ‘long pôtaêm
56,"Ngân sách tỉnh hỗ trợ 100% kinh phí để khảo nghiệm, chọn tạo nhằm tuyển chọn các giống cây trồng mới có năng suất cao, chất lượng tốt bổ sung vào cơ cấu giống của tỉnh.","Ngaân sach tinh tôguêm minh hrieâng phaân traêm jeân söê khao nghieâm, ‘yoêk tao söê tueân ‘yoêk rim adreâch ‘long pôtaêm anao ôêi thu ‘yoêk deâh, tôdrong thu ‘yoêk ñei hôgeêi tôguêm tômöt kô kôêu adreâch ñôêng tinh"
57,"Phục tráng giống cây trồng có năng suất, chất lượng (theo cơ chế đặt hàng) phù hợp với điều kiện sản xuất của tỉnh để cung ứng cho sản xuất.","Phuêk trang adreâch ‘long pôtaêm ôêi thu ‘yoêk, tôdrong thu ‘yoêk ñei (‘boi kô cheâÊ ñaêt hang) trô troê adriêng tôdrong choh jang ñôêng tinh söê tôguêm aên choh jang"
58,Điều 7. Hỗ trợ mua giống lúa siêu nguyên chủng:,Ñieâu tôpôêh. Tôguêm ruoât adreâch ‘ba sieâu ngueân chung:
59,Ngân sách tỉnh hỗ trợ 100% kinh phí mua giống lúa siêu nguyên chủng để sản xuất giống lúa nguyên chủng.,Ngaân sach tinh tôguêm minh hrieâng phaân traêm jeân ruoât adreâch ‘ba sieâu ngueân chung söê choh jang adreâch ‘ba ngueân chung
60,"Đối tượng được trợ giá: Các đơn vị chuyên môn của Sở Nông nghiệp và PTNT đặt hàng và mua giống từ các cơ quan Trung ương (Viện, Trường, Trung tâm)","ÑoâÊi töông ñei tôguêm: Rim ñôn viê chueân moân ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei ñaêt hang oeêng ruoât adreâch ñôêng rim kô kuan Trung öông (Vieân, Tröông, Trung taâm)"
61,"Để tổ chức sản xuất và cung ứng giống nguyên chủng cho các địa phương, hợp tác xã nông nghiệp để nhân giống xác nhận.","Söê pôloêk choh jang oeêng tôguêm adreâch ngueân chung aên rim cham pôlei, hôêp tak xa noâng nghieâp söê nhaân adreâch xac nhaân"
62,Điều 8. Hỗ trợ Dự trữ giống lúa khắc phục hậu quả thiên tai,Ñieâu tôhngam. Tôguêm yöê trö adreâch khaêk phuêk hioêng hiôêt thieân tai
63,Ngân sách tỉnh hỗ trợ dự trữ hàng năm 500 tấn giống lúa xác nhận.,Ngaân sach tinh tôguêm yöê trö rim sônaêm pôñaêm hrieâng taâÊn adreâch ‘ba xac nhaân
64,Đơn vị dự trữ giống: Trung tâm Giống cây trồng trực thuộc Sở Nông nghiệp và PTNT sản xuất và dự trữ với số lượng là 100 tấn;,Ñôn viê yöê trö adreâch: Trung taâm adreâch ‘long pôtaêm tröêk thuoâc Sô Noâng nghieâp oeêng pôjing cham pôlei choh jang oeêng yöê trö adriêng ksoâÊ löông la minh hrieâng taâÊn
65,400 tấn còn lại lựa chọn các đơn vị đủ điều kiện để ký hợp đồng nguyên tắc cung ứng giống lúa kịp thời theo yêu cầu của địa phương khi có thiên tai xảy ra.,Puoân hrieâng taâÊn araê chaê ‘yoêk rim ñôn viê duh tôdrong söê kyê hôêp ñoâng ngueân taêk tôguêm adreâch ‘ba tôtam ‘boi tôdrong waê ñôêng cham pôlei jônang ôêi thieân tai ôêi leêch
66,"Điều 9. Hỗ trợ đào tạo, huấn huyện kỹ thuật","Ñieâu tôxiênh. Tôguêm ñao tao, pôtho khan kô kach pôm,"
67,"Ngân sách tỉnh sẽ cấp cho Trung tâm Khuyến nông Khuyến ngư để phối hợp các địa phương hỗ trợ tổ chức đào tạo các cán bộ kỹ thuật trồng trọt, bảo vệ thực vật ở các địa phương và các Hợp tác xã nông nghiệp","Ngaân sach tinh kôêp aên Trung taâm khueâÊn noâng, KhueâÊn ngö söê adriêng rim cham pôlei tôguêm pôloêk pôtôêp rim kang ‘boâ ky thuaât pôtaêm ‘long, jö vei ‘long pôtaêm oei rim cham pôlei oeêng rim Hôêp tak xa noâng nghieâp"
68,Hướng dẫn kỹ thuật cho nông dân chuyển đổi sản xuất cây trồng cạn trên đất lúa theo kế hoạch hàng năm đã được UBND tỉnh phê duyệt.,Pôtho khan kô kach pôm aên naê ma chueân ñoâi choh jang ‘long pôtaêm kôñeh ‘naêr lôêm teh ‘ba ‘boi glong pônhroh rim sônaêm jôh ñei UBND tinh pheâ jueâÊt
69,"Điều 10. Chính sách khuyến khích phát triển hệ thống sản xuất, dịch vụ giống cây trồng, liên kết sản xuất gắn với tiêu thụ nông sản xây dựng cánh đồng lớn","Ñieâu minh jiêt. Tôdrong khueâÊn khiêch pôjing tôdrong choh jang, jiêt vuê adreâch ‘long pôtaêm, lieân keâÊt choh jang pôteêp adriêng tieâu thu noâng san tôjung pôm tômaên bal groâng"
70,"UBND tỉnh khuyến khích và hỗ trợ các tổ chức, cá nhân đầu tư phát triển giống cây trồng theo Quyết định số 2194/QĐ-TTg ngày 25 tháng 12 năm 2009 của Thủ tướng Chính phủ","UBND tinh khueâÊn khiêch oeêng tôguêm rim toâ chöêk, kôdih ôkôêu tôguêm pôjing adreâch ‘long pôtaêm ‘boi KueâÊt ñinh ksoâÊ ‘baêl minh tôxiênh puoân/QÑ-TTg ‘naêr ‘baêl jiêt pôñaêm kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng le tôxiênh ñôêng Thu töôêng kôpal teh ñak"
71,"Phê duyệt Đề án phát triển giống cây nông, lâm nghiệp, giống vật nuôi và giống thủy sản đến năm 2020;","Pheâ jueâÊt Ñeâ an pôjing adreâch ‘long noâng, laâm nghieâp, adreâch xem rong oeêng adreâch thuy san truh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
72,Quyết định số 20/2015/QĐ-UBND ngày 06 tháng 8 năm 2015 của UBND tỉnh Bình Định,KueâÊt ñinh ksoâÊ ‘baêl jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm/QÑ-UBND ‘naêr drôêu kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng UBND tinh ‘Binh Ñinh
73,"Ban hành Quy định mức hỗ trợ khuyến khích phát triển hợp tác, liên kết sản xuất gắn với tiêu thụ nông sản, xây dựng cánh đồng lớn trên địa bàn tỉnh Bình Định","AÊn leêch kuy ñinh möêk tôguêm khueâÊn khiêch pôjing hôêp tak, lieân keâÊt choh jang pôteêp adriêng tieâu thu noâng san, tôjung pôm tômaên baêl groâng lôêm tôring tinh ‘Binh Ñinh"
74,"Theo từng dự án cụ thể (hỗ trợ về đầu tư kết cấu hạ tầng, về tín dụng, về đất đai, về thuế).","‘Boi rim yöê an kuê theâ (tôguêm lôêm ñaâu tö keât kôêu ha taâng, lôêm tiên juêng, lôêm teh, thueâÊ)"
75,"theo từng dự án cụ thể (hỗ trợ về đầu tư kết cấu hạ tầng, về tín dụng, về đất đai, về thuế).","‘Boi rim yöê an kuê theâ (tôguêm lôêm ñaâu tö keât kôêu ha taâng, lôêm tiên juêng, lôêm teh, thueÊâ)"
76,Chương III: Kinh phí thực hiện chính sách,Chöông peâng: Jeân pôm chiênh sach
77,Điều 11. Kinh phí thực hiện chính sách,Ñieâu minh jiêt minh. Jeân pôm chiênh sach
78,Tổng kinh phí khái toán thực hiện chính sách hỗ trợ phát triển giống cây trồng giai đoạn 2016 - 2020 tại tỉnh Bình Định là 49.040 triệu đồng; trong đó:,Pôting jeân khaêi toaên pôm tôdrong tôguêm pôjing adreâch ‘long pôtaêm jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt dônoê tinh ‘Binh Ñinh la puoân jiêt tôxiênh ty khoâng hrieâng puoân jiêt trieâu ñoâng; lôêm ‘noh:
79,"Hỗ trợ giá giống cây trồng cạn sản xuất trên đất lúa: 26.750 triệu đồng, chiếm 54,5%;","Tôgum giaê adreâch ‘long pôtaêm kôñeh ‘naêr choh jang lôêm teh ‘ba: ‘Baêl jiêt drôêu ty tôpôêh hrieâng pôñaêm jiêt trieâu ñoâng, ‘yoêk pôñaêm jiêt puoân pheêi pôñaêm phaân traêm"
80,"Trợ giá sử dụng giống lúa lai: 14.190 triệu đồng, chiếm 28,9%;","Tôguêm chaê yuoâ adreâch ‘ba lai: Minh jiêt puoân ty minh hrieâng tôxiênh jiêt trieâu ñoâng, ‘yoêk ‘baêl jiêt tôhngam pheêi tôxiênh phaân traêm"
81,"Khảo nghiệm chọn lọc giống mới: 500 triệu đồng, chiếm 1,1%;","Khao nghieâm ‘yoêk loêk adreâch anao: Pôñaêm hrieâng trieâu ñoâng, ‘yoêk minh pheêi minh phaân traêm"
82,"Hỗ trợ giống lúa siêu nguyên chủng: 600 triệu đồng, chiếm 1,2%;","Tôguêm adreâch ‘ba sieâu ngueân chung: Drôêu hrieâng trieâu ñoâng, ‘yoêk minh pheêi ‘baêl phaân traêm"
83,"Dự trữ giống lúa khắc phục thiên tai: 6.000 triệu đồng, chiếm 12,2%;","Yöê trö adreâch ‘ba khaêk phuêk thieân tai: Drôêu ty ñoâng, ‘yoêk minh jiêt ‘baêl pheêi ‘baêl phaân traêm"
84,"Tập huấn, chuyển giao tiến bộ kỹ thuật: 1.000 triệu đồng, chiếm 2,1%. Phân chia các năm như sau:","Tôêp huaân, pôtruh tieâÊn ‘boâ ky thuaât: Minh ty ñoâng, ‘yoêk ‘baêl pheêi minh phaân traêm. Asong aên rim sônaêm in ñôêng roêng ôêu:"
85,Năm 2016: 11.700 triệu đồng.,"Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu: Minh jiêt minh ty, tôpôêh hrieâng trieâu ñoâng"
86,Năm 2017: 11.700 triệu đồng.,"Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh: Minh jiêt minh ty, tôpôêh hrieâng trieâu ñoâng"
87,Năm 2018: 11.700 triệu đồng.,"Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam: Minh jiêt minh ty, tôpôêh hrieâng trieâu ñoâng"
88,Năm 2019: 6.970 triệu đồng.,"Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh: Drôêu ty, tôxiênh hrieâng tôpôêh jiêt trieâu ñoâng"
