ID,Tiếng Việt,Tiếng BaNa
47,"Kinh phí hỗ trợ của tỉnh cho các địa phương thực hiện chính sách kiên cố hóa kênh mương, kênh mương nội đồng giai đoạn 2016 - 2020 là 175.176 triệu đồng để kiên cố 590km kênh mương","Jeân tôguêm ñôêng tinh aên rim cham pôlei pôm tôdrong pôm kôjaêp pieâu trong möông, trong möông lôêm tômaên bal jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt la minh hrieâng tôpôêh jiêt pôñaêm ty minh hrieâng tôpôêh jiêt drôêu trieâu ñoâng söê pôm kôjaêp pieâu pôñaêm hrieâng tôxiênh jiêt kilomet trong möông"
48,Cụ thể: Năm 2016 là 35.035 triệu đồng; năm 2017 là 35.035 triệu đồng; năm 2018 là 35.035 triệu đồng; năm 2019 là 35.035 triệu đồng; năm 2020 là 35.036 triệu đồng.,Kuê theâ: Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu la peâng jiêt pôñaêm ty khoâng hrieâng peâng jiêt pôñaêm trieâu ñoâng; sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh la peâng jiêt pôñaêm ty khoâng hrieâng peâng jiêt pôñaêm trieâu ñoâng; sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam la peâng jiêt pôñaêm ty khoâng hrieâng peâng jiêt pôñaêm trieâu ñoâng; sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh la peâng jiêt pôñaêm ty khoâng hrieâng peâng jiêt pôñaêm trieâu ñoâng; sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt la peâng jiêt pôñaêm ty khoâng hrieâng peâng jiêt drôêu trieâu ñoâng
49,Điều 9. Nguồn vốn thực hiện chính sách,Ñieâu tôxiênh: Nguoân jeân pôm chiênh sach
50,Ngân sách tỉnh hỗ trợ thông qua vốn vay tín dụng ưu đãi hàng năm các nguồn vốn khác của ngân sách tỉnh;,Ngaân sach tinh tôguêm thoâng kua jeân vei tiên juêng öu ñai rim sônaêm rim nguoân jeân nai ñôêng ngaân sach tinh
51,"Sở Kế hoạch và Đầu tư, Sở Tài chính báo cáo Ủy ban nhân dân tỉnh cho các địa phương tạm ứng ngân sách tỉnh để thực hiện Chương trình trong tháng 01 hàng năm;","Sô KeâÊ hoach oeêng Ñaâu tö, Sô Tai chiênh pôtho khan UBND tinh aên rim cham pôlei tam öêng jeân tinh söê pôm chöông trinh lôêm kheêi minh rim sônaêm"
52,Vốn Chương trình mục tiêu quốc gia xây dựng nông thôn mới;,Jeân chöông trinh muêk tieâu kôpal teh ñak tôjung pôm cham pôlei anao
53,Vốn Chương trình hỗ trợ giảm nghèo nhanh và bền vững đối với 61 huyện nghèo;,Jeân tôdrong tôguêm tôjul dônuh ranh oeêng kôjaêp adriêng drôêu jiêt minh hueân dônuh
54,"Ngân sách UBND huyện, thị xã, thành phố hỗ trợ;","Ngaân sach UBND hueân, thi xa, thanh phoâÊ tôguêm"
55,"Ngân sách UBND xã, phường, thị trấn, vốn cấp bù thủy lợi phí hỗ trợ;","Ngaân sach UBND xa, phöông, thi traân, jeân kôêp ‘bu thuy lôi phiê tôguêm"
56,Các nguồn vốn hợp pháp khác./. ,Rim nguoân jeân trô troê nai./.
