ID,Tiếng Việt,Tiếng BaNa
0011,"Căn cứ Quyết định số 1290/QĐ-BNN-TCCB ngày 17 tháng 4 năm 2015 của Bộ Nông nghiệp và Phát triển nông thôn về việc phân công, phân cấp trong hoạt động kiểm tra, giám sát, thanh tra chuyên ngành an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý của Bộ Nông nghiệp và Phát triển nông thôn;","Kaên köê KueâÊt ñinh ksoâÊ minh ‘baêl tôxiênh khoâng/QÑ-BNN-TCCB ‘naêr minh jiêt tôpôêh kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong pôjao, phaân kôêp lôêm tôdrong ngoê hnheêi chueân nganh an toan ñoâ sa noâng laâm thuy san oei lôêm kôbraê ngoê hnheêi ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
0012,Xét đề nghị của Sở Nông nghiệp và Phát triển nông thôn tại Tờ trình số 2707/TTr-SNN ngày 19 tháng 8 năm 2015,Xeêt pôtho khan ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei lôêm Tô trinh ksoâÊ ‘baêl tôpôêh khoâng tôpôêh/TTr-SNN ‘naêr minh jiêt tôxiênh kheêi tôhngam kheêi ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm
0013,"Điều 1. Phân công, phân cấp thực hiện nhiệm vụ thanh tra, kiểm tra, giám sát chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý của ngành Nông nghiệp và Phát triển nông thôn trên địa bàn tỉnh Bình Định, bao gồm:","Ñieâu minh. Phaân koâng, phaân kôêp pôm tôdrong ngoê hnheêi tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp, ñak sinh hoat cham pôlei oeêng an toan ñoâ sa noâng laâm thuy san oei lôêm kôbraê ngoê hnheêi ñôêng nganh Noâng nghieâp oeêng pôjing cham pôlei lôêm tôring tinh ‘Binh Ñinh, thoi leê:"
0014,"Phân công, phân cấp nhiệm vụ thanh tra, kiểm tra, giám sát các cơ sở sản xuất, kinh doanh vật tư nông nghiệp, nước sinh hoạt nông thôn (kèm theo Phụ lục 1);","Phaân koâng, phaân kôêp tôdrong ngoê hnheêi rim dônoê choh jang, teêch bôdro vaât tö noâng nghieâp, ñak sinh hoat cham pôlei (pôteêp adriêng phu luêk minh)"
0015,"Phân công, phân cấp nhiệm vụ thanh tra, kiểm tra, giám sát các cơ sở sản xuất ban đầu nông lâm thủy sản đảm bảo an toàn thực phẩm (kèm theo Phụ lục 2);","Phaân koâng, phaân kôêp tôdrong ngoê hnheêi rim dônoê choh jang trong pôtôm noâng laâm thuy san tômaên tôl an toan ñoâ sa (pôteêp adriêng phu luêk ‘baêl)"
0016,"Phân công, phân cấp nhiệm vụ thanh tra, kiểm tra, giám sát các cơ sở sản xuất, kinh doanh nông lâm thủy sản đảm bảo an toàn thực phẩm (kèm theo Phụ lục 3);","Phaân koâng, phaân kôêp tôdrong ngoê hnheêi rim dônoê choh jang, teêch bôdro noâng laâm thuy san tômaên tôl an toan ñoâ sa (pôteêp adriêng phu luêk peâng)"
0017,"Đối với nhiệm vụ thanh tra, kiểm tra, giám sát ở công đoạn lưu thông, tiêu thụ (chợ đầu mối, chợ đấu giá, cơ sở chuyên doanh, phương tiện vận chuyển độc lập) và xuất khẩu, nhập khẩu sản phẩm nông lâm thủy sản","Adriêng tôdrong ngoê hnheêi oei tôdrong löu thoâng, tieâu thu (chô ñôu moâÊi, chô ñôêu giaê, kô sô chueân yoanh, phöông tieân vaân chueân ñoâÊk lôêp) oeêng xuaât khôêu, nhôêp khôêu san phaân noâng laâm thuy san"
0018,Thực hiện theo Quyết định số 1290/QĐ-BNN-TCCB ngày 17 tháng 4 năm 2015 của Bộ Nông nghiệp và Phát triển nông thôn,Pôm ‘boi KueâÊt ñinh ksoâÊ minh ‘baêl tôxiênh khoâng/QÑ-TCCB ‘naêr minh jiêt tôpôêh kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei
0019,"Về việc phân công, phân cấp trong hoạt động kiểm tra, giám sát, thanh tra chuyên ngành an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý của Bộ Nông nghiệp và Phát triển nông thôn.","Lôêm tôdrong phaân koâng, phaân kôêp lôêm tôdrong ngoê hnheêi chueân nganh an toan ñoâ sa noâng laâm thuy san oei lôêm kôbraê ngoê hnheêi ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
0020,"Điều 2. Nguyên tắc phân công và phối hợp trong triển khai hoạt động kiểm tra, giám sát và thanh tra chuyên ngành.",Ñieâu ‘baêl. Tôdrong phaân koâng oeêng adriêng pôm lôêm pônhroh tôdrong ngoê hnheêi chueân nganh
0021,"Một cơ sở sản xuất, kinh doanh chỉ chịu sự kiểm tra, giám sát, thanh tra bởi một cơ quan.","Minh dônoê choh jang, teêch bôdro anao chiêu tôdrong ngoê hnheêi yua minh kô kuan"
0022,"Trường hợp cơ sở sản xuất, kinh doanh nhiều loại sản phẩm thì phân công một cơ quan chủ trì, cơ quan liên quan tham gia phối hợp theo yêu cầu của cơ quan chủ trì.","Tôdrong dônoê choh jang, teêch bôdro lö loai san phaâm thoi phaân koâng minh kô kuan pôgôl, kô kuan lieân kuan tham gia adriêng ‘boi tôdrong waê ñôêng kô kuan pôgôl"
0023,"Cơ quan được giao chủ trì chịu trách nhiệm về kết quả kiểm tra và có trách nhiệm giải trình với cơ quan cấp trên về các vấn đề liên quan đến chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý.","Kô kuan ñei pôjao pôgôl chiêu trach nhieâm lôêm thu ‘yoêk ngoê hnheêi oeêng ôêi tôdrong pôñam ‘bôl adriêng kô kuan kôêp kôpöng lôêm rim tôdrong lieân kuan truh tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp, ñak sinh hoat cham pôlei oeêng an toan ñoâ sa noâng laâm thuy san oei lôêm kôbraê ngoê hnheêi"
0024," Hoạt động kiểm tra, thanh tra chuyên ngành phải bảo đảm không chồng chéo giữa các cơ quan có chức năng kiểm tra, thanh tra chuyên ngành. Trường hợp có sự trùng lặp kế hoạch kiểm tra, thanh tra chuyên ngành thì thực hiện như sau:",Tôdrong ngoê hnheêi chueân nganh phai tômaên tôl biê choâng cheêo tôêk pôêk rim kô kuan ôêi tôdrong ngoê hnheêi chueân nganh. Tröông hôêp ôêi tôdrong trung laêp glong pônhroh naêm ngoê hnheêi chueân nganh thoi pôm in ñôêng roêng ôêu:
0025,"Kế hoạch kiểm tra của cơ quan cấp huyện (thị xã, thành phố) trùng với kế hoạch của cơ quan cấp tỉnh thì thực hiện theo kế hoạch kiểm tra, thanh tra của cơ quan cấp tỉnh;","Glong pônhroh ngoê hnheêi ñôêng kô kuan kôêp hueân (thi xa, thanh phoâÊ) trung adriêng glong pônhroh ñôêng kô kuan kôêp tinh thoi pôm ‘boi glong pônhroh ngoê hnheêi ñôêng kô kuan kôêp tinh"
0026,"Kế hoạch kiểm tra, thanh tra chuyên ngành của cơ quan cùng cấp trùng nhau về địa bàn, cơ sở thì các bên trao đổi thống nhất thành lập đoàn liên ngành.","Glong pônhroh chueân nganh ñôêng kô kuan adriêng kôêp trung adriêng lôêm cham pôlei, kô sô thoi ‘baêl pah trao ñoâi thoâÊng nhaâÊt pôjing anao ñoan ngoê hnheêi lieân nganh"
0027,Những vướng mắc phát sinh trong quá trình phối hợp thì báo cáo cơ quan cấp trên xin ý kiến giải quyết.,Rim tôdrong amaêk ôêi leêch lôêm tôdrong adriêng pôm thoi pôtho khan kô kuan kôêp kôpöng xin yê kieâÊn tôguêm
0028,Điều 3. Nhiệm vụ của các cơ quan được phân công,Ñieâu peâng. Tôdrong pôm ñôêng rim kô kuan ñei pôjao
0029,"Các cơ quan được phân công, phân cấp theo quy định tại Điều 1 của Quyết định này có trách nhiệm thanh tra, kiểm tra giám sát tại các cơ sở sản xuất, kinh doanh vật tư nông nghiệp, nước sinh hoạt nông thôn và sản phẩm nông lâm thủy sản trên địa bàn quản lý","Rim kô kuan ñei phaân koâng, phaân kôêp ‘boi kuy ñinh lôêm Ñieâu minh ñôêng KueâÊt ñinh anu ôêi tôdrong ngoê hnheêi lôêm rim dônoê choh jang, teêch bôdro vaât tö noâng nghieâp, ñak sinh hoat cham pôlei oeêng san phaâm noâng laâm thuy san lôêm tôring ngoê hnheêi"
0030,Theo quy định tại Thông tư số 45/2014/TT-BNNPTNT ngày 03/12/2014 và Thông tư số 51/2014/TT-BNNPTNT ngày 27/12/2014 của Bộ Nông nghiệp và Phát triển nông thôn;,‘Boi kuy ñinh lôêm Thoâng tö ksoâÊ puoân jiêt pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân/TT-BNNPTNT ‘naêr peâng kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân oeêng Thoâng tö ksoâÊ pôñaêm jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân/TT-BNNPTNT ‘naêr ‘baêl jiêt tôpôêh kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân ñôêng ‘Boâ noâng nghieâp oeêng pôjing cham pôlei
0031,Cơ quan có thẩm quyền cấp giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm (giấy chứng nhận an toàn thực phẩm) thực hiện theo nguyên tắc cơ quan nào kiểm tra thì cơ quan đó cấp giấy chứng nhận an toàn thực phẩm.,Kô kuan ôêi tôdrong kôêp hla chöêng nhaân dônoê duh tôdrong an toan ñoâ sa (hla chöêng nhaân an toan ñoâ sa) pôm ‘boi tôdrong kô kuan maê nhö ngoê hnheêi thoi kô kuan ‘noh kôêp hla chöêng nhaân an toan ñoâ sa
0032,"Trình tự, thủ tục cấp mới, cấp lại, thu hồi giấy chứng nhận an toàn thực phẩm thực hiện theo quy định tại Điều 18, Thông tư số 45/2014/TT-BNNPTNT ngày 03/12/2014 của Bộ Nông nghiệp và Phát triển nông thôn;","Trinh tö, thu tuêk kôêp anao, kôêp pieâu, thu hoâi hla chöêng nhaân an toan ñoâ sa pôm ‘boi tôdrong lôêm Ñieâu minh jiêt tôhngam, Thoâng tö ksoâÊ puoân jiêt pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân/TT-BNNPTNT ‘naêr peâng kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
0033,Cơ quan có thẩm quyền cấp giấy xác nhận kiến thức về an toàn thực phẩm thực hiện theo nguyên tắc cơ quan nào cấp giấy chứng nhận an toàn thực phẩm thì cơ quan đó cấp giấy xác nhận kiến thức về an toàn thực phẩm.,Kô kuan ôêi tôdrong kôêp hla chöêng nhaân tôdrong baêt lôêm an toan ñoâ sa pôm ‘boi tôdrong kô kuan maê nhö kôêp hla chöêng nhaân an toan ñoâ sa thoi kô kuan ‘noh kôêp hla xac nhaân tôdrong baêt lôêm an toan ñoâ sa
0034,"Hồ sơ đề nghị cấp giấy xác nhận kiến thức về an toàn thực phẩm, quy trình xác nhận kiến thức về an toàn thực phẩm, quản lý giấy xác nhận kiến thức về an toàn thực phẩm ","Hoâ sô pôkaê kôêp hla xac nhaân tôdrong baêt lôêm an toan ñoâ sa, kuy trinh xac nhaân tôdrong baêt lôêm an toan ñoâ sa, ngoê hnheêi hla xac nhaân tôdrong baêt lôêm an toan ñoâ sa"
0035,"Thực hiện theo Điều 10, 11 và 12, Thông tư liên tịch số 13/2014/TTLT-BYT-BNNPTNT-BCT ngày 09/4/2014 của Bộ Y tế, Bộ Nông nghiệp và Phát triển nông thôn và Bộ Công Thương.","Pôm ‘boi Ñieâu minh jiêt, minh jiêt minh, minh jiêt ‘baêl, Thoâng tö lieân tich ksoâÊ minh jiêt peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân/TTLT-BYT-BNNPTNT-BTC ‘naêr tôxiênh kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân ñôêng ‘Boâ Y teâ, ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei oeêng ‘Boâ Koâng thöông"
0036,"Điều 4. Chế độ thông tin, báo cáo định kỳ và đột xuất","Ñieâu puoân. Tôdrong thoâng tin, pôtho khan ñinh ky oeêng ñoât xuaât"
0037,"Thực hiện việc chia sẻ thông tin giữa các cơ quan trong ngành Nông nghiệp và Phát triển nông thôn, giữa cấp tỉnh và cấp huyện","Pôm tôdrong asong thoâng tin tôêk pôêk rim kô kuan lôêm nganh Noâng nghieâp oeêng pôjing cham pôlei, tôêk pôêk kôêp tinh oeêng kôêp hueân"
0038,"Từ lập kế hoạch đến thực hiện kiểm tra, giám sát, thanh tra chuyên ngành thông qua Website của Sở Nông nghiệp và Phát triển nông thôn, Website Ủy ban nhân dân các huyện, thị xã, thành phố;","Ñôêng pôm glong pônhroh truh pôm ngoê hnheêi chueân nganh thoâng kua Website ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei, Website UBND rim hueân, thi xa, thanh phoâÊ"
0039,"Thông báo công khai trên các phương tiện thông tin đại chúng danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo an toàn thực phẩm thuộc phạm vi phân công, phân cấp;","Pôtho khan koâng khai lôêm rim phöông tieân thoâng tin ñai chuêng yanh sach rim dônoê duh tôdrong oeêng ñim duh tôdrong tômaên tôl an toan ñoâ sa oei lôêm kôbraê tôdrong phaân koâng, phaân kôêp"
0040,"Tổng hợp, báo cáo kết quả định kỳ và đột xuất:","Toâng hôêp, pôtho khan thu ‘yoêk ñinh ky oeêng ñoât xuaât"
0041,"Các cơ quan được phân công, phân cấp theo quy định tại Điều 1 của Quyết định này có trách nhiệm báo cáo định kỳ về Sở Nông nghiệp và Phát triển nông thôn (qua Chi cục Quản lý chất lượng nông lâm sản và thủy sản Bình Định) trước ngày 20 hàng tháng (riêng tháng 12 gửi báo cáo trước ngày 05) và báo cáo đột xuất khi có yêu cầu;","Rim kô kuan ñei phaân koâng, phaân kôêp ‘boi tôdrong lôêm Ñieâu minh ñôêng KueâÊt ñinh anu ôêi tôdrong pôtho khan ñinh ky aên Sô Noâng nghieâp oeêng pôjing cham pôlei (kua Chi kuêk ngoê hnheêi tôdrong thu ‘yoêk ñei noâng laâm san oeêng thuy san ‘Binh Ñinh) adrol ‘naêr ‘baêl jiêt rim kheêi (kôdih kheêi minh jiêt ‘baêl göi ‘baêo kaêo adrol ‘naêr pôñaêm) oeêng pôtho khan ñoât xuaât jônang ôêi tôdrong waê"
0042,"Sở Nông nghiệp và Phát triển nông thôn có trách nhiệm tổng hợp, báo cáo Ủy ban nhân dân tỉnh, Bộ Nông nghiệp và Phát triển nông thôn trước ngày 25 hàng tháng (riêng tháng 12 gửi báo cáo trước ngày 10) và báo cáo đột xuất khi có yêu cầu.","Sô Noâng nghieâp oeêng pôjing cham pôlei ôêi tôdrong toâng hôêp, pôtho khan UBND tinh, ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei adrol ‘naêr ‘baêl jiêt pôñaêm rim kheêi (kôdih kheêi minh jiêt ‘baêl göi ‘baêo kaêo adrol ‘naêr minh jiêt) oeêng pôtho khan ñoât xuaât jônang ôêi tôdrong waê"
0043,"Điều 5. Trách nhiệm của Sở Nông nghiệp và Phát triển nông thôn, Ủy ban nhân dân các huyện, thị xã, thành phố","Ñieâu pôñaêm. Trach nhieâm ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei, UBND rim hueân, thi xa, thanh phoâÊ"
0044,Sở Nông nghiệp và Phát triển nông thôn:,Sô Noâng nghieâp oeêng pôjing cham pôlei:
0045,"Tham mưu Chủ tịch UBND tỉnh chỉ đạo triển khai thực hiện các quy định của pháp luật về quản lý chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản trên địa bàn tỉnh;","Pôñam ‘bôl ñon Chu tich UBND tinh pôgôl pônhroh pôm rim tôdrong ñôêng phap luaât lôêm ngoê hnheêi tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp, ñak sinh hoat cham pôlei oeêng an toan ñoâ sa noâng laâm thuy san lôêm tôring tinh"
0046,"Hướng dẫn việc tổ chức triển khai thực hiện Thông tư số 45/2014/TT- BNNPTNT ngày 03/12/2014, Thông tư số 51/2014/TT-BNNPTNT ngày 27/12/2014 và các quy định khác của Bộ Nông nghiệp và Phát triển nông thôn ","Pôchi tôdrong pôloêk pônhroh pôm Thoâng tö ksoâÊ puoân jiêt pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân/TT-BNNPTNT ‘naêr peâng kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân, Thoâng tö ksoâÊ pôñaêm jiêt minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân/TT-BNNPTNT ‘naêr ‘baêl jiêt tôpôêh kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân oeêng rim tôdrong nai ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
0047,"Về việc phân công, phân cấp trong hoạt động kiểm tra, giám sát, thanh tra chuyên ngành an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý của Bộ Nông nghiệp và Phát triển nông thôn.","Lôêm tôdrong phaân koâng, phaân kôêp lôêm tôdrong ngoê hnheêi chueân nganh an toan ñoâ sa noâng laâm thuy san oei lôêm kôbraê tôdrong ngoê hnheêi ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
0048,"Chỉ đạo các cơ quan có chức năng thuộc Sở thực hiện kiểm tra, xếp loại, cấp giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm các cơ sở sản xuất, kinh doanh theo phân cấp; tổ chức thanh tra chuyên ngành, xử lý vi phạm theo quy định của pháp luật;","Pôgôl rim kô kuan ôêi chöêk naêng oei lôêm kôbraê Sô pôm ngoê hnheêi, xeâp loai, kôêp hla chöêng nhaân dônoê duh tôdrong an toan ñoâ sa rim dônoê choh jang, teêch bôdro ‘boi phaân kôêp; pôloêk naêm ngoê hnheêi chueân nganh, xö lyê pôm glaêi ‘boi tôdrong ñôêng phap luaât"
0049,"Tập huấn, hướng dẫn chuyên môn nghiệp vụ cho cơ quan chuyên môn được phân công kiểm tra, giám sát cấp huyện và cán bộ được giao nhiệm vụ kiểm tra;","Tôêp huaân, pôtho khan chueân moân nghieâp vuê aên kô kuan chueân moân ñei phaân koâng ngoê hnheêi kôêp hueân oeêng kang ‘boâ ñei pôjao tôdrong ngoê hnheêi"
0050,Tổ chức phúc kiểm quy trình thực hiện kiểm tra của cơ quan chuyên môn cấp huyện theo nhiệm vụ đã được phân công cho cấp huyện;,Pôloêk phuêk kieâm tôdrong pôm ngoê hnheêi ñôêng kô kuan chueân moân kôêp hueân ‘boi tôdrong jôh ñei pôjao aên kôêp hueân
0051,"Chỉ đạo việc thực hiện công khai trên các phương tiện thông tin đại chúng và trên Website của Sở danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo chất lượng vật tư nông nghiệp, nước sinh hoạt nông thôn và an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý;","Pôgôl tôdrong pôm koâng khai lôêm rim phöông tieân thoâng tin ñai chuêng oeêng lôêm Website ñôêng Sô yanh sach rim dônoê duh tôdrong oeêng ñim duh tôdrong tômaên tôl tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp, ñak sinh hoat cham pôlei oeêng an toan ñoâ sa noâng laâm thuy san oei lôêm kôbraê tôdrong ngoê hnheêi"
0052,"Thực hiện báo cáo định kỳ và đột xuất theo quy định tại Điểm b, Khoản 3, Điều 4 của Quyết định này.","Pôm pôtho khan ñinh ky oeêng ñoât xuaât ‘boi tôdrong lôêm Ñieâm b, khoan peâng, Ñieâu puoân ñôêng KueâÊt ñinh anu"
0053,"Ủy ban nhân dân các huyện, thị xã, thành phố:","UBND rim hueân, thi xa, thanh phoâÊ"
