ID,Tiếng Việt,Tiếng BaNa
11,Huyện Tuy Phước: 1.218.900.000 đồng,Hueân Tuy Phöôêk: Minh ty ‘baêl hrieâng minh jiêt tôhngam trieâu tôxiênh hrieâng ôbôêu
12,Huyện Tây Sơn: 1.377.825.000 đồng,Hueân Taây Sôn: Minh ty peâng hrieâng tôpôêh jiêt tôpôêh trieâu tôhngam hrieâng ‘baêl jiêt pôñaêm ôbôêu
13,Huyện Phù Cát: 2.498.135.000 đồng,Hueân Phu Cat: ‘Baêl ty puoân hrieâng tôxiênh jiêt tôhngam trieâu minh hrieâng peâng jiêt pôñaêm ôbôêu
14,Huyện Phù Mỹ: 1.854.800.000 đồng,Hueân Phu My: Minh ty tôhngam hrieâng pôñaêm jiêt puoân trieâu tôhngam hrieâng ôbôêu
15,Huyện Hoài Ân: 865.270.000 đồng,Hueân Hoai AÂn: Tôhngam hrieâng drôêu jiêt pôñaêm trieâu ‘baêl hrieâng tôpôêh jiêt ôbôêu
16,Huyện Vân Canh: 146.020.000 đồng,Hueân Vaân Canh: Minh hrieâng puoân jiêt drôêu trieâu khoâng hrieâng ‘baêl jiêt ôbôêu
17,Huyện Vĩnh Thạnh: 399.735.000 đồng,Hueân Vinh Thanh: Peâng hrieâng tôxiênh jiêt tôxiênh trieâu tôpôêh hrieâng peâng jiêt pôñaêm ôbôêu
18,Huyện An Lão: 435.490.000 đồng,Hueân An Lao: Puoân hrieâng peâng jiêt pôñaêm trieâu puoân hrieâng tôxiênh jiêt ôbôêu
19,(Chi tiết theo Phụ lục đính kèm Quyết định này),(Chi tieâÊt ‘boi phuê luêk pôteêp adriêng KueâÊt ñinh anu)
20,"Nguồn kinh phí thực hiện: Từ nguồn chi sự nghiệp kinh tế được bố trí chi hỗ trợ để bảo vệ, phát triển đất trồng lúa tại Quyết định số 4545/QĐ-UBND ngày 12/12/2016 của UBND tỉnh.","Nguoân jeân pôm: Ñôêng nguoân jeân sö nghieâp kinh teâÊ ñeêi ‘boâ triê aên tôguêm söê jö vei, pôjing teh pôtaêm ‘ba lôêm KueâÊt ñinh ksoâÊ puoân pôñaêm puoân pôñaêm/QÑ-UBND ‘naêr minh jiêt ‘baêl kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu ñôêng UBND tinh"
21,"Điều 2. Giao Sở Tài chính chủ trì, phối hợp với các cơ quan, đơn vị có liên quan triển khai thực hiện theo đúng quy định hiện hành của Nhà nước.","Ñieâu ‘baêl. Pôjao Sô Tai chiênh pôgôl, adriêng rim kô kuan, ñôn viê ôêi lieân kuan pônhroh pôm ‘boi trô troê tôdrong ñôêng kôpal"
22,"Điều 3. Chánh Văn phòng UBND tỉnh, Giám đốc các Sở: Tài chính, Nông nghiệp và PTNT, Kế hoạch và Đầu tư, Tài nguyên và Môi trường, Giám đốc Kho bạc Nhà nước tỉnh, Chủ tịch UBND các huyện, thị xã, thành phố và Thủ trưởng các đơn vị có liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký","Ñieâu peâng. Chaênh Vaên phong UBND tinh, Giam ñoâk rim Sô: Tai chiênh, Noâng nghieâp oeêng pôjing cham pôlei, Keâ hoach oeêng Ñaâu tö, Tai ngueân oeêng Moâi tröông, Giam ñoâk Kho ‘bak kôpal tinh, Chu tich UBND rim hueân, thi xa, thanh phoâÊ oeêng pôgôl rim ñôn viê ôêi lieân kuan ôêi tôdrong pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê./."
