ID,Tiếng Việt,Tiếng BaNa
28,Trong đó : 16.784.880 đồng,Lôêm ‘noh: Minh jiêt drôêu trieâu tôpôêh hrieâng tôhngam jiêt puoân ôbôêu tôhngam hrieâng tôhngam jiêt ñoâng
29,Chi phí trực tiếp :,Jeân tröêk tieâp:
30,Chi phí quản lý dự án:,Jeân ngoê hnheêi yöê an:
31,Nguồn vốn đầu tư và tiến độ giải ngân,Nguoân jeân tôguêm oeêng tôdrong giai ngaân
32,Nguồn vốn đầu tư: Vốn còn lại sau khai thác tỉa thưa rừng trồng phòng hộ,Nguoân jeân tôguêm: Jeân araê ñôêng rong khai thak tia thöa bri pôtaêm phong hoâ
33,Tiến độ giải ngân,Tôdrong giai ngaân
34,Năm 2017:344.897.402 đồng,Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh: Peâng hrieâng puoân jiêt puoân trieâu tôhngam hrieâng tôxiênh jiêt tôpôêh ôbôêu puoân hrieâng leê ‘baêl ñoâng
35,Năm 2018: 355.104.949 đồng ,Sô naêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam: Peâng hrieâng pôñaêm jiêt pôñaêm trieâu minh hrieâng le puoân ôbôêu tôxiênh hrieâng puoân jiêt tôxiênh ñoâng
36,Thời gian thực hiện : Năm 2017 - 2018.,Jônang pôm: Sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam
37,"Điều 2. Sở Nông nghiệp và Phát triển nông thôn chủ trì, phối hợp với UBND huyện Vĩnh Thạnh chỉ đạo đơn vị liên quan triển khai thực hiện theo đúng quy định hiện hành của Nhà nước.","Ñieâu ‘baêl. Sô Noâng nghieâp oeêng pôjing cham pôlei pôgôl, adriêng UBND hueân Vinh Thanh pôgôl ñôn viê lieân kuan pônhroh pôm ‘boi trô troê tôdrong hieân hanh ñôêng kôpal"
38,"Điều 3. Chánh Văn phòng UBND tỉnh, Giám đốc các Sở Kế hoạch và Đầu tư, Nông nghiệp và PTNT, Tài chính, Giám đốc Kho bạc Nhà nước tỉnh, Chủ tịch UBND huyện,","Ñieâu peâng. Chaênh vaên phong UBND tinh, Giam ñoâk rim Sô KeâÊ hoach oeêng Ñaâu tö, Noâng nghieâp oeêng pôjing cham pôlei, Tai chiênh, Giam ñoâk kho ‘bak kôpal tinh, Chu tich UBND hueân"
39,"Giám đốc Ban Quản lý Rừng phòng hộ huyện Vĩnh Thạnh và Thủ trưởng các cơ quan, đơn vị có liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký./.","Giam ñoâk Khul ngoê hnheêi bri phong hoâ hueân Vinh Thanh oeêng pôgôl rim kô kuan, ñôn viê ôêi lieân kuan ôêi tôdrong pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê./."
