ID,Tiếng Việt,Tiếng BaNa
16,"Các Chi cục quản lý chuyên ngành trực thuộc Sở Nông nghiệp và Phát triển nông thôn Bình Định, gồm: Quản lý Chất lượng Nông lâm sản và Thủy sản; Chăn nuôi và Thú y; Trồng trọt và Bảo vệ thực vật; Thủy sản; Thủy lợi; Kiểm lâm.",Rim chi kuêk ngoê hnheêi chueân nganh tröêk thuoâk Sô Noâng nghieâp oeêng pôjing cham pôlei ‘Binh Ñinh thoi leê: Ngoê hnheêi tôdrong thu ‘yoêk ñei Noâng laâm san oeêng Thuy san; Kiêa rong oeêng Thuê y; Pôtaêm ‘long oeêng Jö vei ‘long pôtaêm; Thuy san; Thuy lôi; Kieâm laâm
17,"Ủy ban nhân dân các huyện, thị xã, thành phố trên địa bàn tỉnh Bình Định.","UBND rim hueân, thi xa, thanh phoâÊ lôêm tôring tinh ‘Binh Ñinh"
18,"Điều 3. Nội dung phân công, phân cấp","Ñieâu peâng. Tôdrong phaân koâng, phaân kôêp"
19,"Phân công, phân cấp thực hiện nhiệm vụ thanh tra, kiểm tra, giám sát đảm bảo an toàn thực phẩm nông lâm thủy sản; quản lý chất lượng vật tư nông nghiệp và nước sinh hoạt nông thôn thuộc phạm vi quản lý của ngành Nông nghiệp và Phát triển nông thôn trên địa bàn tỉnh Bình Định, bao gồm:","Phaân koâng, phaân kôêp pôm tôdrong ngoê hnheêi tômaên tôl an toan ñoâ sa noâng laâm thuy san; ngoê hnheêi tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng ñak sinh hoat cham pôlei oei lôêm kôbraê tôdrong ngoê hnheêi ñôêng nganh Noâng nghieâp oeêng pôjing cham pôlei lôêm tôring tinh ‘Binh Ñinh, thoi leê"
20,"Phân công, phân cấp nhiệm vụ thanh tra, kiểm tra, giám sát các cơ sở sản xuất ban đầu nông lâm thủy sản đảm bảo an toàn thực phẩm (kèm theo Phụ lục I).","Phaân koâng, phaân kôêp tôdrong naêm ngoê hnheêi rim dônoê choh jang trong pôtôm noâng laâm thuy san tômaên tôl an toan ñoâ sa (pôteêp adriêng phuê luêk minh)"
21,"Phân công, phân cấp nhiệm vụ thanh tra, kiểm tra, giám sát đảm bảo an toàn thực phẩm các cơ sở sản xuất, kinh doanh thực phẩm nông lâm thủy sản (kèm theo Phụ lục II).","Phaân koâng, phaân kôêp tôdrong naêm ngoê hnheêi tômaên tôl an toan ñoâ sa rim dônoê choh jang, teêch bôdro ñoâ sa noâng laâm thuy san (pôteêp adriêng phuê luêk ‘baêl)"
22,"Phân công, phân cấp nhiệm vụ thanh tra, kiểm tra, giám sát các cơ sở sản xuất, kinh doanh vật tư nông nghiệp (giống nông nghiệp, giống lâm nghiệp, thuốc bảo vệ thực vật, phân bón, thuốc thú y, hóa chất, chế phẩm sinh học dùng trong thú y, thức ăn chăn nuôi, thuốc thú y thủy sản, thức ăn thủy sản, sản phẩm xử lý, chất cải tạo môi trường trong nuôi trồng thủy sản)","Phaân koâng, phaân kôêp tôdrong naêm ngoê hnheêi rim dônoê choh jang, teêch bôdro vaât tö noâng nghieâp (adreâÊch noâng nghieâp, adreâÊch laâm nghieâp, bôgang jö vei ‘long pôtaêm, phaân ‘boên, bôgang thuê y, ñoâ sa kiêa rong, bôgang thuê y thuy san, ñoâ sa thuy san, san phaâm xö lyê, ñoâ cai tao moâi tröông lôêm rong pôtaêm thuy san)"
23,"Và nước sinh hoạt nông thôn thực hiện theo quy định của Bộ Nông nghiệp và Phát triển nông thôn (nếu có); đồng thời phân công, phân cấp như sau:","Oeêng ñak sinh hoat cham pôlei pôm ‘boi tôdrong ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei (tôêng ôêi); thoi ‘noh phaân koâng, phaân kôêp in ñôêng roêng ôêu:"
24,"Các Chi cục quản lý chuyên ngành trực thuộc Sở Nông nghiệp và Phát triển nông thôn quản lý các cơ sở sản xuất, kinh doanh có giấy chứng nhận đăng ký kinh doanh và thuộc ngành nghề kinh doanh có điều kiện theo quy định của pháp luật.","Rim chi kuêk ngoê hnheêi chueân nganh tröêk thuoâk Sô Noâng nghieâp oeêng pôjing cham pôlei ngoê hnheêi rim dônoê choh jang, teêch bôdro ôêi hla chöêng nhaân ñaêng kyê teêch bôdro oeêng oei lôêm kôbraê nganh ngheâ teêch bôdro ôêi ñieâu kieân ‘boi tôdrong ñôêng phap luaât"
25,"Ủy ban nhân dân các huyện, thị xã, thành phố quản lý các cơ sở sản xuất, kinh doanh không có giấy chứng nhận đăng ký kinh doanh và các cơ sở sản xuất, kinh doanh có giấy chứng nhận đăng ký kinh doanh nhưng không thuộc ngành nghề kinh doanh có điều kiện theo quy định của pháp luật.","UBND rim hueân, thi xa, thanh phoâÊ ngoê hnheêi rim dônoê choh jang, teêch bôdro biê ôêi hla chöêng nhaân ñaêng kyê teêch bôdro oeêng rim dônoê choh jang, teêch bôdro ôêi hla chöêng nhaân ñaêng kyê teêch bôdro maêleêi biê oei lôêm kôbraê nganh ngheâ teêch bôdro ôêi ñieâu kieân ‘boi tôdrong ñôêng phap luaât"
26,"Đối với nhiệm vụ thanh tra, kiểm tra, giám sát ở công đoạn lưu thông, tiêu thụ (chợ đầu mối, chợ đấu giá, cơ sở chuyên doanh, phương tiện vận chuyển độc lập) và xuất khẩu, nhập khẩu sản phẩm nông lâm thủy sản","Adriêng tôdrong naêm ngoê hnheêi oei tôdrong löu thoâng, tieâu thu (chô ñôêu moâÊi, chô ñôêu giaê, dônoê chueân yoanh, phöông tieân vaân chueân ñoâk lôêp) oeêng xuaât khôêu, nhôêp khôêu san phaâm noâng laâm thuy san"
27,"Thực hiện theo Quyết định số 1290/QĐ-BNN-TCCB ngày 17 tháng 4 năm 2015 của Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn về việc phân công, phân cấp trong hoạt động kiểm tra, giám sát, thanh tra chuyên ngành an toàn thực phẩm nông lâm thủy sản thuộc phạm vi quản lý của Bộ Nông nghiệp và Phát triển nông thôn.","Pôm ‘boi KueâÊt ñinh ksoâÊ minh ‘baêl tôxiênh khoâng/QÑ-BNN-TCCB ‘naêr minh jiêt tôpôêh kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong phaân koâng, phaân kôêp lôêm tôdrong naêm ngoê hnheêi chueân nganh an toan ñoâ sa noâng laâm thuy san oei lôêm kôbraê tôdrong ngoê hnheêi ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
28,"Điều 4. Nguyên tắc phân công và phối hợp trong triển khai hoạt động kiểm tra, giám sát và thanh tra chuyên ngành",Ñieâu puoân. Tôdrong phaân koâng oeêng adriêng pôm lôêm pônhroh pôm ngoê hnheêi oeêng thanh tra chueân nganh
29,"Một cơ sở sản xuất, kinh doanh chỉ chịu sự kiểm tra, giám sát và thanh tra chuyên ngành bởi một cơ quan. ","Minh dônoê choh jang, tech bôdro anao chiêu tôdrong ngoê hnheêi oeêng thanh tra chueân nganh yua minh kô kuan"
30,"Trường hợp cơ sở sản xuất, kinh doanh nhiều loại sản phẩm thì phân công một cơ quan chủ trì, cơ quan liên quan tham gia phối hợp theo yêu cầu của cơ quan chủ trì.","Tôdrong dônoê choh jang, teêch bôdro lö loai san phaâm thoi phaân koâng minh kô kuan pôgôl, kô kuan lieân kuan adriêng pôm ‘boi tôdrong waê ñôêng kô kuan pôgôl"
31,Cơ quan được giao chủ trì chịu trách nhiệm về kết quả kiểm tra và có trách nhiệm giải trình với cơ quan cấp trên về các vấn đề liên quan thuộc phạm vi quản lý.,Kô kuan ñei pôjao pôgôl ôêi tôdrong lôêm thu ‘yoêk ngoê hnheêi oeêng ôêi tôdrong pôtho khan adriêng kô kuan kôêp kôpöng lôêm rim tôdrong lieân kuan oei lôêm kôbraê tôdrong ngoê hnheêi
32,"Hoạt động kiểm tra, thanh tra chuyên ngành phải bảo đảm không chồng chéo giữa các cơ quan trong ngành, giữa cấp tỉnh và cấp huyện; bảo đảm thống nhất từ tỉnh đến huyện, thị xã, thành phố. Trường hợp có sự trùng lặp kế hoạch kiểm tra, thanh tra chuyên ngành thì thực hiện như sau:","Tôdrong ngoê hnheêi chueân nganh phai tômaên tôl biê choâng cheêo tôêk pôêk rim kô kuan lôêm nganh, tôêk pôêk kôêp tinh oeêng kôêp hueân; tômaên tôl thoâÊng nhaâÊt ñôêng tinh truh hueân, thi xa, thanh phoâÊ. Tröông hôp ôêi tôdrong trung laêp glong pônhroh naêm ngoê hnheêi thoi pôm in ñôêng roêng ôêu:"
33,"Kế hoạch kiểm tra của cơ quan cấp huyện trùng với kế hoạch của cơ quan cấp tỉnh thì thực hiện theo kế hoạch kiểm tra, thanh tra chuyên ngành của cơ quan cấp tỉnh.",Glong pônhroh ngoê hnheêi ñôêng kô kuan kôêp hueân trung adriêng glong pônhroh ñôêng kô kuan kôêp tinh thoi pôm ‘boi glong pônhroh ngoê hnhei chueân nganh ñôêng kô kuan kôêp tinh
34,"Kế hoạch kiểm tra, thanh tra chuyên ngành của cơ quan cùng cấp trùng nhau về địa bàn, cơ sở thì các bên trao đổi thống nhất thành lập đoàn liên ngành.","Glong pônhroh ngoê hnhei chueân nganh ñôêng kô kuan adriêng kôêp trung adriêng lôêm tôring, kô sô thoi ‘baêl pah pôñam ‘bôl thoâÊng nhaâÊt pôjing anao ñoan lieân nganh"
35,Những vướng mắc phát sinh trong quá trình phối hợp thì báo cáo cơ quan cấp trên xin ý kiến giải quyết.,Rim tôdrong amaêk ôêi leêch lôêm jônang adriêng pôm thoi pôtho khan kô kuan kôêp kôpöng xin yê kieâÊn tôguêm
36,Điều 5. Nhiệm vụ của các cơ quan được phân công,Ñieâu pôñaêm. Tôdrong pôm ñôêng rim kô kuan ñei phaân koâng
37,"Các cơ quan được phân công, phân cấp theo quy định tại Điều 3 của Quyết định này có trách nhiệm thanh tra, kiểm tra, giám sát đảm bảo an toàn thực phẩm nông lâm thủy sản, chất lượng vật tư nông nghiệp và nước sinh hoạt nông thôn tại các cơ sở sản xuất, kinh doanh trên địa bàn","Rim kô kuan ñei phaân koâng, phaân kôêp ‘boi tôdrong lôêm Ñieâu peâng ñôêng KueâÊt ñinh anu ôêi tôdrong naêm ngoê hnheêi tômaên tôl an toan ñoâ sa noâng laâm thuy san, tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng ñak sinh hoat cham pôlei lôêm rim dônoê choh jang, teêch bôdro lôêm tôring"
38,"Quản lý theo quy định tại Thông tư số 38/2018/TT-BNNPTNT ngày 25 tháng 12 năm 2018 của Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn về việc quy định việc thẩm định, chứng nhận cơ sở sản xuất, kinh doanh thực phẩm nông lâm thủy sản đủ điều kiện an toàn thực phẩm; ","Ngoê hnheêi ‘boi tôdrong lôêm Thoâng tö ksoâÊ peâng jiêt tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam/TT-BNNPTNT ‘naêr ‘baêl jiêt pôñaêm kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong kuy ñinh tôdrong thaâm ñinh, chöêng nhaân dônoê choh jang, teêch bôdro ñoâ sa noâng laâm thuy san duh tôdrong an toan ñoâ sa"
39,"Thông tư số 17/2018/TT-BNNPTNT ngày 31 tháng 10 năm 2018 của Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn về việc quy định phương thức quản lý điều kiện bảo đảm an toàn thực phẩm đối với cơ sở sản xuất, kinh doanh thực phẩm nông lâm thủy sản","Thoâng tö ksoâÊ minh jiêt tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam/TT-BNNPTNT ‘naêr peâng jiêt minh kheêi minh jiêt sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong kuy ñinh tôdrong ngoê hnheêi tôdrong tômaên tôl an toan ñoâ sa adriêng dônoê choh jang, teêch bôdro ñoâ sa noâng laâm thuy san"
40,Không thuộc diện cấp giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm và các quy định khác của Bộ Nông nghiệp và Phát triển nông thôn.,Biê oei lôêm kôbraê tôdrong kôêp hla chöêng nhaân dônoê duh tôdrong an toan ñoâ sa oeêng rim tôdrong nai ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei
41,Cơ quan có thẩm quyền cấp giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm (giấy chứng nhận an toàn thực phẩm) thực hiện theo nguyên tắc cơ quan nào thẩm định thì cơ quan đó cấp giấy chứng nhận an toàn thực phẩm.,Kô kuan ôêi thaâm kueân kôêp hla chöêng nhaân dônoê duh tôdrong an toan ñoâ sa (hla chöêng nhaân an toan ñoâ sa) pôm ‘boi tôdrong kô kuan maê nhö thaâm ñinh thoi kô kuan ‘noh kôêp hla chöêng nhaân an toan ñoâ sa
42,"Trình tự, thủ tục cấp mới, cấp lại, thu hồi giấy chứng nhận an toàn thực phẩm thực hiện theo quy định tại Điều 17 Thông tư số 38/2018/TT-BNNPTNT ngày 25 tháng 12 năm 2018 của Bộ trưởng Bộ Nông nghiệp và Phát triển nông thôn ","Trinh tö, thu tuêk kôêp anao, kôêp pieâu, thu hoâi hla chöêng nhaân an toan ñoâ sa pôm ‘boi tôdrong lôêm Ñieâu minh jiêt tôpôêh Thoâng tö ksoâÊ peâng jiêt tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam/TT-BNNPTNT ‘naêr ‘baêl jiêt pôñaêm kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam ñôêng ‘Boâ tröông ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
43,"Về việc quy định việc thẩm định, chứng nhận cơ sở sản xuất, kinh doanh thực phẩm nông lâm thủy sản đủ điều kiện an toàn thực phẩm.","Lôêm tôdrong kuy ñinh tôdrong thaâm ñinh, chöêng nhaân dônoê choh jang, teêch bôdro ñoâ sa noâng laâm thuy san duh tôdrong an toan ñoâ sa"
44,Cơ quan có thẩm quyền cấp giấy xác nhận kiến thức về an toàn thực phẩm thực hiện theo nguyên tắc cơ quan nào cấp giấy chứng nhận an toàn thực phẩm thì cơ quan đó cấp giấy xác nhận kiến thức về an toàn thực phẩm.,Kô kuan ôi thaâm kueân kôêp hla xac nhaân tôdrong baêt lôêm an toan ñoâ sa pôm ‘boi tôdrong kô kuan maê nhö kôêp hla chöêng nhaân an toan ñoâ sa thoi kô kuan ‘noh kôêp hla xac nhaân tôdrong baêt lôêm an toan ñoâ sa
45,"Hồ sơ đề nghị cấp giấy xác nhận kiến thức về an toàn thực phẩm, quy trình xác nhận kiến thức về an toàn thực phẩm, quản lý giấy xác nhận kiến thức về an toàn thực phẩm","Hoâ sô pôtho khan kôêp hla xac nhaân tôdrong baêt lôêm an toan ñoâ sa, tôdrong xac nhaân tôdrong baêt lôêm an toan ñoâ sa, ngoê hnheêi hla xac nhaân tôdrong baêt lôêm an toan ñoâ sa"
46,"Thực hiện theo Điều 10, 11 và 12 Thông tư liên tịch số 13/2014/TTLT-BYT-BNNPTNT- BCT ngày 09 tháng 4 năm 2014 của Bộ trưởng:","Pôm ‘boi Ñieâu minh jiêt, minh jiêt minh oeêng minh jiêt ‘baêl Thoâng tö lieân tich ksoâÊ minh jiêt peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân/TTLT-BYT-BNNPTNT-BCT ‘naêr tôxiênh kheêi puoân sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt puoân ñôêng ‘Boâ tröông:"
47,"Bộ Y tế, Bộ Nông nghiệp và Phát triển nông thôn và Bộ Công Thương về việc hướng dẫn phân công, phối hợp trong quản lý nhà nước về an toàn thực phẩm.","‘Boâ Y teâÊ, ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei oeêng ‘Boâ Koâng thöông lôêm tôdrong pôtho khan phaân koâng, adriêng pôm lôêm ngoê hnheêi kôpal lôêm an toan ñoâ sa"
48,"Điều 6. Chế độ thông tin, báo cáo định kỳ và đột xuất","Ñieâu drôêu. Tôdrong thoâng tin, pôtho khan ñinh ky oeêng ñoât xuaât"
49,"Thực hiện việc chia sẻ thông tin giữa các cơ quan trong ngành Nông nghiệp và Phát triển nông thôn, giữa cấp tỉnh và cấp huyện từ lập kế hoạch đến thực hiện kiểm tra, giám sát, thanh tra chuyên ngành thông qua Website của Sở Nông nghiệp và Phát triển nông thôn, Website của Ủy ban nhân dân các huyện, thị xã, thành phố.","Pôm tôdrong asong thoâng tin tôêk pôêk rim kô kuan lôêm nganh Noâng nghieâp oeêng pôjing cham pôlei, tôêk pôêk kôêp tinh oeêng kôêp hueân ñôêng pôm glong pônhroh truh pôm ngoê hnheêi chueân nganh thoâng kua Webssite ñôêng UBND rim hueân, thi xa, thanh phoâÊ"
50,"Thông báo công khai trên các phương tiện thông tin đại chúng danh sách các cơ sở đủ điều kiện và chưa đủ điều kiện đảm bảo an toàn thực phẩm nông lâm thủy sản, cơ sở chưa thực hiện tốt việc quản lý chất lượng vật tư nông nghiệp và nước sinh hoạt nông thôn thuộc phạm vi phân công, phân cấp.","Pôtho khan koâng khai lôêm rim phöông tieân thoâng tin ñai chuêng yanh sach rim dônoê duh tôdrong oeêng ñim duh tôdrong tômaên tôl an toan ñoâ sa noâng laâm thuy san, dônoê ñim pôm hôgeêi tôdrong ngoê hnheêi tôdrong thu ‘yoêk ñei vaât tö noâng nghieâp oeêng ñak sinh hoat cham pôlei oei lôêm kôbraê tôdrong phaân koâng, phaân kôêp"
51,Tổng hợp báo cáo kết quả định kỳ và đột xuất,Toâng hôêp pôtho khan thu ‘yoêk ñinh ky oeêng ñoât xuaât
