ID,Tiếng Việt,Tiếng BaNa
20,"Quy chế này áp dụng đối với Chủ tịch Hội đồng, Phó Chủ tịch Hội đồng, các Ủy viên Hội đồng, Thư ký Hội đồng và các cơ quan, đơn vị, tổ chức, cá nhân có liên quan.","Quy cheâ anu tôjung pôm adriêng Chu tich Hoâi ñoâng, Phoê chu tich Hoâi ñoâng, rim Uy vieân Hoâi ñoâng, Thö kyê Hoâi ñoâng oeêng rim kô kuan, ñôn viê, toâ chöêk, kôdih ôkôêu ôêi lieân kuan"
21,Điều 3. Nguyên tắc làm việc của Hội đồng,Ñieâu peâng. Tôdrong pôm bieâk ñôêng Hoâi ñoâng
22,"Hội đồng làm việc theo nguyên tắc tập trung dân chủ, Chủ tịch Hội đồng kết luận và chỉ đạo thực hiện.","Hoâi ñoâng pôm bieâk ‘boi tôdrong pônhoâm daân chu, Chu tich Hoâi ñoâng keât luaân oeêng pôgôl pôm"
23,"Thống nhất trong chỉ đạo, điều hành, phân công nhiệm vụ cụ thể","Thoâng nhaât lôêm pôgôl, phaân koâng tôdrong pôm kuê theâ"
24,Phối hợp chặt chẽ giữa các thành viên Hội đồng trong việc triển khai hoạt động chung và thực hiện nhiệm vụ được phân công.,Adriêng kôjaêp tôêk pôêk rim naê ma lôm Hoâi ñoâng lôêm tôdrong pônhroh tôdrong pôm adriêng oeêng pôm tôdrong ñei pôjao
25,"Chủ tịch Hội đồng được sử dụng con dấu của Ủy ban nhân dân tỉnh, Phó Chủ tịch Hội đồng được sử dụng con dấu của Sở Nông nghiệp và Phát triển nông thôn trong thực hiện nhiệm vụ.","Chu tich Hoâi ñoâng ñei chaê yuoâ kon yôêu ñôêng UBND tinh, Phoê chu tich Hoâi ñoâng ñei chaê yuoâ kon yôêu ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei lôêm tôdrong pôm nhieâm vuê"
26,Phân công nhiệm vụ,Phaân koâng tôdrong pôm
27,"Điều 4. Nhiệm vụ, quyền hạn của Hội đồng","Ñieâu puoân. Nhieâm vuê, kueân han ñôêng Hoâi ñoâng"
28,"Tổ chức kiểm tra hồ sơ và thẩm định thực tế mức độ đạt các tiêu chí công nhận nghề truyền thống, làng nghề, làng nghề truyền thống của các tổ chức, cá nhân đề nghị xét công nhận.","Pôloêk ngoê hnhei hoâ sô oeêng thaâm ñinh thöêk teâ möêk ñoâ ñat rim tôdrong koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê ñôêng rim toâ chöêk, kôdih ôkôêu pôtho khan xeêt koâng nhaân"
29,"Tổ chức họp, xét duyệt hồ sơ đề nghị công nhận nghề truyền thống, làng nghề, làng nghề truyền thống. ","Pôloêk hoêp, xeêt duyeât hoâ sô pôtho khan koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê"
30,"Rà soát, lựa chọn các đối tượng đáp ứng đủ tiêu chí theo quy định tại Mục I, Phần 2 của Thông tư số 116/2006/TT-BNN ngày 18/12/2006 của Bộ Nông nghiệp và Phát triển nông thôn ","Ra soat, chaê yoêk rim ñoâÊi töông tôguêm duh tôdrong ‘boi quy ñinh lôêm Muêk minh, Phaân ‘baêl ñôêng Thoâng tö ksoâÊ minh minh drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu/TT-BNN ‘naêr minh jiêt tôhnagm kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
31,Hướng dẫn thực hiện một số nội dung của Nghị định số 66/2006/NĐ-CP ngày 07/7/2006 của Chính phủ ,Höôêng yaân pôm minh ksoâÊ tôdrong ñôêng Nghiê ñinh ksoâÊ drôêu jiêt drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu/NÑ-CP ‘naêr tôpôêh kheêi tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu ñôêng kôpal teh ñak
32,"Về phát triển ngành nghề nông thôn, tham mưu Ủy ban nhân dân tỉnh xem xét quyết định và cấp giấy công nhận.","Lôêm pôjing nghanh ngheâ cham pôlei, pôñam ‘bôl ñon UBND tinh ngoê hnhei kueâÊt ñinh kôêp hla koâng nhaân"
33,"Tham mưu cho Ủy ban nhân dân tỉnh xét thu hồi giấy công nhận theo quy định tại Khoản 7, Mục II, Phần 2 của Thông tư số 116/2006/TT-BNN ngày 18/12/2006 của Bộ Nông nghiệp và Phát triển nông thôn.","Pôñam ‘bôl ñon aên UBND tinh xeêt thu ‘yoêk hla koâng nhaân ‘boi quy ñinh dônoê Khoan tôpôêh, Muêk ‘baêl, Phaân ‘baêl ñôêng Thoâng tö ksoâÊ minh minh drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu/TT-BNN ‘naêr minh jiêt tôhngam kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
34,"Các thành viên Hội đồng được sử dụng bộ máy, phương tiện của cơ quan, tổ chức nơi mình công tác để thực hiện nhiệm vụ được Chủ tịch Hội đồng phân công.","Rim naê ma Hoâi ñoâng ñei chaê yuoâ ‘boâ maêy, ñoâ ñôêng kô kuan, toâ chöêk dônoê bôên pôm bieâk söê pôm tôdrong ñei Chu tich Hoâi ñoâng pôjao"
35,"Điều 5. Nhiệm vụ, quyền hạn của Chủ tịch Hội đồng","Ñieâu pôñaêm. Nhieâm vuê, quyeân han ñôêng Chu tich Hoâi ñoâng"
36,"Chỉ đạo, điều hành hoạt động của Hội đồng theo các quy định của Quy chế này; phân công nhiệm vụ cho các thành viên Hội đồng. ",Pôgôl tôdrong pôm ñôêng Hoâi ñoâng ‘boi rim tôdrong ñôêng quy cheâ anu; phaân koâng tôdrong pôm aên rim naê ma lôm Hoâi ñoâng
37,"Triệu tập, chủ trì và kết luận các cuộc họp của toàn thể Hội đồng.","Trieâu tôêp, pôgôl oeêng keâÊt luaân rim maêng hoêp ñôêng ñiê ñaêng Hoâi ñoâng"
38,"Chỉ đạo cơ quan thường trực Hội đồng chuẩn bị các hồ sơ, tài liệu cần thiết và các vấn đề sẽ đưa ra thảo luận tại các cuộc họp; đảm bảo các điều kiện cho hoạt động của Hội đồng.","Pôgôl kô kuan thöông tröêk Hoâi ñoâng chuaân ‘bi rim hoâ sô, tai lieâu kô waê oeêng rim tôdrong ñeêi aên leêch pôñam ‘bôl lôêm rim maêng hoêp; tômaên tôl rim tôdrong aên tôdrong pôm ñôêng Hoâi ñoâng."
39,Trong trường hợp cần thiết ủy quyền cho Phó Chủ tịch Hội đồng giải quyết công việc thuộc thẩm quyền.,Lôêm tôdrong pôgloh uy kueân aên Phoê chu tich Hoâi ñoâng tôguêm tôdrong pôm oei lôêm kôbraê thaâm kueân
40,"Điều 6. Nhiệm vụ, quyền hạn của Phó Chủ tịch Hội đồng","Ñieâu drôêu. Nhieâm vuê, kueân han ñôêng Phoê chu tich Hoâi ñoâng"
41,Là Thường trực của Hội đồng có nhiệm vụ,La Thöông tröêk ñôêng Hoâi ñoâng ôêi tôdrong pôm
42,Chỉ đạo xây dựng kế hoạch hoạt động hàng năm của Hội đồng.,Pôgôl tôjung pôm glong pônhroh tôdrong pôm rim sônaêm ñôêng Hoâi ñoâng
43,"Hướng dẫn Ủy ban nhân dân các huyện, thị xã, thành phố (sau đây gọi tắt là UBND cấp huyện) triển khai thực hiện các thủ tục, hồ sơ","Pôtho khan UBND rim hueân, thi xa, thanh phoâ (ñôêng roêng ôêu krao la UBND kôêp hueân) pônhroh pôm rim thu tuêk, hoâ sô"
44,"Đề nghị xét công nhận nghề truyền thống, làng nghề, làng nghề truyền thống theo quy định tại Mục II, Phần 2 của Thông tư số 116/2006/TT-BNN ngày 18/12/2006 của Bộ Nông nghiệp và Phát triển nông thôn","Pôtho khan xeêt koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê ‘boi quy ñinh lôêm Muêk minh, Phaân ‘baêl ñôêng Thoâng tö ksoâÊ minh minh drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu/TT-BNN ‘naêr minh jiêt tôhngam kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei."
45,Và các quy định của pháp luật hiện hành có liên quan.,Oeêng rim quy ñinh ñôêng phap luaât hieân hanh ôêi lieân kuan.
46,"Làm đầu mối tiếp nhận, kiểm tra, tổng hợp hồ sơ các nghề truyền thống, làng nghề, làng nghề truyền thống được đề nghị xét công nhận hoặc bị thu hồi do UBND cấp huyện gửi.","Pôm dônoê tieâp ‘yoêk, ngoê hnhei, toâng hôp hoâ sô rim ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê ñei pôtho khan xeêt koâng nhaân thoi ‘biê thu ‘yoêk yua UBND kôêp hueân göi"
47,"Chủ trì, phối hợp với các thành viên Hội đồng, các sở, ngành có liên quan tổ chức kiểm tra, đánh giá","Pôgôl, adriêng rim naê ma lôêm Hoâi ñoâng, rim Sô, nganh ôêi lieân kuan pôloêk ngoê hnhei, pôtho khan"
48,"Và thẩm định thực tế mức độ đạt các tiêu chí so với hồ sơ đề nghị xét công nhận nghề truyền thống, làng nghề, làng nghề truyền thống trên địa bàn tỉnh."," Oeêng thaâm ñinh thöêk teâ möêk ñoâ ñat rim tôdrong pôting adriêng hoâ sô pôtho khan xeêt koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê lôêm tôring tinh."
49,"Chỉ đạo thư ký Hội đồng chuẩn bị chương trình, nội dung, tài liệu cho các cuộc họp của Hội đồng.","Pôgôl thö kyê Hoâi ñoâng chuaân ‘bi chöông trinh, noâi jung, tai lieâu aên rim maêng hoêp ñôêng Hoâi ñoâng"
50,Thực hiện các nhiệm vụ khác theo sự phân công của Chủ tịch Hội đồng.,Pôm rim tôdrong nai ‘boi tôdrong pôjao ñôêng chu tich Hoâi ñoâng
51,"Điều 7. Nhiệm vụ, quyền hạn của Ủy viên","Ñieâu tôpôêh. Nhieâm vuê, kueân han ñôêng Uy vieân"
52,"Phối hợp kiểm tra, đánh giá và thẩm định thực tế mức độ đạt các tiêu chí công nhận nghề truyền thống, làng nghề, làng nghề truyền thống của các tổ chức, cá nhân","Adriêng ngoê hnhei, pôtho khan oeêng thaâm ñinh thöêk teâ möêk ñoâ ñat rim tôdrong koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê ñôêng rim toâ chöêk, kôdih kôêu"
53,"Đề nghị xét công nhận theo chức năng, nhiệm vụ chuyên ngành của đơn vị mình. Tham gia đầy đủ các cuộc họp và các hoạt động của Hội đồng.","Pôtho khan xeêt koâng nhaân ‘boi chöêk naêng, nhieâm vuê chueân nganh ñôêng ñôn viê bôên. Adriêng pôm duh rim maêng hoêp oeêng rim tôdrong pôm ñôêng Hoâi ñoâng"
54,Được cung cấp những thông tin cần thiết về các vấn đề có liên quan tới các cuộc họp và các hoạt động của Hội đồng.,Ñeêi tôguêm rim thoâng tin kô waê lôêm rim tôdrong ôêi lieân kuan truh rim maêng hoêp oeêng rim tôdrong pôm ñôêng Hoâi ñoâng
55,"Kiến nghị, thảo luận, bỏ phiếu, biểu quyết những vấn đề thuộc nhiệm vụ của Hội đồng.","KieâÊn nghiê, pôñam ‘bôl, tuêk phieâÊu, ‘bieâu kueâÊt rim tôdrong oei lôêm kôbraê tôdrong pôm ñôêng Hoâi ñoâng"
56,Chịu trách nhiệm trước Chủ tịch Hội đồng về kết quả thực hiện các nhiệm vụ được phân công.,Chiêu trach nhieâm adrol Chu tich Hoâi ñoâng lôêm thu ‘yoêk pôm rim tôdrong ñei pôjao
57,"Điều 8. Nhiệm vụ, quyền hạn thư ký Hội đồng","Ñieâu tôhngam. Nhieâm vuê, kueân han thö kyê Hoâi ñoâng"
58,"Thực hiện đầy đủ các nhiệm vụ, quyền hạn của Ủy viên Hội đồng.","Pôm duh rim tôdrong, kueân han ñôêng Uy vieân Hoâi ñoâng"
59,"Chuẩn bị chương trình, nội dung, tài liệu phục vụ cho các cuộc họp của Hội đồng.","Chuaân ‘bi chöông trinh, noâi jung, tai lieâu tôguêm aên rim maêng hoêp ñôêng Hoâi ñoâng"
60,"Ghi biên bản cuộc họp của Hội đồng và hoàn chỉnh hồ sơ đề nghị xét công nhận nghề truyền thống, làng nghề, làng nghề truyền thống sau cuộc họp kết thúc.","Chih ‘bieân ‘ban maêng hoêp ñôêng Hoâi ñoâng oeêng keh kong hoâ sô pôtho khan xeêt koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê ñôêng roêng maêng hoêp atuêch"
61,Thực hiện các nhiệm vụ khác do Chủ tịch Hội đồng hoặc Phó Chủ tịch Hội đồng giao.,Pôm rim tôdrong pôm nai yua Chu tich Hoâi ñoâng thoi Phoê chu tich Hoâi ñoâng pôjao
62,Chế độ hoạt động của Hội đồng,Tôdrong pôm ñôêng Hoâi ñoâng
63,Điều 9. Chế độ hoạt động,Ñieâu tôxiênh. Tôdrong pôm
64,Hội đồng làm việc theo chế độ tập thể thông qua các cuộc họp dưới sự chủ trì của Chủ tịch Hội đồng hoặc Phó Chủ tịch Hội đồng (khi được ủy quyền). ,Hoâi ñoâng pôm bieâk ‘boi tôdrong tôêp theâ thoâng qua rim maêng hoêp lôêm tôdrong pôgôl ñôêng Chu tich Hoâi ñoâng thoi Phoê chu tich Hoâi ñoâng (jônang ñeêi uy kueân)
65,Hội đồng và các thành viên của Hội đồng làm việc theo chế độ kiêm nhiệm ,Hoâi ñoâng oeêng rim naê ma ñôêng Hoâi ñoâng pôm bieâk ‘boi tôdrong kieâm nhieâm
66,Sử dụng bộ máy chuyên môn của cơ quan mình để thực hiện nhiệm vụ được giao.,Chaê yuoâ ‘boâ maêy chueân moân ñôêng kô kuan bôên söê pôm tôdrong ñeêi pôjao
67,"Cuộc họp xét công nhận nghề truyền thống, làng nghề, làng nghề truyền thống phải có ít nhất 8/10 thành viên Hội đồng tham dự ","Maêng hoêp xeêt koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê phai ôêi ‘biêa pôgloh tôhngam lôêm minh jiêt naê ma Hoâi ñoâng tham jöê"
68,Trong đó phải có Chủ tịch Hội đồng hoặc Phó Chủ tịch Hội đồng khi được Chủ tịch Hội đồng ủy quyền,Lôêm ‘noh phai ôêi Chu tich Hoâi ñoâng thoi Phoê chu tich Hoâi ñoâng jônang ñei Chu tich Hoâi ñoâng uy kueân
69,Thành viên vắng mặt phải có ý kiến đóng góp bằng văn bản gửi đến Hội đồng.,Naê ma biê ôêi maêt phai ôêi yê kieâÊn pôgoêp ñôêng vaên ‘ban göi truh Hoâi ñoâng
70,"Hội đồng hoạt động theo nguyên tắc tập trung dân chủ, thảo luận công khai và quyết định theo đa số bằng hình thức bỏ phiếu.","Hoâi ñoâng pôm ‘boi tôdrong pônhoâm daân chu, pôñam ‘bôl koâng khai oeêng kueâÊt ñinh ‘boi ña soâ ñôêng tôdrong tuêk phieâÊu"
71,"Nghề truyền thống, làng nghề, làng nghề truyền thống được Ủy ban nhân dân tỉnh quyết định công nhận ","Ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê ñei UBND tinh kueâÊt ñinh koâng nhaân"
72,"Khi kết quả bỏ phiếu đạt từ 80% trở lên các thành viên Hội đồng tham dự cuộc họp thống nhất, đồng ý.","Jônang thu ‘yoêk tuêk phieâÊu ñat ñôêng tôhngam jiêt phaân traêm kjung rim naê ma Hoâi ñoâng tham jöê maêng hop thoâÊng nhaâÊt, ñoâng yê"
73,Các thành viên Hội đồng không đồng ý phải nêu rõ lý do cụ thể.,Rim naê ma lôêm Hoâi ñoâng biê ñoâng yê phai khan maê ro lyê jo kuê theâ
74,"Hội đồng chỉ xem xét hồ sơ lập theo đúng nội dung, thủ tục, trình tự ",Hoâi ñoâng chi ngoê hnheêi hoâ sô pôm ‘boi trô troê tôdrong
75,"Theo quy định tại Mục II, Phần 2 của Thông tư số 116/2006/TT-BNN ngày 18/12/2006 của Bộ Nông nghiệp và Phát triển nông thôn","‘Boi quy ñinh lôêm Muêk ‘baêl, Phaân ‘baêl ñôêng Thoâng tö ksoâÊ minh minh drôêu sônaêm ‘baêl ôbôêu le drôêu/TT-BNN ‘naêr minh jiêt tôhngam kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu le drôêu ñôêng ‘Boâ Noâng nghieâp oeêng pôjing cham pôlei"
76,Hướng dẫn thực hiện một số nội dung của Nghị định số 66/2006/NĐ-CP ngày 07/7/2006 của Chính phủ về phát triển ngành nghề nông thôn,Pôtho khan pôm minh ksoâÊ tôdrong ñôêng Nghiê ñinh ksoâÊ drôêu jiêt drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu/NÑ-CP ‘naêr tôpôêh kheêi tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng le drôêu ñôêng kôpal teh ñak lôêm pôjing nganh ngheâ cham pôlei
77,Và văn bản hướng dẫn thực hiện của Sở Nông nghiệp và Phát triển nông thôn.,Oeêng vaên ‘ban pôtho khan pôm ñôêng Sô Noâng nghieâp oeêng pôjing cham pôlei
78,"Các trường hợp hồ sơ không lập đúng nội dung, thủ tục, trình tự thì Hội đồng không xem xét.",Rim tröông hôp hoâ sô biê pôm trô troê tôdrong thoi Hoâi ñoâng biê ngoê hnhei
79,Hội đồng phải có văn bản trả lời lý do không xem xét hồ sơ.,Hoâi ñoâng phai ôêi hla tra lôi lyê yua biê ngoê hnhei hoâ sô
80,Điều 10. Chế độ hội họp,Ñieâu minh jiêt. Tôdrong hoâi hoêp
81,Hội đồng tổ chức họp 01 năm một lần trước ngày 15/11 hàng năm khi có văn bản đề nghị của UBND cấp huyện,Hoâi ñoâng pôloêk hoêp minh sônaêm minh maêng adrol ‘naêr minh jiêt pôñaêm kheêi minh jiêt minh rim sônaêm jônang ôêi hla pôkaê ñôêng UBND kôêp tơ ring
82,"Đề nghị xét công nhận nghề truyền thống, làng nghề, làng nghề truyền thống","Pôtho khan xeêt koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê"
83,Hội đồng chỉ xét duyệt các hồ sơ gửi trước ngày 30/9 hàng năm,Hoâi ñoâng chi xeêt jueâÊt rim hoâ sô göi adrol ‘naêr peâng jiêt kheêi tôxiênh rim sônaêm
84,"Nội dung, thời gian, địa điểm cuộc họp do Chủ tịch Hội đồng quyết định.","Noâi jung, jônang, dônoê maêng hoêp yua Chu tich Hoâi ñoâng kueâÊt ñinh"
85,"Hồ sơ đề nghị xét công nhận nghề truyền thống, làng nghề, làng nghề truyền thống phải gửi đến các thành viên Hội đồng ","Hoâ sô pôtho khan xeêt koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê phai göi truh rim naê ma lôêm Hoâi ñoâng"
86,"Trước cuộc họp của Hội đồng ít nhất 03 ngày để các thành viên Hội đồng xem xét, tham gia ý kiến.",Adrol maêng hoêp ñôêng Hoâi ñoâng ‘biêa pôgloh peâng ‘naêr söê rim naê ma lôêm Hoâi ñoâng ngoê hnheêi adriêng ôêi yê kieâÊn
87,Kết luận của Chủ tịch Hội đồng hoặc Phó Chủ tịch Hội (khi được Chủ tịch Hội đồng ủy quyền) phải được thể hiện bằng văn bản.,KeâÊt luaân ñôêng Chu tich Hoâi ñoâng thoi Phoê chu tich Hoâi ñoâng (jônang ñei Chu tich Hoâi ñoâng uy kueân) phai ñei pôm ñôêng vaên ‘ban
88,Điều 11. Kinh phí hoạt động của Hội đồng,Ñieâu minh jiêt minh. Jeân pôm ñôêng Hoâi ñoâng
89,"Ngân sách tỉnh cấp kinh phí cho các hoạt động của Hội đồng xét công nhận nghề truyền thống, làng nghề, làng nghề truyền thống theo quy định hiện hành.","Ngaân sach tinh kôêp jeân aên rim tôdrong pôm ñôêng Hoâi ñoâng xeêt koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê ‘boi tôdrong hieân hanh"
90,Kinh phí hoạt động hàng năm của Hội đồng được cấp về Sở Nông nghiệp và PTNT theo dự toán để quản lý và thực hiện chi theo quy định của nhà nước.,Jeân pôm rim sônaêm ñôêng Hoâi ñoâng ñeêi kôêp söt Sô Noâng nghieâp oeêng pôjing cham pôlei ‘boi dö toaên söê ngoê hnheêi oeêng pôm ‘boi quy ñinh ñôêng kôpal
91,"Nội dung chi: In ấn giấy công nhận nghề truyền thống, làng nghề, làng nghề truyền thống (bao gồm cả làm khung, kính)","Noâi dung chi: In aâÊn hla koâng nhaân ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê ( lôêm ‘noh ôêi pôm khung, kiênh)"
92,"Kinh phí hoạt động của Hội đồng cấp tỉnh bao gồm: Nước uống, photo hồ sơ, văn phòng phẩm","Jeân pôm ñôêng Hoâi ñoâng kôêp tinh thoi leê: Ñak eêt, photo hoâ sô, vaên phong phaâm"
93,"Chi phí kiểm tra thực tế các nghề truyền thống, làng nghề, làng nghề truyền thống đề nghị xét công nhận và thu hồi giấy công nhận","Jeân naêm ngoê hnheêi thöêk teâÊ rim ngheâ ñôêng sôê, pôlei ngheâ, pôlei ngheâ ñôêng sôê pôtho khan xeêt koâng nhaân oeêng thu ‘yoêk hla koâng nhaân"
94,Và các chi phí khác có liên quan đến hoạt động của Hội đồng.,Oeêng rim chi phiê nai ôêi lieân kuan truh tôdrong pôm ñôêng Hoâi ñoâng
95,"Mức chi: Theo tiêu chuẩn, định mức quy định hiện hành của Nhà nước và phù hợp với điều kiện ngân sách tại địa phương.","Möêk chi: ‘Boi tieâu chuaân, ñinh möêk kuy ñinh hieân hanh ñôêng kôpal oeêng trô troê adriêng ngaân sach lôêm cham pôlei"
