ID,Tiếng Việt,Tiếng BaNa
29,Ông Trần Trọng Triêm - Phó Chánh Văn phòng UBND tỉnh;,‘Boêk Traân Trong Trieâm – Phoê Chaênh vaên phong UBND tinh
30,Ông Trần Đình Chương - Phó Giám đốc Sở Khoa học và Công nghệ;,‘Boêk Traân Dinh Chöông – Phoê Giam ñoâk Sô Khoa hoêk oeêng Koâng ngheâ
31,Ông Trịnh Xuân Long - Phó Giám đốc Sở Nội vụ;,‘Boêk Trinh Xuaân Long – Phoê Giam ñoâk Sô Noâi vu
32,Ông Nguyễn Văn Hùng - Phó Giám đốc Sở Lao động - Thương binh và Xã hội;,‘Boêk Nguyeân Vaên Hung – Phoê Giam ñoâk Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi
33,Ông Trương Đông Hải - Phó Giám đốc Sở Văn hoá và Thể thao;,‘Bok Tröông Ñoâng Hai – Phoê Giam ñoâk Sô Vaên hoa oeêng Theâ Thao
34,Ông Đặng Văn Ái - Phó Giám đốc Sở Giao thông vận tải;,‘Boêk Ñaêng Vaên AÊi – Phoê Giam ñoâk Sô Giao thoâng Vaân tai
35,Bà Trần Ánh Tuyết - Phó Giám đốc Sở Công Thương;,‘Yaê Traân AÊnh TueâÊt – Phoê Giam ñoâk Sô Koâng Thöông
36,Ông Đào Văn Hùng - Phó Giám đốc Sở Nông nghiệp và Phát triển nông thôn;,‘Boêk Ñao Vaên Hung – Phoê Giam ñoâk Sô Noâng oeêng pôjing cham pôlei
37,Ông Trần Kỳ Quang - Phó Giám đốc Sở Tài nguyên và Môi trường;,‘Bok Traân Ky Kuang – Phoê Giam ñoâk Sô Tai nguyeân oeêng Moâi tröông
38,Ông Nguyễn Văn Hưng - Phó Giám đốc Sở Tài chính;,‘Boêk Nguyeân Vaên Höng – Phoê Giam ñoâk Sô Tai chiênh
39,Ông Trần Vũ Thanh Hùng - Phó Giám đốc Sở Kế hoạch và Đầu tư;,‘Boêk Traân Vu Thanh Hung – Phoê Giam ñoâk Sô Keâ hoach oeêng Ñaâu tö
40,Ông Nguyễn Công Sơn - Phó Giám đốc Đài Phát thanh và Truyền hình Bình Định.,‘Boêk Nguyeân Koâng Sôn – Phoê Giam ñoâk Ñai phat thanh oeêng Truyeân hinh ‘Binh Ñinh
41,"Mời các ông, bà sau đây làm Ủy viên Hội đồng:","Krao rim ‘boêk, ‘yaê ñôêng roêng ôêu pôm Uy vieân Hoâi ñoâng:"
42,Ông Nguyễn Huỳnh Huyện - Phó Trưởng ban Ban Tuyên giáo Tỉnh ủy;,‘Boêk Nguyeân Huynh Hueân – Phoê Tröông ‘ban ‘Ban Tuyeân giaêo Tinh uy
43,Bà Hồ Thị Kim Thu - Phó Chủ tịch Ủy ban Mặt trận Tổ quốc Việt Nam tỉnh;,‘Yaê Hoâ Thi Kim Thu – Phoê chu tich UBMTTQVN tinh
44,Ông Lê Văn Thường - Phó Chánh án Tòa án nhân dân tỉnh;,‘Boêk Leâ Vaên Thöông – Phoê Chaênh an Toa an kon tôring tinh
45,Ông Phan Văn Khổng - Phó Chủ tịch Hội Cựu chiến binh tỉnh;,‘Boêk Phan Vaên Khoâng – Phoê chu tich Hoâi Cöu chieân ‘binh tinh
46,Ông Lê Từ Bình - Phó Chủ tịch Liên đoàn Lao động tỉnh;,‘Boêk Leâ Tö ‘Binh – Phoê Chu tich Lieân ñoan lao ñoâng tinh
47,Ông Quách Hồng Dục - Phó Chủ tịch Hội Nông dân tỉnh;,‘Boêk Quach Hoâng Yuêc – Phoê Chu tich hoâi Noâng daân tinh
48,Bà Nguyễn Thị Thu Thủy - Phó Chủ tịch Hội Liên hiệp Phụ nữ tỉnh;,‘Yaê Nguyeân Thi Thu Thuy – Phoê Chu tich Hoâi LHPN tinh
49,Ông Hà Duy Trung - Phó Bí thư Đoàn TNCS Hồ Chí Minh tỉnh;,‘Bok Ha Duy Trung – Phoê ‘Biê thö Ñoan TNCS Hoâ Chi Minh tinh
50,Ông Trần Minh Quốc - Phó Viện trưởng Viện Kiểm sát nhân dân tỉnh;,‘Boêk Traân Minh KuoâÊc – Phoê Vieân tröông Vieân kieâm sat kon tôring tinh
51,Bà Võ Thị Thanh Mai - Phó Cục trưởng Cục Thi hành án dân sự tỉnh;,‘Yaê Vo Thi Thanh Mai – Phoê Cuc tröông Cuc thi hanh an daân sö tinh
52,Ông Đặng Thành Thái - Chủ tịch Hội Luật gia tỉnh;,‘Boêk Ñaêng Thanh Thai – Chu tich Hoâi luaât gia tinh
53,Ông Võ Hồng Nam - Chủ nhiệm Đoàn Luật sư tỉnh;,‘Boêk Vo Hoâng Nam – Chu nhieâm Ñoan Luaât sö tinh
54,Ông Nguyễn Hoàng Sâm - Chủ tịch Hội Doanh nhân trẻ tỉnh.,‘Boêk Nguyeân Hoang Saâm – Chu tich Hoâi doanh nhaân adruh tinh
55,"Điều 2. Nhiệm vụ, quyền hạn của Chủ tịch, Phó Chủ tịch, Ủy viên Hội đồng thực hiện theo Quy chế tổ chức và hoạt động của Hội đồng tỉnh.","Ñieâu ‘baêl. Nhieâm vu, kueân han ñôêng Chu tich, Phoê chu tich, Uy vieân Hoâi ñoâng pôm ‘boi tôdrong pôloêk oeêng tôdrong pôm ñôêng Hoâi ñoâng tinh"
56,Điều 3. Quyết định này có hiệu lực kể từ ngày ký và thay thế Quyết định số 243/QĐ-UBND ngày 23/01/2019 của Chủ tịch UBND tỉnh.,Ñieâu peâng. KueâÊt ñinh anu ôêi hieâu löêk khan ñôêng ‘naêr kyê oeêng tôplih KueâÊt ñinh ksoâÊ ‘baêl puoân peâng/QÑ-UBND ‘naêr ‘baêl jiêt peâng kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh ñôêng Chu tich UBND tinh
57,"Chánh Văn phòng UBND tỉnh, Giám đốc Sở Tư pháp, Thủ trưởng các sở, ban, ngành, đoàn thể tỉnh;","Chaênh Vaên phong UBND tinh, Giam ñoâk Sô Tö phap, pôgôl rim sô, ‘ban, nganh, ñoan theâ tinh"
58,"Chủ tịch UBND các huyện, thị xã, thành phố;","Chu tich UBND rim hueân, thi xa, thanh phoâÊ"
59,"Các cơ quan, tổ chức có liên quan và các ông, bà có tên tại Điều 1 chịu trách nhiệm thi hành Quyết định này./.","Rim kô kuan, toâ chöêk ôêi lieân kuan oeêng rim ‘boêk, ‘yaê ôêi maêt lôêm Ñieâu minh ôêi trach nhieâm pôm KueâÊt ñinh anu./."
