ID,Tiếng Việt,Tiếng BaNa
0011,"Bà Phùng Thị Ngọc Tuyết, Trưởng ban Kinh tế Hội LHPN tỉnh.","Yă Phung Thĭ Ngŏk Tuyê̆t, kơ dră tơm 'ban kinh tê̆ Hô̆i LHPN tinh."
0012,Đoàn 2,Tơ pul 'bal
0013,"Trưởng đoàn: Ông Trịnh Hoàng Nha, Chuyên viên Sở Giáo dục và Đào tạo. ","Kdă tơm tơ pul: 'Bok Trĭnh Hoang Nha, Chuyên viên Sơ Yăo yuk xưm Đao tăo."
0014,"Bà Nguyễn Việt Thúy Nga, Cán bộ Phòng Kế hoạch - Nghiệp vụ Chi nhánh Ngân hàng Chính sách xã hội tỉnh - Phó Trưởng đoàn.","Yă Nguyên Viê̆t Thŭy Nga, Can 'bô̆  phong Kế hoạch - Nghiệp vụ Chi nhánh Ngân hàng Chính sách xã Hội tỉnh - Phŏ Trương tơ pul."
0015,"Ông Mai Văn Minh, Trưởng ban Kinh tế Hội Cựu Chiến binh tỉnh.","Bok Mai Văn Minh, kơ dră tơm 'ban kinh tê̆ Hô̆i kư̆u Chiê̆n 'binh tinh."
0016,"Ông Lương Đình Tiên, Trưởng ban Phong trào Đoàn TNCS Hồ Chí Minh.","Bok Lương Đinh Tiên, kơ dră tơm 'ban Phong trao Đoan TNCS Hô Chĭ Minh."
0017,Điều 2. Đoàn kiểm tra có nhiệm vụ,Điêu mă 'bal. Tơ pul kiêm tra ơ̆i nhiê̆m vŭ
0018,"Kiểm tra việc thực hiện công tác cho vay học sinh, sinh viên có hoàn cảnh khó khăn đối với Ngân hàng Chính sách xã hội cấp huyện","Kiêm tra drong pơm kông tak ăn xre hok sinh, sinh viên ơ̆i jăl arih hrap tơ nat adring Ngân hang chĭnh sach xa hô̆i kâp tơ ring"
0019,"UBND cấp xã; các tổ chức hội; đoàn thể nhận ủy thác cho vay chương trình tín dụng học sinh, sinh viên cấp huyện, xã","UBND kâp xa; rim tô chưk hô̆i; đoan thê 'yok uy thak ăn xre chương trinh tĭn yŭng hok sinh, sinh viên kâp tơ ring, xa"
0020,"Các tổ tiết kiệm và vay vốn, hộ vay và cơ sở đào tạo theo đề cương do Chi nhánh Ngân hàng Chính sách xã hội tỉnh xây dựng.","Rim tô a'măn xưm xre jên, unh hnam xre xưm kơ sơ đao tăo tĭa đê kương yua Chi nhănh ngân hang Chĭnh sach xa hô̆i tinh pơ jing."
0021,Thời gian kiểm tra: từ ngày 07/4/2014 đến ngày 25/4/2014.,Thơi yan kiêm tra: đưng năr 07/4/2014 truh năr 25/4/2014
0022,"Thời gian và đối tượng kiểm tra cụ thể do các Trưởng đoàn chọn và thông báo các đơn vị, hộ vay được kiểm tra.","Thơi yan xưm đô̆i tươ̆ng kiêm tra kŭ thê yua rim kơ dră tơm tơ pul rơih xưm thông 'băo khul đơn vĭ, unh hnam xre đĕi kiêm tra."
0023,Báo cáo kết quả kiểm tra về Chi nhành Ngân hàng Chính sách xã hội tỉnh để tổng hợp báo cáo UBND tỉnh.,Băo kao kêt koa drong kiêm tra xưt tơ Chi nhănh Ngân hang Chĭnh sach xa hô̆i tinh xư̆ tông hơp 'băo kăo UBND tinh
0024,Các Đoàn kiểm tra tự giải thể sau khi hoàn thành nhiệm vụ.,Rim tơ pul kiêm tra tư̆ kơ dih yai thê đưng rŏng drong keh kong nhiê̆m vŭ
0025,"Điều 3. Chánh Văn phòng UBND tỉnh, Giám đốc Chi nhánh Ngân hàng Chính sách xã hội tỉnh, Thủ trưởng các sở, ban, ngành liên quan","Điêu mă pêng. Văn Phong UBND tinh, Yam đôk Chi nhanh Ngân hang chĭnh sach xa hô̆i tinh, kơ dră tơm rim Sơ, 'ban, nganh liên koan"
0026,"Các ông (bà) có tên tại Điều 1 và các đơn vị, hộ vay được kiểm tra chịu trách nhiệm thi hành Quyết định này kể từ ngày ký.","Rim 'Bok (yă) ơ̆i măt tơ Điêu minh xưm khul đơn vĭ, unh hnam xre jên đĕi kiêm tra chĭu trach nhiê̆m thi hanh kuyê̆t đĭnh 'nâu đưng mă jơ nang ky̆"
