ID,Tiếng Việt,Tiếng BaNa
52,"Lễ Dâng hoa, Dâng hương:","Leâ ‘yaâng pôkao, ‘yaâng höông"
53,Thời gian: Sáng ngày 08/8/2019.,Jônang: Bôgheâ ‘naêr tôhngam kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh
54,"Địa điểm: Tại Đài Kính Thiên, Tượng đài Hoàng đế Quang Trung và Đền thờ Tây Sơn Tam Kiệt, Bảo tàng Quang Trung (huyện Tây Sơn).","Dônoê: Ñai Kiênh Thieân, Töông ñai Hoang ñeâÊ Kuang Trung oeêng Ñeân thô Taây Sôn Tam Kieât, ‘Bao tang Kuang Trung (hueân Taây Sôn)"
55,(Cỏ kịch bản riêng),(ÔÊi kich ‘ban kôdih)
56,Lễ Khai mạc Liên hoan,Maêng Khai mac Lieân hoan
57,"Thời gian, địa điểm: 19h30 ngày 08/8/2019 tại Quảng trường Nguyễn Tất Thành, thành phố Quy Nhơn.","Jônang, dônoê: minh jiêt tôxiênh jô peâng jiêt phuêt ‘naêr tôhngam kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh dônoê Kuang tröông Nguyeân Taât Thanh, thanh phoâ Quy Nhôn"
58,Phần nghi lễ khai mạc:,Phaân nghi leâ khai mac:
59,Từ 19h30’ đến 19h55’: Ổn định thứ tự các đoàn.,Ñôêng minh jiêt tôxiênh jô peâng jiêt phuêt truh minh jiêt tôxiênh jô pôñaêm jiêt pôñaêm phuêt: OÂn ñinh thöê tö rim ñoan
60,Giới thiệu các đoàn tham gia Liên hoan lần lượt theo thứ tự diễu hành qua lễ đài (30 giây thể hiện nét riêng của dòng võ phái),Pôtruh rim ñoan tham gia Lieân hoan laân löôt ‘boi thöê tö dieâu hanh kua leâ ñai (peâng jiêt giaây pôm tôdrong kôdih ñôêng yoêng vo phaêi)
61,Sau đó về vị trí tập kết chuẩn bị khai mạc (Phần này không truyền hình trực tiếp).,Ñôêng roêng ‘noh söêt dônoê tôêp keât goâ ñeêch khai mac (tôdrong maê anu biê trueân hinh tröêk tieâp)
62,Từ 20h00: Tiến hành phần Lễ (Bắt đầu truyền hình trực tiếp trên Đài Truyền hình Việt Nam và Đài Phát thanh và Truyền hình Bình Định),Ñôêng ‘baêl jiêt jô: Pôm phaân Leâ (Tôdrong maê anu trueân hinh tröêk tieâp lôêm Ñai Trueân hinh Vieât Nam oeêng Ñai Phat thanh oeêng Trueân hinh ‘Binh Ñinh)
63,"Tuyên bố lý do, giới thiệu đại biểu.","Tueân ‘boâÊ lyê ‘yua, pôtruh ñai ‘bieâu"
64,Phát biểu khai mạc liên hoan của Chủ tịch UBND tỉnh.,Phat ‘bieâu khai mac lieân hoan ñôêng Chu tich UBND tinh
65,Tiết mục: Thắp sáng ngọn lửa thiêng.,Tieât muêk: Chuh hrang ngon uênh thieâng
66,Phần hội: Bảo tồn và phát huy tinh hoa Võ cổ truyền Việt Nam với chủ đề: “Võ cổ truyền Việt Nam - Hội tụ và phát triển”.,Tôdrong Hoâi: Jö vei oeêng phat huy tinh hoa Vo coâ trueân Vieât Nam adriêng chu ñeâ: “Vo coâ trueân Vieât Nam – Hoâi tu oeêng pôjing”.
67,Phần 1: Tôn vinh tổ nghiệp.,Phaân minh: Toân vinh toâ nghieâp
68,Phần 2: Võ cổ truyền - Đồng hành đất nước.,Phaân ‘baêl: Vo coâ trueân – Ñoâng hanh teh ñak
69,Phần 3: Võ cổ truyền - Hội tụ và phát triển.,Phaân peâng: vo coâ trueân – Hoâi tu oeêng pôjing
70,(Cỏ kịch bản sơ bộ Lễ khai mạc kèm theo),(ÔÊi kich ‘ban sô ‘boâ maêng khai mac pôteêp adriêng)
71,"Chương trình giao lưu kết hợp tham quan tại các lò võ, di tích lịch sử, văn hóa và các điểm du lịch của tỉnh:","Chöông trinh giao löu adriêng naêm ngoê hnheêi lôêm rim lo vo, di tich lich sö, vaên hoa oeêng rim dônoê yu lich lôêm tinh"
72,"Ngày 09/8/2019: Tổ chức chương trình giao lưu kết hợp tham quan giữa các đoàn võ thuật trong, ngoài nước và đại diện các lò võ tiêu biểu trong tỉnh",‘Naêr tôxiênh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh: Pôloêk tôdrong giao löu adriêng naêm ngoê hnheêi tôêk pôêk rim ñoan vo thuaât lôêm oeêng ôgah ñak oeêng ñai dieân rim lo vo pôgloh lôêm tinh
73,"Tại các lò võ, di tích lịch sử, văn hóa và các điểm du lịch của tỉnh (tập trung tại các huyện Tây Sơn, Tuy Phước và thị xã An Nhơn)","Dônoê rim lo vo, di tich lich sö, vaên hoa oeêng rim dônoê yu lich ñôêng tinh (pônhoâm lôêm rim hueân Taây Sôn, Tuy Phöôk oeêng Thi xa An Nhôn)"
74,"Ngày 10/8/2019: Tổ chức chương trình giao lưu tập trung giữa các đoàn võ thuật trong, ngoài nước tại thành phố Quy Nhơn.",‘Naêr minh jiêt kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh: Pôloêk chöông trinh giao löu pônhoâm lôêm rim ñoan vo thuaât lôêm oeêng ôgah ñak dônoê thanh phoâ Quy Nhôn
75,"Dự kiến tổ chức tại Quảng trường Nguyễn T ất Thành và Quảng trường Chiến Thắng (nếu hoàn thành việc sửa chữa, nâng cấp theo tuyến đường Xuân Diệu).","Pôtho khan pôloêk dônoê Kuang tröông Nguyeân Taât Thanh oeêng Kuang tröông Chieân Thaêng (tôêng keh kong tôdrong söa chöa, poâk xuoân ‘boi tueâÊn trong Xuaân Dieâu)"
76,Lễ Bế mạc Liên hoan:,Maêng ‘BeâÊ mac Lieân hoan:
77,"Thời gian, địa điểm: 20h00 ngày 11/8/2019 tại Quảng trường Nguyễn Tất Thành, thành phố Quy Nhơn.","Jônang, dônoê: ‘baêl jiêt jô ‘naêr minh jiêt minh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh dônoê Kuang tröông Nguyeân Taât Thanh, thanh phoâ Quy Nhôn"
78,Chương trình:,Chöông trinh. 
79,"Tuyên bố lý do, giới thiệu đại biểu.","Tueân ‘boâÊ lyê yua, pôtruh ñai ‘bieâu"
80,Phát biểu tổng kết Liên hoan.,Phat bieâu toâng keât Lieân hoan.
81,Ban tổ chức trao tặng phẩm và kỷ niệm chương cho các đoàn.,Khul pôlok aên taêng phaâm oeêng ky nieâm chöông aên rim ñoan
82,Các đoàn võ thuật trong nước và quốc tế biểu diễn một số bài võ đặc sắc được tuyển chọn trong Liên hoan.,Rim ñoan vo thuaât lôêm ñak oeêng kuoâÊc teâÊ ‘bieâu dieân minh ksoâÊ ‘bai pjo pôgloh ñeêi chaê’ yoêk lôêm Lieân hoan
83,"Triển lãm ảnh về hoạt động của các võ đường, võ phái trong nước và trên thế giới:","Trieân lam anh lôêm rim tôdrong ñôêng rim vo ñöông, vo phaêi lôêm ñak oeêng lôêm theâÊ giôêi"
84,"Thời gian, địa điểm: Từ ngày 08/8/2019 đến ngày 11/8/2019 tại Quảng trường Nguyễn Tất Thành, thành phố Quy Nhơn.","Jônang, dônoê: Ñôêng ‘naêr tôhngam kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh truh ‘naêr minh jiêt minh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh dônoa Kuang tröông Nguyeân Taât Thanh, thanh phoâ Quy Nhôn"
85,"Nội dung: Triển lãm ảnh về hoạt động của các Võ đường, Võ phái trong nước và trên thế giới ","Noâi jung: Trieân lam anh lôêm rim tôdrong pôm ñôêng rim Vo ñöông, Vo phaêi lôêm ñak oeêng theâÊ giôêi"
86,"Nhằm giới thiệu cho các đoàn võ thuật, du khách và người dân địa phương.","Söê pôtruh aên rim ñoan vo thuaât, yu khach oeêng naê ma cham pôlei"
87,Đăng cai tổ chức Tinh hoa Võ Việt quốc tế lần thứ II:,Ñaêng kai pôloêk Tinh hoa Vo Vieât kuoâÊc teâÊ maêng maê ‘baêl:
88,"Thời gian, địa điểm: Từ ngày 07/8/2019 đến ngày 11/8/2019.","Jônang, dônoê: Ñôêng ‘naêr tôpôêh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh truh ‘naêr minh jiêt minh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh"
89,Khai mạc Giải lúc 19h00’ ngày 07/8/2019 và Bế mạc sáng ngày 11/8/2019 tại Nhà Thi đấu Thể thao tỉnh - Sân vận động Quy Nhơn.,Khai mac Giai tômöt jônang minh jiêt tôxiênh jô ‘naêr tôpôêh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh oeêng ‘BeâÊ mac bôgheâ ‘naêr minh jiêt minh kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh dônoê hnam thi ñaâu Theâ thao tinh – Saân vaân ñoâng Quy Nhôn
90,Nội dung: Phối hợp với Liên đoàn Quốc tế Võ cổ truyền Việt Nam và Liên đoàn Võ thuật cổ truyền Việt Nam,Noâi jung: Phoâi hôêp adriêng Lieân hoan KuoâÊc teâÊ Vo coâ trueân Vieât Nam oeêng Lieân ñoan Vo thuaât coâ trueân Vieât Nam
91,Tổ chức thi đấu cả 02 nội dung Hội thi và Đối kháng giữa các võ đường trong nước và quốc tế.,Pôloêk tôjroh lôêm ‘baêl tôdrong Hoâi thi oeêng Ñoâi khang tôêk pôêk rim vo ñöông lôêm teh ñak oeêng kuoâÊc teâÊ
92,Tiến độ thực hiện,Tôdrong pôm
93,Từ tháng 02 đến tháng 3/2019:,Ñôêng kheêi ‘baêl truh kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh
94,"Soạn thảo Thư mời Liên hoan (Tiếng Việt và Tiếng Anh), gửi Thư mời về nội dung Liên hoan đến các nước trên thế giới để đăng ký tham gia.","Soan thao Thö môi Lieân hoan (TieâÊng Vieât oeêng TieâÊng Anh), göi Thö môi lôêm tôdrong Lieân hoan truh rim ñak lôêm theâÊ giôêi söê ñaêng kyê tham gia"
95,"Xây dựng và trình kịch bản chi tiết Lễ khai mạc, bế mạc, dự toán kinh phí thực hiện.","Tôjung pôm oeêng trinh kich ‘ban chi tieâÊt Maêng khai mac, ‘beâA mac, yöê toan jeân pôm"
96,"Thành lập Ban tổ chức, các Tiểu ban phục vụ Liên hoan.","Pôjing anao ‘Ban toâ chöêk, rim tieâu ‘ban tôguêm Lieân hoan"
97,Tiến hành vận động tài trợ cho Liên hoan.,Pôm krao akoêm tôguêm aên Lieân hoan
98,Phát hành Thư mời đến các đoàn trong nước.,Phat hanh Thö môi truh rim ñoan lôêm teh ñak
99,"Tiếp nhận và tổng hợp thông tin đăng ký, xác thực số lượng các đoàn trong nước và quốc tế về tham dự Liên hoan (định kỳ báo cáo hàng tháng).","Tieâp ‘yoêk oeêng toâng hôêp thoâng tin ñaêng kyê, xac thöêk ksoâÊ löông rim ñoan lôêm ñak oeêng kuoâÊc teâÊ söêt tham yöê Lieân hoan (ñinh ky pôtho khan rim kheêi)"
100,"Tiến hành khảo sát để xây dựng các phương án bố trí cơ sở vật chất, trang thiết bị","Naêm khao sat söê tôjung pôm rim tôdrong boâÊ triê kô sô vaât chaât, trang thieât ‘biê"
101,"Kịch bản chương trình, bố trí lực lượng thực hiện công tác tổ chức đảm bảo an toàn, thiết thực, hiệu quả.","Kiêch ‘ban chöông trinh, ‘boâÊ triê löêk löông pôm tôdrong pôloêk tômaên tôl an toan, amaên, thu ‘yoêk."
102,Tháng 4 đến tháng 5/2019:,Ñôêng kheêi puoân truh kheêi pôñaêm sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh
103,Tiến hành triển khai kịch bản các chương trình trong Liên hoan.,Pôm pônhroh kiêch ‘ban rim tôdrong lôêm Lieân hoan
104,"Họp với các đoàn Nghệ thuật và các võ sư, huấn luyện viên thông qua Kế hoạch và kịch bản cụ thể.","Hoêp adriêng ñoan ngheâ thuaât oeêng rim vo sö, huaâÊn lueân vieân thoâng kua Glong pônhroh oeêng kiêch ‘ban kuê theâ"
105,"Xây dựng các ấn phẩm, Trailer tuyên truyền, quảng bá Liên hoan.","Pôm rim aâÊn phaâm, Trailer pôtho khan, pôtruh lieân hoan"
106,Hợp đồng công tác tuyên truyền cho Liên hoan.,Hôêp ñoâng tôdrong pôtho khan aên lieân hoan
107,Gửi Kế hoạch và kịch bản đến các đơn vị tổ chức sự kiện để mời thầu và tham gia đấu thầu.,Göi glong pônhroh oeêng kiêch ‘ban truh rim ñôn viê pôloêk sö kieân söê môi thôu oeêng adriêng pôm ñôêu thôu
108,Tháng 6 đến tháng 7/2019:,Kheêi drôêu truh kheêi tôpôêh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôxiênh:
109,"Phát hành giấy mời đại biểu, xác thực danh sách các đoàn trong nước và quốc tế tham dự Liên hoan.","Pôm giaây môi ñai ‘bieâu, xac thöêk danh sach rim ñoan lôêm ñak oeêng kuoâÊc teâÊ tham yöê Lieân hoan"
110,Tổ chức họp báo tại Bình Định và Hà Nội.,Pôloêk hoêp ‘baêo dônoê ‘Binh Ñinh oeêng Ha Noâi
111,"Triển khai công tác tập luyện các chương trình Lễ khai mạc, Lễ bế mạc trong Liên hoan.","Pônhroh tôdrong pôtôêp lueân rim tôdrong Maêng khai mac, maêng ‘beâÊ mac lôêm lieân hoan"
