ID,Tiếng Việt,Tiếng BaNa
11,"Các Ủy viên: Mời ông Nguyễn Huỳnh Huyện, Phó Trưởng ban Ban Tuyên giáo Tỉnh ủy","Rim Uy vieân: Krao ‘bok Nguyeân Huynh Huieân, Phoê Tröông ‘Ban Tuyeân Yao Tinh uy"
12,"Ông Trịnh Xuân Long, Phó Giám đốc Sở Nội Vụ","‘Bok Trinh Xuaân Long, Phoê Yam ñoâk Sô Noâi vu"
13,"Ông Phạm Đình Tòng, Phó Giám đốc Sở Kế hoạch và Đầu tư","‘Bok Pham Ñinh Tong, Phoê Yam ñoâc Sô Keâ hoach oeêng Ñaâu tö"
14,"Ông Nguyễn Văn Hưng, Phó Giám đốc Sở Tài chính","‘Bok Nguyeân Vaên Höng, Phoê Yam ñoâk Sô Tai chinh"
15,"Ông Huỳnh Quang Vinh, Phó Giám đốc Sở Tài nguyên và Môi trường","‘Bok Huynh Quang Vinh, Phoê Yam ñoâk Sô Tai nguyeân oeêng Moâi tröông"
16,"Ông Nguyễn Hữu Hà, Phó Giám đốc Sở Khoa học và Công nghệ","‘Bok Nguyeân Höu Ha, Phoê yam ñoâk Sô Khoa hoêk oeêng Koâng ngheâ"
17,"Ông Trương Đông Hải, Phó Giám đốc Sở Văn hóa và Thể thao","‘Bok Tröông Ñoâng Hai, Phoê yam ñoâk Sô Vaên hoa oeêng Theâ thao "
18,"Bà Lê Thị Vinh Hương, Phó Giám đốc Sở Du lịch","Yaê Leâ Thi Vinh Höông, Phoê yam ñoâk Sô Yu lich"
19,"Ông Nguyễn Văn Hùng, Phó Giám đốc Sở Lao động - Thương binh và Xã hội","‘Bok Nguyeân Vaên Hung, Phoê yam ñoâk Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi"
20,"Ông Đào Văn Hùng, Phó Giám đốc Sở Nông nghiệp và Phát triển nông thôn;","‘Bok Ñao Vaên Hung, Phoê yam ñoâk Sô Noâng nghieâp oeêng pôjing cham pôlei"
21,"Ông Võ Mai Hưng, Phó Giám đốc Sở Công Thương","‘Bok Vo Mai Höng, Phoê yam ñoâk Sô Koâng thöông"
22,"Ông Trương Văn Khải, Trưởng phòng Phòng Kế hoạch - Tài chính, Sở Giáo dục và Đào tạo","‘Bok Tröông Vaên Khai, Tröông phong Phong Keâ hoach – Tai chinh, Sô Yao yuc oeêng Ñao tao"
23,"Ông Nguyễn Xuân Trang, Phó Chánh Văn phòng Phụ trách, Văn phòng Sở Giáo dục và Đào tạo","‘Bok Nguyeân Xuaân Trang, Phoê chaênh vaên phong ngoê hnheêi, Vaên phong Sô Yao yuk oeêng Ñao tao"
24,"Ông Vương Trường Quân, Phó Hiệu trưởng Trường THPT Nguyễn Huệ, huyện Tây Sơn","‘Bok Vöông Tröông Quaân, Phoê hieâu tröông Tröông THPT Nguyeân Huueâ, hueân Taây Sôn"
25,"Ông Trần Văn Năng, Phó Trưởng phòng Phòng Giáo dục Trung học, Sở Giáo dục và Đào tạo","‘Bok Traân Vaên Naêng, Phoê tröông phong Phong Yao uuc Trung hoêk, Sô Yao yuk oeêng Ñao tao"
26,"Bà Trần Thị Thúy Nga, Phó Trưởng phòng Phòng Tổ chức cán bộ, Sở Giáo dục và Đào tạo","Yaê Traân Thi Thuy Nga, Phoê tröông phong Phong Toâ chöêk kang ‘boâ, Sô Yao yuk oeêng Ñao tao"
27,"Ông Man Đăng Mỹ, Phó Trưởng phòng phòng Giáo dục Tiểu học, Sở Giáo dục và Đào tạo","‘Bok Man Ñaêng My, Phoê tröông phong Phong Giao duc Tieâu hoêk, Sô Yao yuk oeêng Ñao tao"
28,"Ông Bùi Quốc Anh, Phó Trưởng phòng Phòng Quản lý chất lượng giáo dục - Giáo dục thường xuyên, Sở Giáo dục và Đào tạo","‘Bok ‘Bui Quoâc Anh, Phoê tröông phong Phong ngoê hnhei tôdrong thu yoêk ñei yao yuk, yao yuk thöông xuyeân, Sô Yao yuk oeêng Ñao tao"
29,"Thư ký: Bà Cù Thị Ngọc Phương, Phó Trưởng phòng Phòng Khoa giáo - Văn xã, Văn phòng UBND tỉnh","Thö ky: Yaê Cu Thi Ngoêk Phöông, Phoê tröông phong Phong Khoa giao – Vaên xa, Vaên phong UBND tinh"
30,"Ông Trần Xuân Tình, Chuyên viên Phòng Giáo dục Trung học, Sở Giáo dục và Đào tạo","‘Bok Traân Xuaân Tinh, Chuyeân vieân Phong Yao yuk Trung hoêk, Sô Yao yuk oeêng Ñao tao"
31,"Ông Phan Chí Quốc Hùng, Chuyên viên Phòng Giáo dục Trung học, Sở Giáo dục và Đào tạo","‘Bok Phan Chi Quoâc Hung, Chuyeân vieân Phong Yao duk Trung hoêk, Sô Yao yuc oeêng Ñao tao"
32,"Bà Đặng Thị Xuân Thủy, Chuyên viên Phòng Giáo dục Tiểu học, Sở Giáo dục và Đào tạo","Yaê Ñaêng Thi Xuaân Thuy, Chuyeân vieân Phong Yao yuk Tieâu hoêk, Sô Yao yuc oeêng Ñao tao"
33,"Ông Bùi Thế Ty, Chuyên viên Phòng Kế hoạch - Tài chính, Sở Giáo dục và Đào tạo","‘Bok ‘Bui Theâ Ty, Chuyeân vieân Phong Keâ hoach – Tai chiênh, Sô Yao yuc oeêng Ñao tao"
34,"Bà Phan Mỹ Hường, Chuyên viên Phòng Tổ chức cán bộ.","Yaê Phan My Höông, Chuyeân vieân Phong toâ chöêk kang ‘boâ"
35,Ban Chỉ đạo có nhiệm vụ xây dựng và thực hiện Kế hoạch triển khai biên soạn Chương trình giáo dục địa phương tỉnh Bình Định theo hướng dẫn của Bộ Giáo dục và Đào tạo.,Khul pôgôl ôêi tôdrong tôjung pôm oeêng pôm glong pônhroh pônhroh ‘bieân soan Chöông trinh giao duc cham pôlei tinh ‘Binh Ñinh ‘boi pôtho khan ñôêng Boâ Yao yuc oeêng Ñao tao
36,"Chánh Văn phòng UBND tỉnh, Giám đốc Sở Giáo dục và Đào tạo; Thủ trưởng các cơ quan liên quan và các thành viên có tên tại Điều 1 chịu trách nhiệm thi hành Quyết định này kể từ ngày ký.","Chaênh Vaên phong UBND tinh, Yam ñoâc Sô Yao yuk oeêng Ñao tao; pôgôl rim kô kuan lieân quan oeêng rim naê ma ôêi maêt lôêm Ñieâu minh chiu trach nhieâm pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê"
