ID,Tiếng Việt,Tiếng BaNa
12,"Bí thư Tỉnh đoàn; Chủ tịch UBND các huyện, thị xã, thành phố và Thủ trưởng các cơ quan, đơn vị liên quan chịu trách nhiệm thi hành Quyết định này kể từ ngày ký./.","‘Biê thö Tinh ñoan, Chu tich UBND rim hueân, thi xa, thanh phoâÊ oeêng pôgôl rim kô kuan, ñôn viê lieân kuan ôêi tôdrong pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê./."
13,Đề án,Ñeâ an
14,(Ban hành kèm theo Quyết định số 2046/QĐ-UBND ngày 07/6/2017 của UBND Tỉnh),(AÊn leêch pôteêp adriêng KueâÊt ñinh ksoâÊ ‘baêl khoâng puoân drôêu/QÑ-UBND ‘naêr tôpôêh kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng UBND tinh)
15,"Thành lập Hội đồng trẻ em tỉnh Bình Định, giai đoạn 2017 - 2020","Pôjing anao Hoâi ñoâng ñe hô-yoh tinh ‘Binh Ñinh, jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
16,Phần thứ nhất,Tôdrong maê minh
17,Sự cần thiết và cơ sở pháp lý,Tôdrong kô waê oeêng kô sô phap lyê
18,Sự cần thiết,Tôdrong kô waê
19,"Trẻ em là hạnh phúc của gia đình, là tương lai của đất nước. ","Ñe hô-yoh la tôdrong alöng lieâm ñôêng unh hnam, la töông lai ñôêng teh ñak"
20,"Bảo vệ, chăm sóc và giáo dục trẻ em trong điều kiện tốt nhất là trách nhiệm của toàn xã hội, và là quốc sách hàng đầu của Đảng, Nhà nước Việt Nam.","Jö veêi, tôme rong oeêng giaêo ‘yuêk ñe hô-yoh lôêm tôdrong hôgei pôgloh la tôdrong pôm ñôêng ñi ñaêng xa hoâi oeêng la kuoâÊc sach trong pôtôêm ñôêng Ñang, Kôpal Vieât nam"
21,Việt Nam là nước đầu tiên ở châu Á và nước thứ 2 trên thế giới phê chuẩn công ước của Liên Hợp Quốc về Quyền trẻ em vào ngày 20/02/1990.,Vieât Nam la ñak pôtôêm oei Chaâu AÊ oeêng ñak maê ‘baêl lôêm theâÊ giôêi pheâ chuaân koâng öôêk ñôêng Lieân Hôp KuoâÊc lôêm Kueân ñe hô-yoh tômöt ‘naêr ‘baêl jiêt kheêi ‘baêl sônaêm minh ôbôêu tôxiênh hrieâng tôxiênh jiêt
22,Đây là văn kiện quan trọng nhất về quyền con người của trẻ em trong hệ thống pháp luật quốc tế về quyền con người,Anu la vaên kieân pôgloh lôêm kueân kon bôngai ñôêng ñe hô-yoh lôêm tôdrong phap luaât kuoâÊc teâÊ lôêm kueân kon bôngai
23,"Bao gồm các điều luật như: Trẻ em có quyền được lắng nghe, được tự do bày tỏ quan điểm về tất cả các vấn đề có tác động đến trẻ, được tự do phát biểu, suy nghĩ, hội họp và tiếp cận thông tin... ","Thoi leê rim tôdrong in: Ñe hô-yoh ôêi kueân ñei kôpaêng, ñei kôdih pôñam ‘bôl nöêih sôngöêm lôêm ñiê ñaêng rim tôdrong ôêi tac ñoâng truh ñe hô-yoh, ñei kôdih pôtho khan, suy nghi, hoâi hoêp oeêng oei jeâÊ thoâng tin…"
24,"Trong thời gian qua, Đảng và Nhà nước ta đã ban hành các chính sách để thúc đẩy quyền tham gia của trẻ em","Lôêm jônang anu yuoâ ôêu, Ñang oeêng Kôpal bôên jôh aên leêch rim tôdrong söê pôm kjung kueân adriêng pôm ñôêng ñe hô-yoh"
25,Tạo môi trường thuận lợi nhất và nâng cao năng lực cho các em trong việc thực hiện quyền tham gia vào các vấn đề liên quan đến trẻ em,Pôm moâi tröông alöng lieâm pôgloh oeêng poâk xuoân naêng löêk aên rim ñe hô-yoh lôêm tôdrong pôm kueân adriêng pôm tômöt rim tôdrong lieân kuan truh ñe hô-yoh
26,Theo quy định của pháp luật và Công ước của Liên Hợp Quốc về Quyền trẻ em.,‘Boi quy ñinh ñôêng phap luaât oeêng Koâng öôêk ñôêng Lieân Hôp KuoâÊc lôêm Kueân ñe hô-yoh
27,"Trong thời gian qua, tỉnh Bình Định đã thực hiện tốt công tác bảo vệ quyền và lợi ích, chăm lo về đời sống tinh thần cũng như nâng cao sức khỏe, động viên, khích lệ các em thiếu nhi rèn luyện bản thân và phấn đấu học tập. ","Lôêm jônang anu yuoâ ôêu, tinh ‘Binh Ñinh jôh pôm hôgeêi tôdrong jö veêi kueân oeêng lôi iêch, tôme rong lôêm tôdrong ‘yaêl arih nöih sôngöm kung in poâk xuoân jaêng pran, pôtho khan rim ñe hô-yoh ren lueân ôkôêu oeêng pran hoêk tôêp"
28,Để đạt được kết quả như vậy,Söê ñat ñei thu ‘yoêk in ‘noh
29,"Tỉnh ủy, UBND tỉnh đã có sự chỉ đạo, định hướng cho Đoàn Thanh niên, Hội đồng Đội tỉnh","Tinh uy, UBND tinh jôh ôêi tôdrong pôgôl, pôtho khan aên Ñoan ñe adruh, Hoâi ñoâng Ñoâi tinh"
30,"Phối hợp chặt chẽ với Sở Lao động - Thương binh và Xã hội và các cấp, các ngành trong tổ chức các hoạt động thúc đẩy Quyền tham gia của trẻ em","Adriêng kôjaêp adriêng Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi oeêng rim kôêp, rim nganh lôêm pôloêk rim tôdrong pôm kjung Kueân adriêng pôm ñôêng ñe hô-yoh"
31,"Thông qua các buổi tọa đàm, diễn đàn trẻ em, đối thoại giữa học sinh với Ban Giám hiệu nhà trường, lãnh đạo các cơ quan, tổ chức, đoàn thể để các em có cơ hội bày tỏ những băn khoăn, thắc mắc, những tâm tư, nguyện vọng của bản thân.","Thoâng kua rim maêng toa ñam, ‘yieân ñan ñe hô-yoh, pôñam ‘bôêl tôêk pôêk hoêk sinh adriêng ‘Ban giaêm hieâu hnam tröông, pôgôl rim kô kuan, toâ chöêk, ñoan theâ söê rim ñe hô-yoh ôêi tôdrong pôñam ‘bôl rim tôdrong hrat tônaêp, tôdrong araê amaêk, rim nöêih sôngöêm, tôdrong kô waê ñôêng kôdih ôkôêu"
32,"Tuy nhiên, việc thực hiện Quyền trẻ em hiện còn gặp nhiều khó khăn, trở ngại về kinh tế, xã hội, tâm lý. ","Maêleêi, tôdrong pôm Kueân ñe hô-yoh ahreêi araê tôjröêm lö hrat tônap lôêm kinh teâ, xa hoâi, taâm lyê"
33,Khái niệm “Quyền trẻ em” vẫn còn rất mới mẻ trong xã hội,Khaêi nieâm “Kueân ñe hô-yoh” araê pôgloh anao lôêm xa hoâi
34,Việc nắm vững và thực thi pháp luật của bộ phận người dân còn hạn chế.,Tôdrong roâp kôjaêp oeêng pôm phap luaât ñôêng lö naê ma araê ñim deâh
35,"Xu thế toàn cầu hóa, quốc tế hóa đòi hỏi Việt Nam cần quan tâm nhiều hơn đến việc thực hiện quyền trẻ em, trong đó có quyền được tham gia.","Tôdrong toan kôêu hoêa, kuoâÊc teâÊ hoêa pôtho khan Vieât Nam waê ngoê hnheêi lö loi truh tôdrong pôm kueân ñe hô-yoh, lôêm ‘noh ôêi kueân ñeêi adriêng pôm"
36,Ngày 03/8/2015 Thủ tướng Chính phủ đã ra quyết định số 1235/QĐ-TTg về việc phê duyệt Chương trình thúc đẩy Quyền tham gia của trẻ em vào các vấn đề về trẻ em giai đoạn 2016 - 2020.,‘Naêr peâng kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm Thu töông kôpal teh ñak jôh leêch KueâÊt ñinh ksoâÊ minh ‘baêl peâng pôñaêm/QÑ-TTg lôêm tôdrong pheâ jueâÊt Chöông trinh pôm kjung Kueân adriêng pôm ñôêng ñe hô-yoh lôêm rim tôdrong lôêm ñe hô-yoh jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
37,"Trong đó, Chính phủ đã đề nghị Trung ương Đoàn TNCS Hồ Chí Minh chủ trì thành lập Hội đồng trẻ em ","Lôêm ‘noh, Kôpal teh ñak jôh pôkaê Trung öông Ñoan TNCS Hoâ Chi Minh pôgôl pôjing anao Hoâi ñoâng ñe hô-yoh"
38,"Với mục tiêu đại diện cho trẻ em để định kỳ bày tỏ ý kiến, nguyện vọng, trao đổi, đối thoại với đại diện Hội đồng nhân dân các cấp về các vấn đề liên quan đến trẻ em tại địa phương. ","Adriêng tôdrong ñai yieân aên ñe hô-yoh söê ñinh ky aên leêch yê kieâÊn, tôdrong kô waê, trao ñoâi, pôñam ‘bôl adriêng ñai ‘yieân HÑND rim kôêp lôêm rim tôdrong lieân kuan truh ñe hô-yoh lôêm cham pôlei"
39,"Theo đó, Bình Định được chọn là 1 trong 5 địa phương triển khai thí điểm Hội đồng trẻ em cấp tỉnh giai đoạn 2017 - 2020","‘Boi ‘noh, ‘Binh Ñinh ñeêi ‘yoêk la minh lôêm pôñaêm cham pôlei pônhroh pôm thiê ñieâm Hoâi ñoâng ñe hô-yoh kôêp tinh jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
40,"Là đại diện cho khu vực miền Trung cùng với thành phố Hà Nội, thành phố Hồ Chí Minh, tỉnh Yên Bái và tỉnh Quảng Ninh.","La ñai ‘yieân aên apung mieân Trung adriêng thanh phoâÊ Ha Noâi, thanh phoâ Hoâ Chi Minh, tinh Yeân ‘Bai oeêng tinh Kuang Ninh"
41,Việc thành lập Hội đồng trẻ em nhằm tạo môi trường thuận lợi và nâng cao năng lực cho trẻ em toàn tỉnh,Tôdrong pôjing anao Hoâi ñoâng ñe hô-yoh söê pôm leêch moâi tröông alöng oeêng poâk xuoân naêng löêk aên ñe hô-yoh lôêm tinh
42,Trong việc thúc đẩy Quyền tham gia của trẻ em vào các vấn đề liên quan đến trẻ em,Lôêm tôdrong pôm kjung kueân adriêng pôm ñôêng ñe hô-yoh tômöt rim tôdrong lieâm kuan truh ñe hô-yoh
43,Theo quy định của pháp luật và Công ước của Liên Hợp Quốc về quyền trẻ em.,‘Boi quy ñinh ñôêng phap luaât oeêng Koâng öôêk ñôêng Lieân Hôp KuoâÊc lôêm kueân ñe hô-yoh
44,"Đồng thời, giúp trẻ em nói lên ý kiến, nguyện vọng và giúp các cơ quan, tổ chức có liên quan đến trẻ em hoàn thiện quá trình xây dựng chủ trương, chính sách về trẻ em.","Thoi ‘noh, tôguêm ñe hô-yoh khan leêch yê kieâÊn, tôdrong kô waê oeêng tôgum rim kô kuan, toâ chöêk ôêi lieân kuan truh ñe hô-yoh keh kong tôdrong tôjung pôm chu tröông, chiênh sach aên ñe hô-yoh"
45,"Đây là một bước tiến mới trong tiến trình thúc đẩy Quyền tham gia của trẻ em, là mô hình được xã hội mong đợi và kỳ vọng hiện nay.","Anu la minh tôdrong naêm anao lôêm tôdrong pôm kjung Kueân adriêng pôm ñôêng ñe hô-yoh, la moâ hinh ñeêi xa hoâi goâ oeêng kô waê ahreêi"
46,Cơ sở pháp lý,Kô sô phap lyê
47,Công ước của Liên Hợp Quốc về Quyền trẻ em;,Koâng öôêk ñôêng Lieân Hôêp KuoâÊc lôêm Kueân ñe hô-yoh
48,Luật Trẻ em năm 2016;,Luaât ñe hô-yoh sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu
49,Quyết định số 1235/QĐ-TTg ngày 03/8/2015 của Thủ tướng Chính phủ về Phê duyệt Chương trình thúc đẩy quyền tham gia của trẻ em vào các vấn đề về trẻ em giai đoạn 2016 - 2020;,KueâÊt ñinh ksoâÊ minh ‘baêl peâng pôñaêm/QÑ-TTg ‘naêr peâng kheêi tôhngam sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng Thu töông kôpal teh ñak lôêm Pheâ jueâÊt tôdrong pôm kjung kueân adriêng pôm ñôêng ñe hô-yoh tômöt rim tôdrong lôêm ñe hô-yoh jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
50,Quyết định số 4749/QĐ-UBND ngày 29/12/2015 của Ủy ban nhân dân tỉnh Bình Định,KueâÊt ñinh ksoâÊ puoân tôpôêh puoân tôxiênh/QÑ-UBND ‘naêr ‘baêl jiêt tôxiênh kheêi minh jiêt ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt pôñaêm ñôêng UBND tinh ‘Binh Ñinh
51,Về việc thực hiện Chương trình thúc đẩy quyền tham gia của trẻ em vào các vấn đề về trẻ em trên địa bàn tỉnh Bình Định giai đoạn 2016 - 2020;,Lôêm tôdrong pôm tôdrong pôm kjung kueân adriêng pôm ñôêng ñe hô-yoh tômöt rim tôdrong aên ñe hô-yoh lôêm tôring tinh ‘Binh Ñinh jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt drôêu – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt
52,Công văn số 20-CV/HĐĐTW ngày 10/2/2017của Hội đồng Đội Trung ương về việc triển khai thí điểm mô hình Hội đồng trẻ em;,Koâng vaên ksoâÊ ‘baêl jiêt-CV/HÑÑTW ‘naêr minh jiêt kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng Hoâi ñoâng Ñoâi Trung öông lôêm tôdrong pônhroh thiê ñieâm moâ hinh Hoâi ñoâng ñe hô-yoh
53,Công văn số 9048-CV/TWDTN ngày 09/3/2017của Ban Chấp hành Trung ương Đoàn về việc thành lập mô hình Hội đồng trẻ em thí điểm;,Koâng vaên ksoâÊ tôxiênh khoâng puoân tôhngam-CV/TWÑTN ‘naêr tôxiênh kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng ‘Ban Chôêp hanh Trung öông Ñoan lôêm tôdrong pôjing anao moâ hinh Hoâi ñoâng ñe hô-yoh thiê ñieâm
54,Hướng dẫn số 35-HD/HĐĐTW ngày 08/3/2017của Hội đồng Đội Trung ương,Höôêng ‘yaân ksoâÊ peâng jiêt pôñaêm-HD/HÑÑTW ‘naêr tôhngam kheêi peâng sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh ñôêng Hoâi ñoâng Ñoâi Trung öông
55,"Về việc xây dựng thí điểm mô hình Hội đồng trẻ em cấp tỉnh, thành phố giai đoạn 2017 - 2020.","Lôêm tôdrong tôjung pôm thiê ñieâm moâ hinh Hoâi ñoâng ñe hô-yoh kôêp tinh, thanh phoâÊ jônang ‘baêl ôbôêu khoâng hrieâng minh jiêt tôpôêh – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt"
56,Phần thứ 2,Tôdrong maê ‘baêl
57,Nội dung đề án,Tôdrong ñôêng Ñeâ an
58,Tổ chức và hoạt động của Hội đồng trẻ em tỉnh Bình Định,Pôloêk oeêng tôdrong pôm ñôêng Hoâi ñoâng ñe hô-yoh tinh ‘Binh Ñinh
59,Khái niệm Hội đồng trẻ em,Khaêi nieâm Hoâi ñoâng ñe hô-yoh
60,"Hội đồng trẻ em là nhóm đại diện cho trẻ em để định kỳ bày tỏ ý kiến, nguyện vọng, trao đổi, đối thoại với Thường trực Hội đồng nhân dân tỉnh","Hoâi ñoâng ñe hô-yoh la kôtuêm ñai ‘yieân aên ñe hô-yoh ñinh ky pôtho khan yê kieâÊn, tôdrong kô waê, trao ñoâi, pôñam ‘bôl adriêng Thöông tröêk HÑND tinh"
61,Về các vấn đề liên quan đến trẻ em tại địa phương. Hội đồng trẻ em là một trong những kênh quan trọng đại diện cho tiếng nói của trẻ em toàn tỉnh.,Lôêm rim tôdrong lieân kuan truh ñe hô-yoh lôêm cham pôlei. Hoâi ñoâng ñe hô-yoh la minh lôêm lö tôdrong pôgloh ñai ‘yieân aên tôdrong ‘bôl ñôêng ñe hô-yoh lôêm tinh
62,Cơ cấu tổ chức,Kô kôêu toâ chöêk
63,"Đối tượng, số lượng:","ÑoâÊi töông, ksoâÊ löông"
64,"Đối tượng: Trẻ em từ 9 đến dưới 16 tuổi; các cơ quan, tổ chức, các nhân có trách nhiệm thực hiện các quyền của trẻ em.","ÑoâÊi töông: Ñe hô-yoh ñôêng tôxiênh truh ôla minh jiêt drôêu sônaêm; rim kô kuan, toâ chöêk, kôdih ôkôêu ôêi tôdrong pôm rim kueân ñôêng ñe hô-yoh"
65,Số lượng: 15 em.,KsoâÊ löông: Minh jiêt pôñaêm oh
66,Chủ tịch Hội đồng: 01 em.,Chu tich Hoâi ñoâng: Minh oh
67,Phó Chủ tịch Hội đồng: 02 em.,Phoê Chu tich Hoâi ñoâng: ‘Baêl oh
68,Các Ủy viên: 12 em.,Rim Uy vieân: Minh jiêt ‘baêl oh
69,Định hướng cơ cấu,Ñinh höôêng kô kôêu
70,Cơ cấu trẻ em tham gia Hội đồng trẻ em:,Kô kôêu ñe hô-yoh adriêng pôm Hoâi ñoâng ñe hô-yoh:
71,"Phải bảo đảm đại diện cho vùng, miền, dân tộc, độ tuổi, giới tính, tôn giáo, trẻ em có hoàn cảnh đặc biệt","Phai tômaên tôl ñai ‘yieân aên apung, kon koâng, ñoâ tuoâi, giôêi tiênh, toân giaêo, ñe hô-yoh ôêi tôdrong pôgloh "
72,"Là đại diện tiêu biểu cho tiếng nói, nguyện vọng của thiếu nhi trên địa bàn. Dự kiến thành phần như sau:","La ñai ‘yieân pôgloh aên tôdrong ‘bôl, tôdrong kô waê ñôêng ñe hô-yoh lôêm tôring. Pôtho khan thanh phaân in ñôêng roêng ôêu:"
73,"Ban Chỉ huy Liên đội tiêu biểu tại các huyện, thị, thành phố: 08 em.","‘Ban Chi huy Lieân ñoâi pôgloh lôêm rim hueân, thi, thanh phoâÊ: Tôhngam oh"
74,Thành viên các Câu lạc bộ thúc đẩy quyền tham gia trẻ em: 02 em.,Thanh vieân CLB pôm kjung kueân adriêng pôm ñôêng ñe hô-yoh: ‘Baêl oh
75,"Thiếu nhi có hoàn cảnh đặc biệt, thiếu nhi khuyết tật, thiếu nhi dân tộc: 02 em.","Ñe hô-yoh ôêi tôdrong pôgloh hrat tônap, ñe hô-yoh kue, ñe hô-yoh kon koâng: ‘Baêl oh"
76,"Thiếu nhi tiêu biểu trong học tập, trong thực hiện các quyền trẻ em và các hoạt động Đội, công tác xã hội;","Ñe hô-yoh pôgloh lôêm hoêk tôêp, lôêm pôm rim kueân ñe hô-yoh oeêng rim tôdrong pôm Ñoâi, tôdrong xa hoâi"
77,"Thiếu nhi tài năng trên các lĩnh vực văn hóa, nghệ thuật, có ảnh hưởng tích cực trong thiếu nhi: 03 em.","Ñe hô-yoh hôgeêi lôêm rim tôdrong vaên hoa, ngheâ thuaât, ôêi anh höông pôjaêng lôêm ñe hô-yoh: Peâng oh"
78,Tiêu chuẩn lựa chọn trẻ em,Tôdrong chaê ‘yoêk ñe hô-yoh
79,Độ tuổi: Từ 09 đến dưới 16 tuổi (lựa chọn cả nam và nữ).,Sônaêm ñeh: Ñôêng tôxinh truh ôla minh jiêt drôêu sônaêm (chaê ‘yoêk ñiê kon tôhnglo oeêng kon kôdioêng)
80,Phẩm chất đạo đức: Hạnh kiểm tốt.,Phaâm chaât nöih sôngöm: Hanh kieâm hôgeêi
81,Thành tích học tập: Tiểu học: Hoàn thành xuất sắc; THCS: Học lực giỏi.,Tôdrong hoêk tôêp: Tieâu hoêk: Keh kong pôgloh; THCS: Hoêk löêk hôgeêi
82,"Kỹ năng: Có kỹ năng làm việc nhóm, kỹ năng thuyết trình tốt và tích cực tham gia các hoạt động xã hội.","Ky naêng: ÔÊi ky naêng pôm bieâk kôtuêm, tôdrong pôtho khan hôgeêi oeêng pôjaêng adriêng pôm rim tôdrong xa hoâi"
83,"(Với trẻ em có hoàn cảnh đặc biệt, trẻ em dân tộc thiểu số không nhất thiết phải có đủ tiêu chí lựa chọn như trên nhưng đảm bảo về tiêu chí đạo đức).","(Adriêng ñe hô-yoh ôêi tôdrong pôgloh, ñe hô-yoh kon koâng biê tôpaê phai ôêi duh tôdrong chaê ‘yoêk in ‘noh maêleêi tômaên tôl lôêm tôdrong nöêih sôngöêm)"
84,Điều kiện tham gia,Tôdrong adriêng pôm
85,Trẻ em từ 09 đến dưới 16 tuổi.,Ñe hô-yoh ñôêng tôxiênh truh ôla minh jiêt drôêu sônaêm
86, Tự nguyện đăng ký tham gia Hội đồng trẻ em.,Kôdih ñaêng kyê adriêng pôm Hoâi ñoâng ñe hô-yoh
87,Được đồng ý tiến cử của tổ chức cơ sở Đội và cán bộ phụ trách Đội.,Ñeêi tôdrong ñoâng yê tieâÊn kö ñôêng toâ chöêk kô sô Ñoâi oeêng kang ‘boâ phuê trach Ñoâi
88,"Được sự đồng ý của cha, mẹ hoặc người giám hộ.","Ñeêi tôdrong ñoâng yê ñôêng miê, ‘baê thoi bôngai giaêm hoâ"
89,Bảo đảm sức khỏe và thời gian tham gia Hội đồng trẻ em.,Tômaên tôl jaêng pran oeêng jônang adriêng pôm Hoâi ñoâng ñe hô-yoh
90,Quy trình thành lập,Tôdrong pôjing anao
91,Bước 1: Ban Thường vụ Tỉnh đoàn ra quyết định thành lập Ban Vận động thành lập Hội đồng trẻ em cấp tỉnh.,Tôdrong minh: ‘Ban Thöông vuê Tinh ñoan leêch kueâÊt ñinh pôjing anao Khu krao akom pôjing anao Hoâi ñoâng ñe hô-yoh kôêp tinh
92,"Ban có từ 07 - 15 thành viên trong đó có đại diện lãnh đạo Tỉnh đoàn, Sở Lao động - Thương binh và Xã hội, Sở Giáo dục và Đào tạo;","‘Ban ôêi ñôêng tôpôêh truh minh jiêt pôñaêm naê ma, lôêm ‘noh ñai ‘yieân pôgôl Tinh ñoan, Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi, Sô Giaêo ‘yuêk oeêng Ñao tao"
93,"Hội đồng Đội tỉnh, cán bộ phụ trách thiếu nhi (Số thiếu nhi tham gia Ban Vận động không ít hơn 1/3 số thành viên Ban Vận động, do Hội đồng Đội tỉnh phối hợp chọn cử từ các em thiếu nhi tiêu biểu đáp ứng điều kiện tham gia).","Hoâi ñoâng Ñoâi tinh, kang ‘boâ ngoê hnheêi ñe hô-yoh (ksoâÊ ñe hô-yoh adriêng pôm khul krao akoêm biê ‘biêa loi minh phaân peâng ksoâÊ naê ma khul krao akoêm, ‘yua Hoâi ñoâng Ñoâi tinh adriêng ‘yoêk kö ñôêng rim ñe hô-yoh pôgloh tôguêm tôdrong adriêng pôm)"
94,"Bước 2: Ban Vận động xây dựng tiêu chuẩn, phân bổ cơ cấu thiếu nhi tham gia Hội đồng trẻ em, ","Tôdrong ‘baêl: Khul krao akoêm tôjung pôm tieâu chuaân, phaân ‘boâÊ kô kôêu ñe hô-yoh adriêng pôm Hoâi ñoâng ñe hô-yoh"
95,"Gửi về Đoàn Thanh niên, Hội đồng Đội cấp huyện, Trung tâm hoạt động Thanh thiếu nhi và các đơn vị trực thuộc.","Göi aên Ñoan ñe adruh, Hoâi ñoâng Ñoâi kôêp hueân, Trung taâm hoat ñoâng Thanh thieâu nhi oeêng rim ñôn viê tröêk thuoâc"
96,"Bước 3: Các đơn vị được phân bổ cơ cấu tổ chức cho các em ứng cử, đề cử.","Tôdrong peâng: Rim ñôn viê ñei phaân ‘boâÊ kô kôêu pôloêk aên rim ñe hô-yoh öêng kö, ñeâ kö"
97,"Các em thiếu nhi ứng cử, đề cử, trình bày chương trình hành động của mình tại cấp liên đội hoặc đơn vị chọn cử.","Rim ñe hô-yoh öêng kö, ñeâ kö, pôtho khan tôdrong pôm ñôêng bôên lôêm kôêp lieân ñoâi thoi ñôn viê ‘yoêk kö"
98,"Bước 4: Căn cứ thành tích và phần trình bày của thiếu nhi, các liên đội hoặc đơn vị chọn cử lập danh sách giới thiệu thiếu nhi ","Tôdrong puoân: Kaên köê thanh tiêch oeêng tôdrong pôtho khan ñôêng ñe hô-yoh, rim lieân ñoâi thoi ñôn viê ‘yoêk kö pôm danh sach pôtruh ñe hô-yoh"
