ID,Tiếng Việt,Tiếng BaNa
11,"Ông Mai Thanh Thắng, Phó Chủ tịch UBND tỉnh;","‘Boêk Mai Thanh Thaêng, Phoê Chu tich UBND tinh"
12,Các Phó Trưởng ban:,Rim Phoê Tröông ‘ban:
13,"Ông Trần Văn Quí, Giám đốc Sở Giáo dục - Đào tạo - Thường trực;","‘Boêk Traân Vaên Quiê, Giam ñoâk Sô Giaêo ‘yuêk – Ñao tao – Thöông tröêk"
14,"Ông Cao Văn Bình, Phó Giám đốc Sở Giáo dục - Đào tạo;","‘Boêk Cao Vaên ‘Binh, Phoê Giam ñoâk Sô Giaêo ‘yuêk – Ñao tao;"
15,Các Ủy viên:,Rim Uy vieân
16,"Ông Lê Hoàng Nghi, Phó Giám đốc Sở Tài chính;","‘Boêk Leâ Hoang Nghi, Phoê Giam ñoâk Sô Tai chiênh"
17,"Ông Nguyễn Thúc Đĩnh, Phó Giám đốc Sở Kế hoạch và Đầu tư;","‘Boêk Ngueân Thuêk Ñinh, Phoê Giam ñoâk Sô KeâÊ hoach oeêng Ñaâu tö"
18,"Ông Lâm Hải Giang, Phó Giám đốc Sở Nội vụ;","‘Boêk Laâm Hai Giang, Phoê Giam ñoâk Sô Noâi vu"
19,"Ông Nguyễn Thanh Sơn, Phó Giám đốc Sở Văn hóa, Thể thao và Du lịch;","‘Boêk Nguyeân Thanh Sôn, Phoê Giam ñoâk Sô Vaên hoa, Theâ thao oeêng ‘yu liêch"
20,"Bà Phạm Thị Thu Hồng, Phó Giám đốc Sở Lao động-Thương binh và XH;","‘Yaê Phan Thi Thu Hoâng, Phoê Giam ñoâk Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi"
21,"Bà Hồ Thị Phi Yến, Trưởng phòng Phòng Giáo dục Tiểu học - Mầm non, Sở Giáo dục - Đào tạo;","‘Yaê Hoâ Thi Phi YeâÊn, Tröông phong Phong Giaêo ‘yuêk Tieâu hoêk – Maâm non, Sô Giaêo ‘yuêk – Ñao tao"
22,"Ông Trương Văn Khải, Trưởng phòng Phòng Kế hoạch Tài chính, Sở","‘Boêk Tröông Vaên Khai, Tröông phong Phong KeâÊ hoach Tai chiênh, Sô"
23,Giáo dục - Đào tạo;,Giaêo ‘yuêk – Ñao tao
24,Thư ký:,Thö kyê:
25,"Ông Trần Văn Cơ, Phó Trưởng phòng Phòng Giáo dục Trung học, Sở Giáo dục - Đào tạo;","‘Boêk Traân Vaên Cô, Phoê Tröông phong Phong Giaêo ‘yuêk trung hoêk, Sô Giaêo ‘yuêk – Ñao tao"
26,"Ông Mai Việt Trung, Phó Trưởng phòng Phòng Văn xã, Văn phòng UBND tỉnh;","‘Bok Mai Vieât Trung, Phoê Tröông phong Phong Vaên xa, Vaên phong UBND tinh"
27,"Ông Đặng Kỉnh Đức, Chuyên viên Phòng Tiểu học - Mầm non, Sở Giáo dục - Đào tạo.","‘Boêk Ñaêng Kinh Ñöêk, Chueân vieân Phong Tieâu hoêk – Maâm non, Sô Giaêo ‘yuêk – Ñao tao"
28,"Điều 2. Ban chỉ đạo có nhiệm vụ tham mưu giúp UBND tỉnh chỉ đạo các huyện, thành phố, các sở, ngành, đoàn thể có liên quan","Ñieâu ‘baêl. Khul pôgôl ôêi tôdrong pôñam ‘bôl ñon tôguêm UBND tinh pôgôl rim hueân, thi xa, thanh phoâÊ, rim sô, nganh, ñoan theâ ôêi lieân kuan"
29,Phối hợp với ngành Giáo  dục - Đào tạo tổ chức thực hiện,Adriêng nganh Giaêo ‘yuêk – Ñao tao pôloêk pôm
30,Đề án “Dạy và học ngoại ngữ trong hệ thống giáo dục quốc dân giai đoạn 2008 - 2020” trên địa bàn tỉnh Bình Định,Ñeâ an “Pôtôêp oeang hoêk ngoai ngö lôêm heâ thoâng giaêo ‘yuêk kuoâÊc ‘yaân jônang ‘baêl ôbôêu khoâng hrieâng le tôhngam – ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt” lôêm tôring tinh ‘Binh Ñinh
31,Ban chỉ đạo tự giải thể sau khi hoàn thành nhiệm vụ.,Khul pôgôl kôdih giai theâ ñôêng roêng keh kong tôdrong pôm
32,"Điều 3. Chánh Văn phòng UBND tỉnh, Giám đốc Sở Giáo dục - Đào tạo","Ñieâu peâng. Chaênh vaên phong UBND tinh, Giam ñoâk Sô Giaêo ‘yuêk –Ñao tao"
33,"Chủ tịch UBND các huyện, thành phố, Thủ trưởng các cơ quan, đơn vị có liên quan và các thành viên có tên","Chu tich UBND rim hueân, thi xa, thanh phoâÊ, Pôgôl rim kô kuan, ñôn vi, cham pôlei ôêi lieân kuan oeêng rim naê  maê ôêi maêt"
34,Tại Điều 1 chịu trách nhiệm thi hành Quyết định này kể từ ngày ký./.,Lôêm Ñieâu minh ôêi tôdrong pôm KueâÊt ñinh anu khan ñôêng ‘naêr kyê./.
