ID,Tiếng Việt,Tiếng BaNa
0014,"Hàng năm, cân đối kinh phí trong dự toán được giao để phục vụ công tác dạy ngoại khóa võ cổ truyền Bình Định cho các trường trung học phổ thông trên địa bàn tỉnh.","Rim xơ năm, kân đô̆i jên lơm yư̆ toăn đĕi pơ jao xư̆ phuk vŭ drong pơ tâ̆p ngoăi khŏa bjo kô truyên 'Binh Đĭnh ăn rim trương trung hok phô thông tơ apung teh tinh"
0015,"Từ năm học 2017 - 2018, bổ sung môn võ cổ truyền vào nội dung chương trình thi đấu của Hội Khỏe Phù Đổng cấp huyện và tỉnh.","Đưng xơ năm hok 2017 - 2018, 'bô sung môn bjo kô truyên mưt lơm nô̆i yung chương trinh thi dĭ Hô̆i khoe Phu Đông kâp tơ ring xưm tinh."
0016,"Sở Văn hóa, Thể thao và Du lịch","Sơ Văn hŏa, Thê thao xưm Yu lich"
0017,"Chủ trì, phối hợp với Sở Giáo dục và Đào tạo, Sở Tài chính thống nhất chương trình, nội dung giảng dạy, kinh phí tổ chức các lớp tập huấn giáo viên các cấp trình UBND tỉnh phê duyệt trước khi tổ chức triển khai thực hiện.","Chu tri, phô̆i hơp adring Sơ Yăo yuk xưm Đao tăo, Sơ Tai chĭnh thô̆ng nhâ̆t chương trinh, nô̆i yung pơ tâ̆p, jên tô chưk rim lơp tâ̆p huâ̆n yao viên rim kâ̆p trinh UBND tinh phê yuiêt adrol jơ nang vă triên khai pơm."
0018,Sở Tài chính,Sơ Tai chĭnh
0019,"Căn cứ tình hình ngân sách địa phương, tham mưu UBND tỉnh bố trí kinh phí thực hiện chương trình đưa môn võ cổ truyền Bình Định vào trường học theo phân cấp quản lý ngân sách hiện hành; ","Kăn kư̆ drong chĭnh sach dĭ đĭa phương, tham mưu UBND tinh ô̆ trĭ jên pơm chương trinh chĕp môn bjo kô truyên 'Binh Đĭnh mưt trương hok tĭa phân kâp gô răp ngân sach hiê̆n hanh;"
0020,"Thực hiện thanh tra, kiểm tra việc sử dụng các nguồn kinh phí nêu trên theo quy định.","Năm thanh tra, kiêm tra drong sư yŭng rim nguôn jên khan dĭ kơ pưng tĭa kuy đĭnh"
0021,"Đài Phát thanh và Truyền hình Bình Định, Báo Bình Định","Đai phat thanh xưm truyên hinh 'Binh Đĭnh, 'Băo 'Binh Đĭnh"
0022,"Đẩy mạnh công tác tuyên truyền trên sóng phát thanh, truyền hình và Báo Bình Định nhằm tạo sự đồng thuận của xã hội ","Jră deh drong tư̆u tơ ja tra đam tơ sŏng phat thanh, truyên hinh xưm 'Băo 'Binh Đĭnh xư̆ tăo đông thuâ̆n dĭ xa hô̆i"
0023,"Về bảo tồn và phát huy võ cổ truyền Bình Định, kể cả chủ trương đưa võ cổ truyền Bình Định vào các trường học trên địa bàn tỉnh.","Lơm drong jư xưm pơ ang bjo kô truyên 'Binh Đĭnh, blŭ chu trương chĕp bjo kô truyên 'Binh Đĭnh mưt trương hok tơ apung teh 'Binh Đĭnh"
0024,"UBND các huyện, thị xã, thành phố","UBND rim tơ ring, thĭ xa, thanh phô̆"
0025,Chỉ đạo Phòng Giáo dục và Đào tạo:,Chi đăo phong Yăo yuk xưm Đao tăo
0026,Tổ chức triển khai thực hiện có hiệu quả nội dung giảng dạy võ cổ truyền Bình Định trong trường học theo hướng dẫn của Sở Giáo dục và Đào tạo.,Tô chưk triên khai pơm lưng nô̆i yung pơ tâp pơ tho bjo kô truyên 'Binh Đĭnh lơm trương hok tĭa drong pơ chi dĭ Sơ Yăo yuk xưm Đao tăo.
0027,"Chủ trì, phối hợp với Phòng Tài chính - Kế hoạch xây dựng kế hoạch và dự toán kinh phí chi bồi dưỡng giáo viên giảng dạy ngoại khóa môn võ cổ truyền Bình Định ","Chu tri, phô̆i hơp adring Phong tai chĭnh - Kê̆ hoach pơ jing kê̆ hoach xưm y̆ư toăn kinh phĭ ăn 'bôi yương bơ ngai pơ tâp pơ tho pơ tâp ngoăi khŏa môn bjo kô truyên 'Binh Đĭnh."
0028,"Tại các trường tiểu học và trung học cơ sở, gửi cơ quan tài chính cùng cấp để tổng hợp vào dự toán ngân sách của địa phương trình cấp có thẩm quyền xem xét phê duyệt.","Tơ rim trương tiêu hok xưm trung hok kơ sơ, chĕp ăn kơ koan adring kâp xư̆ tông hơp lơm yư̆ toăn ngân sach dĭ đĭa phương trinh kâp ơ̆i thâm kuyên ngŏ hnhĕi phê yuiê̆t."
0029,"Cân đối, bố trí ngân sách địa phương để phục vụ công tác giảng dạy ngoại khóa môn võ cổ truyền Bình Định trên địa bàn theo phân cấp quản lý ngân sách nhà nước hiện hành.","Kân đô̆i, 'bô̆ trĭ jên đĭa phương xư̆ phuk vŭ ăn drong pơ tâp ngoăi khŏa môn bjo kô truyên 'Binh Đĭnh tơ đĭa 'ban tĭa phân kâp gô răp ngân sach kơ pal teh đak hiê̆n hanh."
0030,Chỉ đạo kiểm tra việc sử dụng các nguồn kinh phí theo quy định.,Chi đăongŏ hnhĕi drong sư yŭng rim nguôn jên tĭa kuy đĭnh
0031,"Chỉ đạo Phòng Văn hóa và Thông tin, Trung tâm Văn hóa thông tin - Thể thao, Hội Võ thuật phối hợp với Phòng Giáo dục và Đào tạo;","Chi đăo Phong Văn hŏa xưm Thông tin, Trung tâm Văn hŏa thông tin - thê thao, Hô̆i bjo thuâ̆t phô̆i hơp adring phong Yăo yuk xưm Đao tăo;"
0032,Các trường trung học phổ thông trên địa bàn tỉnh tổ chức triển khai có hiệu quả nội dung giảng dạy võ cổ truyền Bình Định trong trường học.,Rim trương hok phô thông tơ apung teh cham tinh tô chưk pơm 'lưng nô̆i yung pơ tâp bjo kô truyên 'Binh Đĭnh ăn rim trương hok.
0033,"Thủ trưởng các sở, ngành, cơ quan, đơn vị có liên quan và Chủ tịch UBND các huyện, thị xã, thành phố","Kơ dră tơm rim Sơ, nganh, kơ koan, đơn vĭ ơ̆i liên koan xưm Chu tich UBND rim tơ ring, thĭ xa, thanh phô̆"
0034,Triển khai thực hiện nghiêm túc Chỉ thị này và báo cáo kết quả theo định kỳ cho UBND tỉnh (thông qua Sở Giáo dục và Đào tạo) để theo dõi chỉ đạo./.,Triên khai pơm nghiêm tuk Chi thĭ 'nâu xưm 'băo drong pơm đĕi tĭa đĭnh ky ăn UBND tinh (thông koa Sơ Yăo yuk xưm Đao tăo) xư̆ tĭa ngŏ hnhĕi chi đăo./.
