ID,Tiếng Việt,Tiếng BaNa
0011,"Bón lót/hố: - Phân chuồng hoai mục: 20 – 30 kg, Super lân: 0,5 – 0,7 kg, Vôi bột: 0,3 – 0,5 kg (Nếu không có phân chuồng thì bón thay bằng 5 – 7 kg phân vi sinh).","Tuh lot lôêm minh troâm: - Phôêng chuoâng hoai buk: ‘Baêl jiêt truh peâng jiêt kiloâgam, Super laân: Khoâng pheêi pôñaêm truh khoâng pheêi tôpôêh kiloâgam, sra ‘boât: khoâng pheêi peâng truh khoâng pheêi pôñaêm kiloâgam (Tôêng biê ôêi phôêng chuoâng thi tuh thay ñôêng pôñaêm truh tôpôêh kiloâgam phôêng vi sinh)"
0012,"Cách trồng: Hố phải đào trước khi trồng khoảng 1 tháng với kích thước hố rộng 0,6 - 0,8 m sâu 0,6 - 0,8 m.","Kach pôtaêm: Troâm phai sil adrol jônang pôtaêm khoang minh kheêi adriêng kiêch thöôêk troâm saê khoâng pheêi drôêu truh khoâng pheêi tôhngam met, jôruê khoâng pheêi drôêu truh khoâng pheêi tôhngam met"
0013,"Trộn đều toàn bộ lượng phân ở trên với lớp đất trên mặt, sau đó cho xuống đáy hố, tiếp theo lấp đất thành ụ cao so với mặt hố 15 – 20 cm. Vét một hố nhỏ đặt bầu rồi lấp đất cho chặt.","Jrôêu hôdôi ñiê ñaêng löông phôêng ‘noh adriêng lôêp teh kôpöng maêt, ñôêng roêng ‘noh aên jul ñaêy troâm, pieâu ‘noh ‘buê teh thanh u ñuoâÊi pôting adriêng maêt troâm minh jiêt pôñaêm truh ‘baêl jiêt pôñaêm centimet. Koêch minh troâm ken söê ‘bôu roi ‘buê teh aên kôjaêp"
0014,Sau đó cắm cọc chéo chữ X vào cây và buộc để tránh làm lay gốc làm chết cây chết cây.,Ñôêng roêng ‘noh kaêm koêk cheêo chö X tômöt ‘long oeêng choâÊ söê hli pôm rôêu tôm pôm ‘luoâÊch ‘long
0015,Tưới nước: Sau khi trồng xong cần phải tưới nước ngay. Nếu trời nắng hạn tưới 1 lần /ngày đến khi cây hồi phục sinh trưởng. Sau đó tuỳ điều kiện sinh trưởng và thời tiết để tưới.,Chruêh ñak: Ñôêng roêng jônang pôtaêm keh waê phai chruêh ñak. Tôêng pleênh toê chruh minh maêng lôêm minh ‘naêr truh jônang ‘long hoâi phuêk yaêl arih. Ñôêng roêng ‘noh tuy tôdrong yaêl arih oeêng pleênh söê chruh
0016,Bón phân thúc: Hàng năm cần bón thúc vào thời điểm,Tuh phôêng thuêk: Rim sônaêm waê tuh thuêk tômöt jônang
0017,Bón cơ bản (tháng 8 – tháng 11): Phân hữu cơ + lân Super + vôi.,Tuh kô ‘ban (kheêi tôhngam truh kheêi minh jiêt minh): Phôêng höu kô koâng laân Super koâng sra
0018,"Bón đón hoa, cành xuân từ 15/1 – 15/3: Đạm urê + kali.","Tuh goâ pôkao, tô‘bra xuaân ñôêng ‘naêr minh jiêt pôñaêm kheêi minh truh ‘naêr minh jiêt pôñaêm kheêi peâng: Ñam ureâ koâng kali"
0019,Bón thúc tăng trọng quả vào tháng 5 – tháng7: Đạm urê + kali,Tuh thuêk taêng trong pleêi tômöt kheêi pôñaêm truh kheêi tôpôêh: Ñam ureâ koâng kali
0020,"Ngoài ra bón cho cây sau khi thu hoạch làm cây chóng phục hồi, lượng bón thúc như sau: Ure: 0,1 – 0,2 kg/cây, Super lân: 0,2 – 0,5 kg/cây, Kali: 0,1 - 0,3kg/cây.","Minh kôpah tuh aên ‘long ñôêng roêng jônang thu ‘yoêk pôm ‘long ranh phuêk hoâi, löông tuh thuêk in ñôêng roêng ôêu: Ureâ: khoâng pheêi minh truh khoâng pheêi ‘baêl kiloâgam lôêm minh ‘long; Super laân: khoâng pheêi ‘baêl truh khoâng pheêi pôñaêm kiloâgam lôêm minh ‘long; Kali: khoâng pheêi minh truh khoâng pheêi peâng kiloâgam lôêm minh l’ong"
0021,"Các năm sau lượng phân tăng theo tuổi cây, năng suất quả và tuỳ thuộc loại đất.","Rim sônaêm ñôêng roêng löông phôêng kjung ‘boi tuoâi ‘long, naêng suaât pleêi oeêng tuy tômöt loai the"
0022,"Cách bón: Bón phân hữu cơ: đào rãnh xung quanh cây theo hình chiếu của tán với bề mặt rãnh rộng 30 - 40 cm, sâu 20 - 25 cm, rải phân, lấp đất và tưới nước giữ ẩm. Hoặc có thể đào 3 rãnh theo hình vành khăn xung quanh tán để bón, năm sau bón tiếp phần còn lại.","Kach tuh: Tuh phôêng höu kô: sil troâm taêp dal ‘long ‘boi hinh chieâÊu ñôêng gôdai adriêng trong maêt troâm saê peâng jiêt truh puoân jiêt centimet, jôruê ‘baêl jiêt truh ‘baêl jiêt pôñaêm centimet, ta phôêng, ‘buê teh oeêng chruêh ñak jö lôngôp. Thoi ôêi tôdrong sil peâng troâm ‘boi hinh vanh khaên taêp dal gôdai söê tuh, sônaêm roêng tuh pieâu phaân araê"
0023,"Bón phân vô cơ: khi đất ẩm chỉ cần rải phân lên mặt đất theo hình chiếu của tán cách xa gốc 20 - 30 cm, sau đó tưới nước để hoà tan phân. Khi trời khô hạn cần hoà tan phân trong nước để tưới hoặc rải phân theo hình chiếu của tán, xới nhẹ đất và tưới nước.","Tuh phông voâ kô: Jônang teh lôngôp anao waê ta phôêng lôêm maêt teh ‘boi hinh chieâÊu ñôêng gôdai kach hloê tôm ‘baêl jiêt truh peâng jiêt centimet, ñôêng roêng ‘noh chruêh ñak söê hoa tan phôêng. Jônang pleênh toê phang waê hoa tan phôêng lôêm ñak söê chruêh thoi ta phôêng ‘boi hinh chieâÊu ñôêng gôdai, khôl dal teh oeêng chruêh ñak."
0024,"Lần 1 (sau khi thu hoạch): bón theo vành mép tán, đào rãnh sâu 20cm, rộng 30cm. Các loại phân trộn đều cho vào rãnh lấp kín đất, tủ rơm giữ ẩm.","Maêng maê minh (ñôêng roêng thu ‘yoêk): Tuh ‘boi vanh meêp gôdai, sil troâm saê ‘baêl jiêt centimet, saê peâng jiêt centimet. Rim loai phôêng jrôêu hôdôi aên tômöt troâm ‘buê teh, athu hônong jö lôngôp"
0025,"Bón thúc vào lần 2 và 3: trộn đều các loại phân hóa học rải đều trong vòng tán cây, với đảo sâu 4-5cm vùi đất lấp kín, tủ rơm rác giữ ẩm.","Tuh thuêk tômöt maêng maê ‘baêl oeêng peâng: Jrôêu hôdôi rim loai phôêng hoa hoêk ta hôdôi lôêm vong gôdai ‘long, khôl jôruê puoân truh pôñaêm centimet ‘buê teh, athu hônong rak jö lôngôp"
0026,"Bón phân xong tưới nước đều đặn, vừa phải cho phân tan để cây hấp thụ từ từ. Chú ý không nên tưới quá nhiều nước cho cây vì nếu thừa nước cây sẽ ra đọt non ảnh hưởng đến việc xử lý ra hoa.","Tuh phôêng keh chruêh ñak hôdôi, ‘böêa phai aên phôêng tan söê ‘long hôêp thu tö tö. Ngoê hnheêi biê neân chruêh kuaê lö ñak aên ‘long yua tôêng lôkah ñak ‘long leêch weâch ‘lôêp anh höông truh tôdrong xö lyê leêch pôkao"
0027,Cắt tỉa tạo hình,Kaêt tia tao hinh
0028,"Cắt tỉa cho cây trong thời kỳ chưa mang quả: Việc cắt tỉa được tiến hành ngay từ khi trồng. Để có được dạng hình hợp lý, cần thực hiện theo các bước sau","Kaêt tia aên ‘long lôêm jônang ñim cheêp pleêi: Tôdrong kaêt tia ñei pôm ñôêng jônang pôtaêm. Söê ôêi ñeêi yang hinh trô troê, waê pôm ‘boi rim tôdrong ñôêng roêng ôêu"
0029,"Tạo cành cấp 1: Khi cây con đạt chiều cao 45 - 50 cm, cần bấm ngọn để tạo cành cấp 1. Chỉ để lại 3 - 4 cành cấp 1 phân bố tương đối đều về các hướng. Các cành cấp 1 này thường chọn cành khoẻ, ít cong queo, cách nhau 7 - 10 cm trên thân chính và tạo với thân chính một góc xấp xỉ 450 - 600 để khung tán đều và thoáng.","Pôm tô‘bra kôêp minh: Jônang ‘long kon ñat tôdrong ñuoâÊi ñôêng puoân jiêt pôñaêm truh pôñaêm jiêt centimet, waê ‘bôêm weâch söê pôm gôdai kôêp minh. Söê kah peâng truh puoân tô‘bra kôêp minh phôêng ‘boâÊ töông ñoâÊi hôdôi oei rim gah. Rim tô‘bra kôêp minh anu deêch chaê tô‘bra jaêng, ‘biêa ñoêng, kach adriêng tôpôêh truh minh jiêt centimet lôêm ‘long chiênh oeêng pôm adriêng ‘long chiênh minh goêk xôêp xi puoân hrieâng pôñaêm jiêt truh drôêu hrieâng söê khung gôdai hôdôi oeêng thoang"
0030,"Tạo cành cấp 2: Khi cành cấp 1 dài 25 - 30 cm, ta bấm ngọn để tạo cành cấp 2. Thông thường trên cành cấp 1 chỉ giữ lại 3 cành cấp 2 phân bố hợp lý về góc độ và hướng.","Pôm tô‘bra kôêp ‘baêl: Jônang tô‘bra kôêp minh ñuoâÊi ‘baêl jiêt pôñaêm truh peâng jiêt centimet, bôên ‘bôêm weâch söê pôm tô‘bra kôêp ‘baêl. Thoâng thöông lôêm tô‘bra kôêp minh anao jö peâng tô‘bra kôêp ‘baêl phôêng ‘boâÊ trô troê lôêm goêk ñoâ oeêng höôêng"
0031,Tạo cành cấp 3: Cành cấp 3 là những cành tạo quả và mang quả cho những năm sau. Các cành này phải khống chế để chúng không giao nhau và sắp xếp theo các hướng khác nhau giúp cây quang hợp được tốt.,Pôm tô‘bra kôêp peâng: Tô‘bra kôêp peâng la rim tô‘bra aên pleêi oeêng cheêp pleêi aên rim sônaêm roêng. Rim tô‘bra anu phai khoâÊng cheâÊ söê kaên hô biê giao adriêng oeêng saêp xeâp ‘boi rim gah nai tôguêm ‘long kuang hôêp ñei hôgeêi
0032,Cắt tỉa cho cây trong thời kỳ mang quả ,Kaêt tia aên ‘long lôêm jônang ôêi pleêi
0033,"Cắt tỉa sau thu hoạch: Được tiến hành sau khi thu hoạch quả. Cắt tỉa tất cả các cành sâu bệnh, cành chết, cành vượt, những cành quá dày, cắt tỉa bớt cành cấp 1(nếu số cành cấp 1/cây quá dày) sao cho cây có bộ khung tán cân đối. Đối với cành thu, cắt bỏ những cành yếu, mọc quá dày. ","Kaêt tia ñôêng roêng thu ‘yoêk: Ñei pôm ñôêng roêng thu ‘yoêk pleêi. Kaêt tia ñiê ñaêng rim tô‘bra jôroâng jiê, tô‘bra luoâÊch, tô‘bra blung adrol, rim tô‘bra pôgloh hô‘bôl, kaêt tia pieâu tô‘bra kôêp minh (tôêng ksoâÊ tô‘bra kôêp minh lôêm minh ‘long pôgloh hô‘bôl) pôm hla nhö aên ‘long ôêi ‘boâ khung gôdai kaân ñoâÊi. Adriêng tô‘bra thu ‘yoêk, kaêt tuêk rim tô‘bra kheê, hon pôgloh hô‘bôl"
0034,"Cắt tỉa vụ xuân: Được tiến hành vào giữa tháng 1 đến giữa tháng 3 hàng năm: Cắt bỏ những cành xuân chất lượng kém, cành sâu bệnh, cành mọc lộn xộn trong tán, những chùm hoa nhỏ, dầy, dị hình.","Kaêt tia vuê xuaân: Ñei pôm tômöt tôêk pôêk kheêi minh truh tôêk pôêk kheêi peâng rim sônaêm: kaêt tuêk rim tô‘bra xuaân tôdrong thu ‘yoêk ñei kheê, tô‘bra jôroâng jiê, tô‘bra hon pôkueê lôêm gôdai, rim chum pôkao ken, hô‘bôl, bröê"
0035,"Cắt tỉa vụ hè: được tiến hành từ tháng 4 đến hết tháng 6: Cắt bỏ những cành hè mọc quá dày hoặc yếu, cành sâu bệnh, tỉa bỏ những quả nhỏ, dị hình.","Kaêt tia vuê he: Ñei pôm ñôêng kheêi puoân truh ñiê kheêi drôêu: Kaêt tuêk rim tô‘bra he hon pôgloh hô‘bôl thoi kheê, tô‘bra jôroâng jiê, kaêt tuêk rim pleêi ken, bröê"
0036,Biện pháp tăng khả năng đậu quả,Tôdrong pôm kjung tôdrong ôêi pleêi
0037,"Trước khi nở hoa: dùng các loại phân bón lá: Atonic, Mastrer - Grow, kích phát tố thiên nông (theo chỉ dẫn trên bao bì) phun 2 lần, lần 1 khi mới xuất hiện nụ, lần 2 cách lần 1 là 15 ngày.","Adrol jônang leêch pôkao: Chaê yuoâ rim loai phôêng tuh hla: Atonic, Mastrer – Grow, kiêch thiêch phat toâÊ thieân noâng (‘boi pôtho khan lôêm ‘bao ‘bi) phun ‘baêl maêng, maêng maê minh anao ‘boh leêch hô‘bu, maêng maê ‘baêl kach maêng maê minh la minh jiêt pôñaêm ‘naêr"
0038,"Sau khi đậu quả: khi quả non có đường kính 1 - 2 cm, phun Atonic, Mastrer - Grow, kích phát tố thiên nông 2 - 3 lần với nồng chỉ dẫn, các lần phun cách nhau 10 - 15 ngày.","Ñôêng roêng jônang ôêi pleêi: Jônang pleêi ‘lôêp ôêi ñöông kiênh ñôêng minh truh ‘baêl centimet, phun Atonic, Mastrer – Grow, kiêch thiêch phat toâÊ thieân noâng ‘baêl truh peâng maêng adriêng noâng ñoâ pôchi, rim maêng phun kach adriêng minh jiêt truh minh jiêt pôñaêm ‘naêr"
0039,Phòng trừ sâu bệnh,Phong dôêt jôroâng jiê
0040,"Thường xuyên kiểm tra vườn cây, phát hiện sâu bệnh kịp thời.","Deêch ngoê hnheêi vöôn ‘long, ‘boh jôroâng jiê tôtam"
0041,"Sử dụng các biện pháp canh tác (xén tỉa cành lá sâu bệnh…) sử dụng các loại thuốc BVTV sinh học, thuốc hoá học ít độc, không dùng thuốc cấm và chú ý sử dụng thuốc theo nguyên tác 4 đúng và chú ý một số loại sâu bệnh","Chaê yuoâ rim tôdrong pôm (xeên tia tô‘bra hla jôroâng jiê…) chaê yuoâ rim loai bôgang jö vei ‘long pôtaêm sinh hoêk, bôgang hoêa hoêk ‘biêa ñoâk, biê chaê yuoâ bôgang kôêm oeêng ngoê hnhei chaê yuoâ bôgang ‘boi tôdrong puoân troê oeêng ngoê hnheêi minh ksoâÊ loai jôroâng jiê"
0042,"Bọ xít, nhện chích hút, rầy, rệp phun: Sherpa 25 EC, Trebon 2,5 EC, Pegasus 500 EC, Actara 25 WG, Danitol 10 EC","‘Bo xit, wai chiêch hut, raây, arah phun: Sherpa ‘baêl jiêt pôñaêm EC; Trebon ‘baêl pheêi pôñaêm EC; Pegasus pôñaêm hrieâng EC; Actara ‘baêl jiêt pôñaêm WG; Danitol minh jiêt EC"
0043,"Sâu đục thân, ruồi đục quả, dòi hại lá (sâu vẽ bùa), hại hoa phun: Sumicidin 20 EC, Padan 95 SP","Jôroâng phaê ‘long, roi phaê pleêi, hrai pôm glaêi hla (jôroâng ve ‘bua), pôm glaêi pôkao phun: Sumicidin ‘baêl jiêt EC; padan tôxiênh jiêt pôñaêm SP"
0044,"Bệnh loét sẹo, đốm lá thân và cành lớn, thân quả cần phun: RhidomilMZ, 72WP, Score 250 EC, thuốc gốc đồng","Jiê loeêt seo, ñoâÊm hla ôkôêu oeêng tô‘bra groâng, ôkôêu pleêi waê phun: RhidomilMZ, tôpôêh jiêt baêl WP; Score ‘baêl hrieâng pôñaêm jiêt EC, bôgang goâk ñoâng"
0045,"Ngoài ra có thể dùng Basudin 10 G để trị kiến, mối, bọ cánh cứng: Trộn tỷ lệ 1 thuốc + 10 cát rắc xung quanh gốc và hố.","Minh kôpah ôêi tôdrong chaê yuoâ Basudin minh jiêt G söê ‘bet hmuoâÊch, kôtieâl, ‘bo pônal kheêng: jrôêu ty leâ minh bôgang koâng minh jiêt chuêah ta taêp dal tôm oeêng troâm"
0046,Chú ý: Sử dụng thuốc theo nồng độ ghi ở nhãn thuốc.,Ngoê hnheêi: Chaê yuoâ bôgang ‘boi noâng ñoâ chih oei nhan bôgang
0047,Thu hoạch bảo quản,Thu ‘yoêk jö vei
0048,"Khi quả già, vỏ quả hơi vàng màu đặc trưng của giống thì thu hoạch. Nên thu hái vào lúc trời râm mát, khô ráo. Quả thu hái về cần phân loại. Nếu vận chuyển đi xa khi đóng vào sọt hoặc thùng không quá 5 lớp (đóng sọt phải có lót rơm hoặc giấy giữa các lớp quả).","Jônang pleêi kraê, kôñoh pleêi hôi brôêu môu ñaêk tröng ñôêng adreâÊch thoi thu ‘yoêk. Waê thu ‘yoêk tômöt jônang pleênh raâm mat, srieâng. Pleêi thu söt waê phôêng loai. Tôêng vaân chueân naêm hloê jônang ñoêng tômöt sot thoi thung biê kuaê pôñaêm lôêp (ñoêng sot phai ôêi lot hô‘nong thoi hla tôêk pôêk rim lôêp pleêi)"
