ID,Tiếng Việt,Tiếng BaNa
0011,"Thời gian bảo quản giống không quá 60 ngày, bó từng bó để đứng nơi khô ráo, có bóng mát. Hom giống lấy từ 1/3 ở đoạn giữa thân, chiều dài hom 12 – 15cm, đường kính thân trên 1,7cm và đạt từ 3 – 4 mắt, chặt hom không quá ngắn hoặc quá dài, dùng dao sắc để chặt và tránh làm hom bị dập. Xử lý hom trước khi trồng bằng cách nhúng vào các hỗn hợp diệt nấm.","Jônang jö vei adreâÊch biê loi drôêu jiêt ‘naêr, ‘boê rim ‘boê söê oei dônoê srieâng, ôêi bong mat. Hom adreâÊch ‘yoêk ñôêng minh phông peâng oei ñoan tôêk pôêk ‘long, trong ñuoâÊi hom minh jiêt ‘baêl truh minh jiêt pôñaêm centimet, ñöông kiênh ‘long loi minh pheêi tôpôêh centimet oeêng ñat ñôêng peâng truh puoân kôlot, koh hom biê kuaê kôñeh thoi biê kuaê ñuoâÊi, ‘yoêk seêng han söê koh oeêng hli pôm hom ‘bi jaâp. Xö lyê hom adrol jônang pôtaêm ñôêng kô kach ‘nhuêng tômöt rim hoân hôêp ‘bet môêu"
0012,Thời vụ trồng,Jônang pôtaêm
0013,"Vụ 1: Trồng từ tháng 4 đến tháng 5 và thu hoạch vào tháng 1 đến tháng 3 năm sau. Ở vụ này nên tranh thủ trồng sớm khi đất đủ độ ẩm, khô hạn làm giảm khả năng mọc mầm.","Vuê minh: Pôtaêm ñôêng kheêi puoân truh kheêi pôñaêm oeêng thu ‘yoêk tômöt kheêi minh truh kheêi peâng sônaêm roêng. Oei vuê anu waê tranh thu pôtaêm sruoâÊih jônang teh duh ñoâ lôngôêp, toê phang pôm tôjul tôdrong hon boâp"
0014,Vụ 2: Trồng vào tháng 9 đến tháng 10; thu hoạch vào tháng 7 – 8 năm sau.,Vuê ‘baêl: Pôtaêm tômöt kheêi tôxiênh truh kheêi minh jiêt; thu ‘yoêk tômöt kheêi tôpôêh truh kheêi tôhngam sônaêm roêng
0015,Phương pháp trồng,Kô kach pôtaêm
0016,Trồng hom nằm ngang trên những diện tích đất tương đối bằng phẳng.,Pôtaêm hom oei ngang lôêm rim chñeh teh töông ñoâÊi tômaên
0017,"Ở những diện tích đất có mưa nhiều, thoát nước kém có thể lên luống hoặc lên liếp để trồng; đặt hom đứng hoặc xiên. Nếu trồng vào vụ cuối mưa (trái vụ) thì nên đặt hom đứng.","Oei rim chñeh teh ôi ami lö, thoat ñak kheê ôêi tôdrong pôm luoâÊng thoi pôm lieâÊp söê pôtaêm; söê hom atau thoi xieân. tôêng pôtaêm tômöt vuê atuêch ami (trai vuê) thoi waê söê hom atau"
0018,Khoảng cách và mật độ trồng,Khoang kach oeêng maât ñoâ pôtaêm
0019,"Đất tốt và trung bình trồng với khoảng cách 1,0 x 1,0m (tương đương với 10.000 cây/ha).",Teh lieâm oeêng trung ‘binh pôtaêm adriêng khoang kach minh pheêi khoâng nhôêng minh pheêi khoâng met (dang dang adriêng minh jiêt ôbôêu ‘long lôêm minh hecta)
0020,"Đất xấu trồng với khoảng cách 1,0 x 0,8m hoặc 0,8 x 0,8m (tương đương với 12.500 – 16.000 cây/ha).",Teh bröê pôtaêm adriêng khoang kach minh pheêi khoâng nhôêng khoâng pheêi tôhngam met thoi khoâng pheêi tôhngam nhôêng khoâng pheêi tôhngam met (dang dang adriêng minh jiêt ‘baêl ôbôêu pôñaêm hrieâng truh minh jiêt drôêu ôbôêu ‘long lôêm minh hecta)
0021,"Có thể trồng xen các cây họ đậu (đậu phụng, đậu xanh…) với trồng mì. Khoảng cách giữa 2 hàng mì từ 1,0 – 1,2m. Đối với cây đậu hàng cách hàng 25 – 30cm và cây cách cây 15 – 20cm. Đặc biệt phải luân canh đối với những ruộng mì bị nhiễm bệnh chổi rồng nặng bằng cách trồng bắp, mè, dưa lấy hạt… tối thiểu là 1 năm.","ÔÊi tôdrong pôtaêm xen rim ‘long ho ñôêu (tuih gaêm, pra…) adriêng pôtaêm kumi. Khoang kach tôêk pôêk ‘baêl hang kumi ñôêng minh pheêi khoâng truh minh pheêi ‘baêl met. Adriêng ‘long ñôêu hang kach hang ‘baêl jiêt pôñaêm truh peâng jiêt centimet oeêng ‘long kach ‘long minh jiêt pôñaêm truh ‘baêl jiêt centimet. Pôgloh phai luaân kanh adriêng rim bal kumi ‘bi nhieâm jiê choâi roâng deâh ñôêng kô kach pôtaêm hôbo, lôngôêu, môkai ‘yoêk geêr… pôgloh la minh sônaêm"
0022,Chăm sóc,Tôme rong
0023,"Trồng dặm: Sau khi trồng 10 – 12 ngày, hom đã nảy mầm. Khoảng 18 – 20 ngày nếu đất còn độ ẩm thì dặm lại các hom không nảy mầm hoặc mầm yếu.","Pôtaêm pieâu: Ñôêng roêng pôtaêm minh jiêt truh minh jiêt ‘baêl ‘naêr, hom jôh leêch boâp. Khoang minh jiêt tôhngam truh ‘baêl jiêt ‘naêr tôêng teh araê ñoâ lôngôêp thoi pôtaêm pieâu rim hom biê leêch boâp thoi boâp kheê"
0024,"Bón phân: Mì hút nhiều dinh dưỡng, do đó để đảm bảo năng suất cao cần bón phân đầy đủ và cân đối NPK; có thể phun thêm phân bón lá để bổ sung trung vi lượng cho cây; đặc biệt là tăng cường bón phân hữu cơ.","Tuh phôêng: Kumi hut lö yinh yöông, yua ‘noh söê tômaên tôl thu ‘yoêk deâh waê tuh phôêng duh oeêng kaân ñoâÊi NPK; ôêi tôdrong phun pieâu phôêng ‘boên hla söê tôguêm trung vi löông aên ‘long; pôgloh la kjung tuh phôêng höu kô"
0025,Lượng phân cho 1ha,Löông phôêng aên minh hecta
0026,"Phân chuồng 5 – 10 tấn hoặc phân vi sinh 0,5 – 1 tấn.",Phôêng chuoâng pôñaêm truh minh jiêt tôêng thoi phôêng vi sinh khoâng pheêi pôñaêm truh minh tôêng
0027,Phân hóa học,Phôêng hoa hoêk
0028,Bón 80kg N + 40kg P2O5 + 80kg K2O (khoảng 175kg Urea + 200 Super lân + 130kg KCl),Tuh tôhngam jiêt kiloâgam N koâng puoân jiêt kiloâgam P ‘baêl O pôñaêm koâng tôhngam jiêt kiloâgam K ‘baêl O (khoang minh hrieâng tôpôêh jiêt pôñaêm kiloâgam Urea koâng ‘baêl hrieâng Super laân koâng minh hrieâng peâng jiêt kiloâgam KCL)
0029,"Nếu thâm canh, bón 160kg N + 80kg P2O5 + 160kg K2O (khoảng 350kg Urea + 400 Super lân + 260kg KCl). Nếu đất chua cần bổ sung thêm từ 500 – 700kg vôi.","Tôêng thaâm kanh, tuh minh hrieâng drôêu jiêt kiloâgam N koâng tôhngam jiêt kiloâgam P ‘baêl O pôñaêm koâng minh hrieâng drôêu jiêt kiloâgam K ‘baêl O (khoang peâng hrieâng pôñaêm jiêt kiloâgam Urea koâng puoân hrieâng Super laân koâng ‘baêl hrieâng drôêu jiêt kiloâgam KCL) Tôêng teh ‘nhuê waê tôguêm pieâu ñôêng pôñaêm hrieâng truh tôpôêh hrieâng kiloâgam sra"
0030,Thời gian bón,Jônang tuh
0031,Bón lót: toàn bộ phân chuồng hoặc phân hữu cơ vi sinh + phân lân + vôi khi cày bừa hoặc bón theo hốc trước khi trồng,Tuh lot: Ñiê ñaêng phôêng chuoâng thoi phôêng höu kô vi sinh koâng phôêng laân koâng sra jônang kaêi ‘böa thoi tuh ‘boi troâm adrol jônang pôtaêm
0032,Bón thúc bón theo hốc (cách gốc hoặc hom khoai mì 15 – 20cm).,Tuh thuêk tuh ‘boi troâm (kach tôm thoi hom kumi ñôêng minh jiêt pôñaêm truh ‘baêl jiêt centimet)
0033,Lần 1: 25 – 30 ngày sau trồng (1/2 phân đạm + 1/2 kali),Maêng maê minh: ‘Baêl jiêt pôñaêm truh peâng jiêt ‘naêr ñôêng roêng pôtaêm (minh phông ‘baêl phôêng ñam koâng minh phông ‘baêl kali)
0034,Lần 2: 50 – 60 ngày sau trồng (1/2 phân đạm + 1/2 kali).,Maêng maê ‘baêl: pôñaêm jiêt truh drôêu jiêt ‘naêr ñôêng roêng pôtaêm (minh phông ‘baêl phông ñam koâng minh phông ‘baêl kali)
0035,Trừ cỏ dại,‘Bet ‘nhaêt
0036,"Phun thuốc diệt cỏ tiền nảy mầm Dual hoặc Antaco với lượng dùng là 2,5 lít/ha, phun ngay sau khi trồng từ 1 – 2 ngày, đảm bảo nồng độ và lượng nước phun và ẩm độ đất đủ cho thuốc có thể thấm xuống đất từ 2 – 3cm.","Phun bôgang ‘bet ‘nhaêt adrol leêch boâp Dual thoi Antaco adriêng löông chaê yuoâ la ‘baêl pheêi pôñaêm lit minh hecta, phun ñôêng roêng pôtaêm ñôêng minh truh ‘baêl ‘naêr, tômaên tôl noâng ñoâ oeêng löông ñak phun oeêng ñoâ lôngôêp teh duh aên bôgang ôêi tôdrong thôêm jul teh ñôêng ‘baêl truh peâng centimet"
0037,"Có thể kết hợp giữa làm cỏ bằng tay và phun thuốc là tốt nhất: làm cỏ bằng tay 1 lần sau khi trồng từ 25 – 30 ngày, sau khi làm cỏ xong phun thuốc diệt cỏ tiền nảy mầm Dual hoặc Antaco với lượng dùng là 1,2 lít/ha. Khi phun tránh thuốc dính vào đọt mì non. Nếu có điều kiện phủ bề mặt ruộng bằng tấm nhựa PE để khống chế cỏ dại.","ÔÊi tôdrong keâÊt hôêp tôêk pôêk pôm ‘nhaêt ñôêng ti oeêng phun bôgang la hôgeêi pôgloh: pôm ‘nhaêt ñôêng ti minh maêng ñôêng roêng pôtaêm ñôêng ‘baêl jiêt pôñaêm truh peâng jiêt ‘naêr, ñôêng roêng pôm ‘nhaêt keh phun bôgang ‘bet ‘nhaêt adrol leêch boâp Dual thoi Antaco adriêng löông chaê yuoâ la minh pheêi ‘baêl lit lôêm minh hecta. Jônang phun hli bôgang toâp tômöt weâch kumi ‘lôêp. Tôêng ôêi tôdrong athu maêt bal ñôêng tôêm nhöa PE söê khoâÊng cheâÊ ‘nhaêt"
0038,Phòng trừ sâu bênh hại,Phong dôêt jôroâng jiê glaêi
0039,"Cây mì ít bị sâu bệnh, nhưng cần chú ý một số đối tượng thường xuất hiện như nhện đỏ, bệnh thối đọt, bệnh xì mủ…, đặc biệt là bệnh chổi rồng.","‘Long kumi ‘biêa biê jôroâng jiê, maêleêi waê ngoê hnheêi minh ksoâÊ ñoâÊi töông deêch ôêi leêch in wai goâh, jiê oâm weâch, jiê leêch kôtaê…, pôgloh la jiê choâi roâng"
0040,Một số sâu bệnh hại thường gặp,Minh ksoâÊ jôroâng jiê glaêi deêch tôjröêm
0041,Sâu hại: Bọ cánh cứng: Phun các thuốc thông thường điều trị như: Oncol,Jôroâng glaêi: ‘Bo pônal kheêng: Phun rim bôgang thoâng thöông ñieâu tri in: Oncol
0042,"Nhện đỏ: Thường xuất hiện ở mùa khô gây cho khoai mì cháy khô từng vùng, dùng Admire, Comite, Nissorun","Wai goâh: Deêch ôêi leêch oei mua toê phang pôm aên kumi chaêy srieâng rim apung, chaê yuoâ Admire; Comite; Nissorun"
0043,"Rệp sáp: Phun một trong các thuốc như: SK Enspray, DC-Tron Plus, Map Permethrin, Wimax",Arah sap: Phun minh lôêm rim loai bôgang in: SK Enspray; DC-Tron Plus; Map Permethrin; Wimax
0044,"Sùng trắng: Dùng một trong các loại thuốc hạt như: Carbofuran, Vibasu, Vicap, Visa, Padan, Regent, Diazinon","Sung ‘bak: Chaê yuoâ minh lôêm rim loai bôgang geêr in: Carbofuran, Vibasu, Vicap, Visa, Padan, Regent, Diazinon"
0045,"Trong quá trình để giống, sử dụng các loại thuốc đặc trị rầy, rệp phun định kỳ 15 – 20 ngày/lần để ngăn ngừa cho đến khi trồng.","Lôêm jônang söê adreâÊch, chaê yuoâ rim loai bôgang ñaêk tri, raây, arah phun ñinh ky minh jiêt pôñaêm truh ‘baêl jiêt ‘naêr minh maêng söê gôên aên truh jônang pôtaêm"
0046,"Bệnh hại: Bệnh thối đọt, cháy lá: Dùng Benlate, Benlate-C, Copper-B, Bavistin","Jiê glaêi: Jiê oâm weâch, chaêy hla: Chaê yuoâ Benlate, Benlate-C, Copper-B, Bavistin"
0047,"Bệnh xì mủ: Hiện nay chưa có thuốc trị, chỉ phòng trừ môi giới truyền bệnh là chính.","Jiê leêch kôtaê: Ahreêi ñim ôêi bôgang söê tri, anao phong dôêt moâi giôêi trueân jiê la chiênh"
0048,"Đốm lá: Phun một trong các loại thuốc như: Score, Carbenzim, Carbendo","ÑoâÊm hla: Phun minh lôêm rim loai bôgang in: Score, Carbenzim, Carbendo"
0049,"Phấn trắng: Phun một trong các loại thuốc như: Manozed, Kumulus, Sumi Eight, Carbendo, Score","Phôêng ‘bak: Phun minh lôêm rim loai bôgang in: manozed, Kumulus, Sumi Eight, Carbendo, Score"
0050,Bệnh chổi rồng và cách phòng trừ,Jiê choâi roâng oeêng kô kach phong dôêt
0051,"Triệu chứng: Cây mì bị nhiễm bệnh có triệu chứng lóng ngắn, lá ngắn và nhỏ, cây thấp hơn bình thường, chồi ngọn rụt ngắn lại, lá chuyển vàng, rụng hoặc chết khô.","Trieâu chöng: ‘Long kumi ‘bi nhieâm jiê ôêi tôdrong apaêng kôñeh, hla kôñeh oeêng ken, ‘long kôñeh loi ‘binh thöông, boâp weâch kôñeh, hla chueân brôêu, hruh thoi luoâÊch srieâng"
0052,"Nếu cây bị nhiễm sớm, nặng thì mạch dẫn chuyển màu nâu và nâu đen, cây bị chết sớm. Nếu cây nhiễm bệnh nhẹ hoặc nhiễm muộn thì mặc dù cây không chết nhưng đến thời kỳ thu hoạch ngọn cây bị chết khô, các chồi mọc thành chùm, dạng hình dù, củ ít và nhỏ.","Tôêng ‘long ‘biê nhieâm sruoâÊih, deâh thoi mach yaân chueân môu naâu oeêng naâu gaêm, ‘long ‘biê luoâÊch sruoâih. Tôêng ‘long ‘biê nhieâm ‘biêa thoi nhieâm ñunh thoi ‘long ‘biê luoâÊch maêleêi truh jônang thu ‘yoêk weâch ‘long ‘biê luoâÊch srieâng, rim boâp hon thanh chum, yang hinh ju, ‘bum ‘biêa oeng ken"
0053,Nguyên nhân: Do Phytoplasma (dịch khuẩn bào) gây ra. Bệnh Phytoplasma lan truyền chủ yếu qua hai con đường: Hom giống và môi trường truyền bệnh loài rầy (Hishimonus phycitis Distant).,Ngueân nhôêng: Yua Phytoplasma (jiêt khuaân ‘bao) pôm leêch. Jiê Phytoplasma apoh pôgloh kua ‘baêl toê trong: Hom adreâÊch oeêng moâi tröông trueân jiê loai raây (Hishimonus phycitis Distant).
0054,Biện pháp phòng trừ,Tôdrong phong dôêt
0055,"Hiện nay chưa có thuốc trị, để phòng bệnh có hiệu quả, cần thực hiện tốt các biện pháp sau","Ahreêi ñim ôêi bôgang tri, söê phong jiê ôêi thu ‘yoêk, waê pôm hôgeêi rim tôdrong ñôêng roêng ôêu"
0056,Sử dụng hom giống sạch bệnh. Nên lựa chọn những giống khoai mì có năng suất cao. Hạn chế trồng giống mì KM 94 vì giống đã bị nhiễm bệnh nặng.,Chaê yuoâ adreâÊch sach jiê. Chaê ‘yoêk rim adreâÊch kumi ôêi thu ‘yoêk deâh. Tôjul pôtaêm adreâÊch kumi KM tôxiênh puoân yua dreâÊch jôh ‘biê nhieâm jiê deâh
0057,"Đối với các ruộng bị bệnh nặng cần tiêu hủy triệt để cây bệnh và tàn dư cây bị bệnh, luân canh với cây trồng khác từ 1 – 2 năm sau mới trồng mì trở lại. Không vận chuyển cây mì từ ruộng bị bệnh sang khu vực chưa có bệnh.","Adriêng rim bal ‘biê jiê deâh waê tieâu huy ñiê ‘long jiê oeêng tan yö ‘long ‘biê jiê, luaân kanh adriêng ‘long pôtaêm nai ñôêng minh truh ‘baêl sônaêm roêng anao pôtaêm kumi pieâu. Biê cheêp chô ‘long kumi ñôêng bal jiê tôkan apung ñim ôêi jiê"
0058,Có thể xử lý hom giống bằng nước nóng 40 – 45ºC thời gian 40 – 60 phút để diệt mầm bệnh.,ÔÊi tôdrong xö lyê hom adreâÊch ñôêng ñak toê puoân jiêt truh puoân jiêt pôñaêm ñoâ C jônang puoân jiêt truh drôêu jiêt phut söê ‘bet maâm jiê
0059,"Trong thời gian từ khi cây mọc mầm đến khi thu hoạch cần tăng cường điều tra, phát hiện tiêu hủy sớm các cây bị bệnh và chủ động các biện pháp phòng trừ.","Lôêm jônang ñôêng jônang ‘long hon boâp truh jônang thu ‘yoêk waê kjung ngoê hnheêi, ‘boh tieâu huy sruoâÊih rim ‘long ‘biê jiê oeêng chu ñoâng rim tôdrong phong dôêt"
0060,"Chú ý: Sử dụng thuốc bảo vệ thực vật phải theo nguyên tắc “4 đúng” (đúng thuốc, đúng liều lượng và nồng độ, đúng lúc và đúng cách).","Ngoê hnheêi: Chaê yuoâ bôgang jö vei ‘long pôtaêm phai ‘boi tôdrong “puoân troê” (troê bôgang, troê lieâu löông oeêng noâng ñoâ, troê jônang oeêng troê kô kach)"
0061,Thu hoạch và bảo quản,Thu ‘yoêk oeêng jö vei
0062,Tùy theo thời gian sinh trưởng của từng giống khoai mì mà xác định thời gian thu hoạch cho hợp lý nhằm đảm bảo năng suất và hàm lượng tinh bột cao.,Tuy jônang yaêl arih ñôêng rim adreâÊch kumi ma xac ñinh jônang thu ‘yoêk aên trô troê söê tômaên tôl thu ‘yoêk oeêng ham löông tinh ‘boât lö
0063,"Khi cây đã rụng gần hết lá ngọn (còn lại khoảng 6 – 9 lá) và lá chuyển từ màu xanh sang vàng nhạt thì tiến hành thu hoạch. Thu hoạch đến đâu vận chuyển đến các cơ sở chế biến, tránh để lâu hoặc phơi nắng ngoài đồng quá 24 giờ làm giảm hàm lượng tinh bột trong củ.","Jônang ‘long jôh hruh waê ñiê hla weâch (araê khoang drôêu truh tôxiênh hla) oeêng hla chueân ñôêng kseê tôkan brôêu nhat thoi thu ‘yoêk. Thu ‘yoêk truh nhö vaân chueân truh rim kô sô cheâÊ ‘bieÊân, biê söê ñunh thoi draê toê ôgah bal loi ‘baêl jiêt puoân jô pôm tôjul ham löông tinh boât lôêm ‘bum."
