ID,Tiếng Việt,Tiếng BaNa
11,"Cập nhật Kế hoạch Phòng chống thiên tai, Phương án ứng phó thiên tai trên địa bàn, phê duyệt trong quý II/2020 và triển khai thực hiện.","Kôêp nhaât glong pônhroh phong dôêt thieân tai, tôdrong öêng phoê thieân tai lôêm tôring, pheâ jueâÊt lôêm kuêy ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt oeêng pônhroh pôm"
12,"Chuẩn bị lực lượng, phương tiện, vật tư và hậu cần theo phương châm “4 tại chỗ” để kịp thời ứng phó thiên tai. Vận động nhân dân vùng có nguy cơ bị cô lập dự trữ lương thực, thực phẩm, thuốc phòng bệnh và nhu yếu phẩm đủ dùng trong 07 ngày.","Chuaân ‘bi löêk löông, phöông tieân, vaât tö oeêng hôêu kaân ‘boi tôdrong “puoân minh dônoê” söê tôtam öêng phoê thieân tai. Krao akoêm kon tôring apung ôêi tôdrong ‘bi koâ lôêp anguoân ñoâ sa, bôgang phong jiê oeêng nhu yeâÊu phaâm duh chaê yuoâ lôêm tôpôêh ‘naêr"
13,"Chịu trách nhiệm trước Chủ tịch UBND tỉnh về việc tổ chức, huy động lực lượng, phương tiện, vật tư, lương thực và nhu yếu phẩm phục vụ công tác phòng tránh, ứng phó và khắc phục hậu quả thiên tai trên địa bàn.","Chiêu trach nhieâm adrol Chu tich UBND tinh lôêm tôdrong pôloêk, krao löêk löông, phöông tieân, vaât tö, ñoâ sa oeêng nhu yeâÊu phaâm tôguêm tôdrong phong dôêt, öêng phoê oeêng khaêk phuêk hiong hiôêt thieân tai lôêm tôring"
14,"UBND cấp huyện, các sở, ban, ngành triển khai thực hiện ý kiến kết luận của Phó Chủ tịch UBND tỉnh Trần Châu tại các Thông báo số 22/TB-UBND ngày 18/02/2020; số 23/TB-UBND ngày 19/02/2020 về các giải pháp phòng chống hạn trên địa bàn tỉnh.","UBND kôêp hueân, rim sô, ban, nganh pônhroh pôm tôdrong keâÊt luaân ñôêng Phoê Chu tich UBND tinh Traân Chaâu lôêm Thoâng ‘baêo ksoâÊ ‘baêl jiêt ‘baêl/TB-UBND ‘naêr minh jiêt tôhngam kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt; ksoâÊ ‘baêl jiêt peâng/TB-UBND ‘naêr minh jiêt tôxiênh kheêi ‘baêl sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt lôêm rim tôdrong phong dôêt toê phang lôêm tôring tinh"
15,"Điều chỉnh kế hoạch sản xuất vụ Hè, vụ Thu hợp lý, chuyển sang cây trồng cạn trên đất phù hợp để tiết kiệm nước tưới","Tôplih glong pônhroh choh jang vuê He, vuê Thu trô troê, tôkan ‘long pôtaêm kôñeh ‘naêr lôêm teh trô troê söê amaên ñak chruêh"
16,"Nạo vét cửa lấy nước các trạm bơm, cống, kênh mương","Koêch trong ‘yoêk ñak rim tram ‘boâm, koâng, trong möông"
17,Lắp đặt và vận hành trạm bơm dã chiến,Laêp ñaêt oeêng vaân hanh tram ‘boâm ya chieâÊn
18,"Chủ động trữ nước trong các hồ, ao, vùng trũng thấp.","Chu ñoâng söê ñak lôêm rim kloêng, ‘baêu, apung teh kôñeh"
19,"Tuyên truyền nhân dân và tổ chức thu, nộp Quỹ phòng chống thiên tai.","Pôtho khan kon tôring oeêng pôloêk thu, noâp kuy phong dôêt thieân tai"
20,"Triển khai Quyết định số 233/QĐ-UBND ngày 20/01/2020 của UBND tỉnh về Kế hoạch hành động thực hiện Nghị quyết số 76/NQ-CP ngày 18/6/2018 của Chính phủ về công tác phòng, chống thiên tai.",Pôhroh KueâÊt ñinh ksoâÊ ‘baêl peâng peâng/QÑ-UBND ‘naêr ‘baêl jiêt kheêi minh sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt ñôêng UBND tinh lôêm Glong pônhroh pôm Nghiê kueâÊt ksoÊâ tôpôêh jiêt drôêu/NQ-CP ‘naêr minh jiêt tôhngam kheêi drôêu sônaêm ‘baêl ôbôêu khoâng hrieâng minh jiêt tôhngam ñôêng kôpal teh ñak lôêm tôdrong phong dôêt thieân tai
21,"Bộ Chỉ huy Quân sự tỉnh chủ trì, phối hợp với UBND các địa phương triển khai công tác tìm kiếm cứu nạn trên đất liền, là lực lượng chủ lực thực hiện nhiệm vụ ứng phó, sự cố thiên tai và tìm kiếm cứu nạn.","‘Boâ chi huy kuaân sö tinh pôgôl, adriêng UBND rim cham pôlei pônhroh tôdrong chaê köêu nan lôêm ñaât lieân, la löêk löông pôgloh pôm tôdrong öêng phoê, tôdrong thieân tai oeêng chaê köêu nan"
22,"Chuẩn bị sẵn sàng lực lượng, phương tiện, trang thiết bị để chữa cháy rừng, sơ tán dân và cứu nạn khi có yêu cầu.","Chuaân ‘bi goâ ñeêch löêk löông, phöông tieân, trang thieât ‘bi söê chöa uênh sa bri, sô tan kon tôring oeêng köêu nan jônang ôêi tôdrong waê"
23,"Tổ chức tập huấn, diễn tập phòng chống thiên tai và tìm kiếm cứu nạn nhằm nâng cao năng lực ứng phó cho lực lượng vũ trang và cộng đồng.","Pôloêk pôtho khan, ‘yieân tôêp phong dôêt thieân tai oeêng chaê köêu nan söê poâk xuoân tôdrong öêng phoê aên löêk löông vu trang oeêng koâng ñoâng"
24,"Bộ Chỉ huy bộ đội Biên phòng tỉnh chủ trì, phối hợp các sở, ngành liên quan và UBND các địa phương ven biển quản lý, hướng dẫn ngư dân, tàu thuyền tìm nơi tránh, trú khi có thời tiết nguy hiểm.","‘Boâ Chi huy ‘boâ ñoâi ‘Bieân phong tinh pôgôl, adring rim sô, nganh lieân kuan oeêng UBND rim cham pôlei oei jeâÊ ñak tôsiê ngoê hnhei, pôtho khan naê ma, tau thueân chaê dônoê hli, oei jônang ôêi pleênh glaêi"
25,"Kiểm đếm tàu thuyền ra vào cảng, báo cáo Ban Chỉ huy PCTT và TKCN tỉnh và cấp trên.","Kieâm giap tau thueân leêch, tômöt kang, pôtho khan Khul pôgôl phong dôêt thieân tai oeêng chaê köêu nan tinh oeêng kôêp kôpöng"
26,"Sẵn sàng lực lượng, phương tiện, trang thiết bị ứng cứu khẩn cấp ngư dân và tàu thuyền gặp nạn. ","Goâ ñeêch löêk löông, phöông tieân, trang thieât ‘bi öêng köêu khaân kôêp ngö yaân oeêng tau thueân tôjröêm glaêi"
27,"Công an tỉnh chủ trì, phối hợp với chính quyền địa phương bảo đảm an ninh trật tự, an toàn xã hội khi xảy ra thiên tai.","Koâng an tinh pôgôl, adriêng khul pôgôl cham pôlei tômaên tôl an ninh traât tö, an toan xa hoâi jônang ôêi leêch thieân tai"
28,"Kiểm tra, hướng dẫn nhân dân đi lại tại các bến đò, cầu tràn, ngầm bảo đảm an toàn tính mạng và phương tiện. ","Ngoê hnheêi, pôtho khan kon tôring naêm kua dônoê rim ‘beâÊn ño, koâng tran, ngaâm tômaên tôl an toan ôkôêu oeêng phöông tieân"
29,"Sẵn sàng lực lượng, phương tiện, trang thiết bị để sơ tán dân, tìm kiếm cứu nạn; rà soát, điều chỉnh lại phương án phòng cháy, chữa cháy phù hợp với tình tình thực tế. ","Goâ ñeêch löêk löông, phöông tieân, trang thieât ‘bi söê sô tan kon tôring, chaê köêu nan; ra soat, tôplih pieâu tôdrong phong dôêt uênh sa trô troê adriêng tôdrong thöêk teâÊ."
30,"Thường xuyên tập huấn, diễn tập theo các phương án để nâng cao năng lực cán bộ, chiến sĩ và giảm thiệt hại do thiên tai.","Deêch pôtho khan, ‘yieân tôêp ‘boi rim tôdrong söê poâk xuoân naêng löêk kang ‘boâ, chieân si oeêng tôjul hiong hiôêt yua thieân tai"
31,"Sở Nông nghiệp và Phát triển nông thôn theo dõi diễn biến nguồn nước, nhận định tình hình hạn hán, xâm nhập mặn và phổ biến đến người dân chủ động ứng phó; điều chỉnh thời vụ sản xuất, xây dựng kế hoạch cấp nước, phổ biến phương pháp tưới tiết kiệm nước cho các địa phương trong vụ hè Thu đến.","Sô Noâng nghieâp oeêng pôjing cham pôlei ngoê hnhei tôplih nguoân ñak, pôtho khan tôdrong toê phang, ñak aêng tômöt oeêng pôtho khan aên naê ma chu ñoâng öêng phoê; tôplih thôi vuê choh jang, tôjung pôm glong pônhroh kôêp ñak, pôtho khan tôdrong chruêh amaên ñak aên rim cham pôlei lôêm vuê He Thu truh"
32,Hướng dẫn các địa phương chuyển đổi cơ cấu cây trồng;,Pôtho khan rim cham pôlei tôplih kô kôêu ‘long pôtaêm
33,"Đặc biệt, tại vùng thường xuyên thiếu nước, xâm nhập mặn","Pôgloh, lôêm apung deêch biê duh ñak, ñak aêng tômöt"
34,Chuyển đổi sản xuất lúa sang cây trồng cạn,Tôplih choh jang ‘ba tôkan ‘long pôtaêm kôñeh ‘naêr
35,"Chọn giống cây, màu ngắn ngày và thích hợp điều kiện khô hạn","Chaê adreâch ‘long, môêu kôñeh ‘naêr oeêng trô troê adriêng tôdrong toê phang"
36,"Phải ưu tiên nguồn nước, đảm bảo không để thiếu nước sinh hoạt cho người dân và chăn nuôi gia súc.","Phai öu tieân nguoân ñak, tômaên tôl biê söê biê duh ñak sinh hoat aên naê ma oeêng kiêa rong xem rong"
37,"Tiếp tục chỉ đạo thực hiện các dự án nâng cấp đê điều, hồ chứa nước, kênh mương, đập dâng, các khu neo đậu tàu thuyền tránh trú bão","Ling lang pôgôl pôm rim yöê an poâk xuoân ñeâ ñieâu, kloêng hmoêng ñak, trong möông, böêt ñak, rim dônoê söê tau thueân oei hli ami but"
38,"Mở rộng hệ thống quan trắc mưa, quan trắc mực nước tự động phục vụ cảnh báo mưa lớn, lũ lụt.","Pôloêk saê tôdrong kuan traêk ami, kuan traêk möêk ñak kôdih tôguêm pôtho khan ami groâng, ñak tih."
39,"Rà soát, tham mưu UBND tỉnh chỉ đạo di dời dân ra khỏi các khu vực thường xuyên ngập lụt, lũ quét và sạt lở đất.","Ngoê hnheêi, pôñam ‘bôl ñon UBND tinh pôgôl ‘yi ‘yôêi kon tôring leêch khoi rim apung deêch lôngôêp, lu kueêt oeêng hlih the"
40,"Phối hợp với bộ đội Biên phòng tỉnh, UBND các địa phương hỗ trợ ngư dân, tàu thuyền về khu neo đậu trú, tránh bão an toàn.","Adriêng ‘boâ ñoâi ‘Bieân phong tinh, UBND rim cham pôlei tôguêm ngö ‘yaân, tau thueân söt dônoê neo ñôêu oei, ahli ami but an toan"
41,"Sở Giao thông vận tải chỉ đạo thi công các công trình cầu, đường, thông thoáng dòng chảy qua cầu.","Sô Giao thoâng vaân tai pôgôl pôm rim koâng trinh koâng, trong, thoâng thoaêng trong ñak ‘yol kua koâng"
42,"Phối hợp với UBND các huyện, thị xã, thành phố rà soát hệ thống cầu, đường lắp đặt cọc tiêu, dải phân cách, biển cảnh báo nguy hiểm bảo đảm an toàn cho người và phương tiện.","Adriêng UBND rim hueân, thi xa, thanh phoâÊ naêm ngoê hnheêi heâ thoâÊng koâng, trong, laêp koêk tieâu, ‘yai phaân kaêch, ‘bieân kanh ‘baêo glaêi tômaên tôl an toan aên bôngai oeêng phöông tieân"
43,Tham mưu UBND tỉnh trong việc tìm kiếm thuyền viên và ứng cứu tàu vận tải bị nạn do mưa bão. ,Pôñam ‘bôl ñon UBND tinh lôêm tôdrong chaê thueân vieân oeêng öêng köêu tau vaân tai tôjröêm glaêi yua ami but
44,Phối hợp với Cảng vụ hàng hải Quy Nhơn quản lý thuyền viên và tàu vận tải thuộc vùng biển quản lý.,Adriêng Kang vuê hang hai Quy Nhôn ngoê hnhei thueân vieân oeêng tau vaân tai oei lôêm kôbraê apung ñak tôsiê ngoê hnheêi
45,Cảng vụ Hàng hải Quy Nhơn rà soát phương án PCTT và TKCN năm 2020 thuộc vùng biển quản lý.,Kang vuê hang hai Quy Nhôn ngoê hnheêi tôdrong phong dôêt thieân tai oeêng chaê köêu nan sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiat oei lôêm kôbraê apung ñak tôsiê ngoê hnheêi
46,"Huy động lực lượng, phương tiện, trang thiết bị theo phương án để cứu nạn thuyền viên và phương tiện bị nạn trong vùng cảng biển. ","Krao löêk löông, phöông tieân, trang thieât ‘bi ‘boi tôdrong söê köêu nan thueân vieân oeêng phöông tieân tôjröêm glaêi lôêm apung kang ñak tôsiê"
47,Tham mưu Chủ tịch UBND tỉnh tổ chức tìm kiếm thuyền viên mất tích và trục vớt tàu hàng bị chìm thuộc vùng biển ven bờ.,Pôñam ‘bôl ñon Chu tich UBND tinh pôloêk chaê thueân vieân hiong oeêng truêk ‘yoêk tau hang ‘bi lôngôêp oei lôêm kôbraê apung ñak tôsiê jeâÊ ‘bô
48,"Sở Xây dựng chủ trì, phối hợp với các sở, ngành liên quan và UBND các huyện, thị xã, thành phố quy hoạch tái định cư nhân dân vùng thiên tai","Sô Xaây ‘yöng pôgôl, adriêng rim sô, nganh lieân kuan oeêng UBND rim hueân, thi xa, thanh phoâÊ kuy hoach taêi ñinh kö kon tôring apung thieân tai"
49,"Hướng dẫn xây dựng nhà ở, công trình phù hợp với đặc điểm thiên tai từng địa phương.","Pôtho khan pôm hnam oei, koâng trinh trô troê adriêng tôdrong thieân tai rim cham pôlei"
50,"Tiếp tục đánh giá, phân loại nhà ở theo cấp bão, chú trọng nhà ở tại vùng ven biển","Ling lang pôtho khan, phaân loai hnam oei ‘boi kôêp but, ngoê hnheêi hnam oei dônoê apung oei jeâÊ ñak tôsiê"
51,Báo cáo về Ban Chỉ huy PCTT và TKCN tỉnh để xây dựng phương án ứng phó với bão.,Pôtho khan aên Khul pôgôl phong dôêt thieân tai oeêng chaê köêu nan tinh söê tôjung pôm tôdrong öêng phoê adriêng ami but
52,"Sở Công Thương chủ trì, phối hợp với Sở Nông nghiệp và Phát triển nông thôn chỉ đạo điều tiết nước các hồ chứa thủy điện để cung cấp nước cho sinh hoạt và sản xuất","Sô Koâng thöông pôgôl, adriêng Sô Noâng nghieâp oeêng pôjing cham pôlei pôgôl ñieâu tieâÊt ñak rim kloêng hmoêng ñak thuy ñieân söê tôguêm ñak sinh hoat oeêng choh jang"
53,Chỉ đạo Công ty Điện lực Bình Định bảo đảm cấp điện phục vụ công tác chống khô hạn,Pôgôl Koâng ty Ñieân löêk ‘Binh Ñinh tômaên tôl kôêp ñieân tôguêm tôdrong dôêt toê phang
54,"Rà soát việc vận hành các nhà máy thủy điện trong mùa lũ, an toàn công trình và phòng chống lũ lụt hạ du.","Ngoê hnheêi tôdrong pôm rim hnam maêy thuy ñieân lôêm jan ami, an toan koâng trinh oeêng phong dôêt ñak tih tômaên"
55,Chỉ đạo công tác phòng chống thiên tai đối với các khu công nghiệp,Pôgôl tôdrong phong dôêt thieân tai adriêng rim khu koâng nghieâp
56,"Cơ sở sản xuất, kho tàng của doanh nghiệp","Dônoê choh jang, kho tang ñôêng ‘yoanh nghieâp"
57,"Tổ chức dự trữ lương thực, thực phẩm, nước uống và đồ dùng cần thiết trước mùa mưa lũ.","Pôloêk anguoân ñoâ sa, ñak eêt oeêng ñoâ chaê yuoâ kô waê adrol jan ami"
58,"Sở Lao động - Thương binh và Xã hội chủ trì, phối hợp với các địa phương, các sở, ngành xác định nhu cầu cứu trợ khẩn cấp sau thiên tai.","Sô Lao ñoâng – Thöông ‘binh oeêng Xa hoâi pôgôl, adriêng rim cham pôlei, rim sô, nganh pôtho khan tôdrong waê tôguêm khaân kôêp ñôêng roêng thieân tai"
59,"Tham mưu, đề xuất với Chủ tịch UBND tỉnh các biện pháp cứu trợ nhằm sớm ổn định đời sống nhân dân. ","Pôñam ‘bôl ñon, pôkaê adriêng Chu tich UBND tinh rim tôdrong tôguêm söê sruoâÊih alöng tôdrong yaêl arih kon tôring"
60,"Phối hợp với Hội Chữ thập đỏ tỉnh, Ban Cứu trợ tỉnh và các tổ chức đoàn thể phân bổ hàng cứu trợ bảo đảm công bằng, minh bạch.","Adriêng Hoâi chö thôêp ño tinh, Khul tôguêm tinh oeêng rim toâ chöêk ñoan theâ phaân ‘boâ hang tôguêm tômaên tôl koâng ‘baêng, minh ‘bach"
61,"Sở Y tế chỉ đạo, kiểm tra các bệnh viện, cơ sở y tế thực hiện các biện pháp bảo đảm an toàn khi xảy ra thiên tai. ","Sô Y teâ pôgôl, ngoê hnheêi rim ‘beânh vieân, kô sô y teâÊ pôm rim tôdrong tômaên tôl an toan jônang ôêi leêch thieân tai"
62,"Chuẩn bị nhân lực, phương tiện, trang thiết bị y tế, thuốc phòng, chữa bệnh để sơ cấp cứu, điều trị người bị nạn; xử lý vệ sinh môi trường, phòng chống dịch bệnh.","Chuaân ‘bi nhaân löêk, phöông tieân, trang thieât ‘bi y teâÊ, bôgang phong, dôêt jiê söê sô kôêp köêu, ñieâu tri bôngai tôjröêm glaêi; xö lyê veâ sinh moâi tröông, phong dôêt jiêt jiê"
63,"Sở Giáo dục và Đào tạo cập nhật phương án PCTT và TKCN năm 2020, bảo đảm an toàn tính mạng học sinh, giáo viên","Sô Giaêo ‘yuêk oeêng Ñao tao kôêp nhaât tôdrong phong dôt thieân tai oeêng chaê köêu nan sônaêm ‘baêl ôbôêu khoâng hrieâng ‘baêl jiêt, tômaên tôl an toan ôkôêu hoêk sinh, bôngai pôtôêp pôtho"
64,"Bảo vệ trang thiết bị dạy học khi mưa bão, lũ lụt.","Jö vei ñoâ pôtôêp hoêk jônang ami but, ñak tih"
65,"Tu sửa trường lớp, vệ sinh môi trường, triển khai việc dạy bù bảo đảm chương trình học tập sau thiên tai.","Tu söa tröông lôêp, veâ sinh moâi tröông, pônhroh tôdrong pôtôêp ‘bu tômaên tôl tôdrong hoêk tôêp ñôêng roêng thieân tai"
66,"Sở Thông tin và Truyền thông củng cố, phát triển hệ thống thông tin liên lạc, kịp thời chuyển tải thông tin chỉ đạo, điều hành của Trung ương, UBND tỉnh đến các địa phương bảo đảm phục vụ hoạt động phòng, chống thiên tai.","Sô Thoâng tin oeêng Trueân thoâng pôm kôjaêp, pôjing heâ thoâÊng thoâng tin lieân lac, tôtam pôtho khan tôdrong pôgôl ñôêng Trung öông, UBND tinh truh rim cham pôlei tômaên tôl tôguêm tôdrong phong, dôêt thieân tai"
67,"Sở Du lịch khảo sát, đánh giá, xây dựng phương án bảo đảm an toàn cho du khách, các cơ sở lưu trú, hoạt động du lịch, cung cấp thông tin đầy đủ cho du khách khi có thiên tai.và triển khai thực hiện phương án.","Sôp ‘Yu liêch naêm ngoê hnheêi, pôtho khan, tôjung pôm tôdrong tômaên tôl an toan aên ‘yu khach, rim dônoê oei, pôm ‘yu liêch tôguêm thoâng tin duh aên ‘yu khach jônang ôêi thieân tai oeêng pônhroh pôm rim tôdrong"
68,"Tổ chức tuyên truyền, nâng cao nhận thức về phòng chống giảm nhẹ thiên tai cho cán bộ, nhân viên.","Pôloêk pôtho khan, poâk xuoân tôdrong baêt lôêm phong dôt tôjul dal thieân tai aên kang ‘boâ, nhaân vieân"
69,"Ban Quản lý Khu kinh tế tỉnh chịu trách nhiệm tổ chức hướng dẫn các biện pháp phòng tránh, ứng phó thiên tai bảo đảm an toàn tính mạng, tài sản ở các khu kinh tế, khu công nghiệp, các cơ sở sản xuất, kho tàng thuộc quyền quản lý. ","Khul ngoê hnheêi apung kinh teâÊ ôêi tôdrong pôloêk pôtho khan rim tôdrong phong dôêt, öêng phoê thieân tai tômaên tôl an toan ôkôêu, kua tômam oei rim apung kinh teâÊ, khu koâng nghieâp, rim dônoê choh jang, kho tang oei lôêm kôbraê kueân ngoê hnhei"
70,"Chuẩn bị lực lượng, phương tiện, vật tư để tham gia các hoạt động phòng tránh, ứng phó thiên tai khi được huy động.","Chuaân ‘bi löêk löông, phöông tieân, vaât tö söê adriêng pôm rim tôdrong phong dôêt, öêng phoê thieân tai jônang ñei krao"
71,"Báo Bình Định, Đài Phát thanh và Truyền hình Bình Định và các cơ quan thông tin đại chúng tăng cường thông tin về tình hình thiên tai, các biện pháp phòng ngừa, ứng phó để chính quyền các cấp, cơ quan và cộng đồng biết, chủ động thực hiện.","‘Baêo ‘Binh Ñinh, Ñai Phat thanh oeêng Trueân hinh Binh Ñinh oeêng rim kô kuan thoâng tin ñai chuêng kjung pôtho khan lôêm tôdrong thieân tai, rim tôdrong phong dôêt, öêng phoê söê khul pôgôl rim kôêp, kô kuan oeêng naê ma aleâÊ, chu ñoâng pôm"
72,"Tuyên truyền, phổ biến kiến thức, kinh nghiệm, gương điển hình trong phòng, chống thiên tai và tìm kiếm cứu cứu nạn.","Pôtho khan tôdrong baêt, kinh nghieâm, göông ñieân hinh lôêm phong dôêt thieân tai oeêng chaê köêu nan "
73,"Đài Khí tượng Thủy văn Bình Định tăng cường dự báo, cảnh báo khí tượng, thủy văn, nhận định tình hình hạn hán, xâm nhập mặn, gió mạnh, bão, lũ để cung cấp thông tin cho các sở, ban, ngành và địa phương chỉ đạo sản xuất, phòng chống thiên tai.","Ñai khiê töông Thuy vaên ‘Binh Ñinh kjung pôtho khan khiê töông, thuy vaên, tôdrong toê phang, ñak aêng tômöt, ky-al deâh, ami but, ñak tih söê tôguêm thoâng tin aên rim sô, ‘ban, nganh oeêng cham pôlei pôgôl choh jang, phong dôêt thieân tai."
74,"Theo dõi và phát các bản tin về thời tiết nguy hiểm; cung cấp thông tin về lượng mưa, mực nước","Ngoê hnheêi oeêng phat rim ‘ban tin lôêm pleênh glaêi; tôguêm thoâng tin lôêm löông ami, möêk ñak"
75,"Nhận định xu thế thời tiết phục vụ công tác chỉ đạo, điều hành phòng, chống thiên tai của UBND tỉnh, Ban Chỉ huy PCTT và TKCN tỉnh.","Pôtho khan tôdrong pleênh tôguêm tôdrong pôgôl phong dôêt thieân tai ñôêng UBND tinh, Khul pôgôl phong dôêt thieân tai oeêng chaê köêu nan tinh"
76,"Các sở, ban, ngành theo chức năng, nhiệm vụ được giao có trách nhiệm chỉ đạo, thực hiện công tác phòng tránh, ứng phó thiên tai và tìm kiếm cứu nạn trong phạm vi đơn vị mình quản lý.","Rim sô, ‘ban, nganh ‘boi tôdrong ñei pôjao ôêi tôdrong pôgôl, pôm tôdrong phong dôêt, öêng phoê thieân tai oeêng chaê köêu nan lôêm tôdrong ñôn viê bôên ngoê hnheêi"
77,"Sẵn sàng lực lượng, phương tiện, trang thiết bị để tham gia các hoạt động phòng tránh, giảm nhẹ thiên tai khi có yêu cầu.","Goâ ñeêch löêk löông, phöông tieân, trang thieâÊt ‘bi söê adriêng pôm rim tôdrong phong dôt, tôjul dal thieân tai jônang ôêi tôdrong waê"
